NumTrajs,LossBefore,MeanKL,vf_LossAfter,Entropy,AverageDiscountedReturn,Iteration,MeanKLBefore,ExplainedVariance,MaxReturn,StdReturn,dLoss,vf_LossBefore,vf_MeanKL,MinReturn,LossAfter,AverageReturn,Perplexity,vf_dLoss,AveragePolicyStd
1619,2.58928750682e-16,0.00640447552041,7.92985139135,25.9173510302,1417.34945269,466,0.0,0.609603166285,13278.7633142,2706.93516575,0.0096403746243,7.93216629921,0.00200849624074,-52.8067858284,-0.0096403746243,3497.08362003,180203216246.0,0.00231490786414,0.759723564774
1601,6.2260547521e-18,0.00640739350648,7.94043635909,25.9114554638,1427.97178398,467,0.0,0.611249679724,12238.3647901,2761.45568165,0.0101078889033,7.94509935366,0.00478353790238,106.280103668,-0.0101078889033,3551.96580665,179143941799.0,0.00466299456915,0.759560049975
1559,1.51269707107e-16,0.00996690329489,7.92236211654,25.9097867947,1444.73758793,468,0.0,0.614432044104,11986.5474533,2734.28512166,0.0123372563665,7.92564371022,0.00326967679303,103.487095014,-0.0123372563665,3615.36033625,178845259117.0,0.00328159367419,0.759598203648
1563,-1.88768297717e-16,0.00641068594928,7.93787073624,25.9278758545,1491.66539944,469,0.0,0.608904333225,13389.5781626,2719.49779115,0.00997749311953,7.94068397882,0.00266838686813,142.822907318,-0.00997749311953,3701.97039645,182109839278.0,0.00281324258547,0.760201842217
1603,6.06472607874e-17,0.00640171477687,7.94058813696,25.9173739424,1416.8274235,470,0.0,0.615049555906,14735.8001292,2816.44256115,0.0101825133911,7.94334459326,0.00286779207421,-977.223817722,-0.0101825133911,3576.11575892,180207345146.0,0.00275645630282,0.7598862235
1563,-5.30319760584e-17,0.0064034782513,7.94025086918,25.9089784755,1456.50678516,471,0.0,0.601963829257,12885.0550517,2781.34563476,0.0100188200298,7.9427822157,0.00233090433941,120.173274858,-0.0100188200298,3664.7539077,178700753478.0,0.00253134652215,0.759589604968
1560,-8.78528088596e-17,0.00641231516261,7.938144089,25.9112664157,1460.29357412,472,0.0,0.610411555515,13258.5684437,2742.98588416,0.00991335280784,7.9405026381,0.00246282299231,9.98719528906,-0.00991335280784,3655.74306001,179110078181.0,0.00235854909789,0.759745435739
1524,-1.59581279676e-16,0.00641344342371,8.1321542316,25.8936754653,1490.15710129,473,0.0,0.517068809226,13626.5630336,2867.62827199,0.00985459502494,8.16438799093,0.00813593148557,-21805.9532992,-0.00985459502494,3788.42726031,175986911953.0,0.032233759336,0.759167008849
1546,7.68243893811e-17,0.00999598781148,7.97373034599,25.8830648336,1477.71783001,474,0.0,0.596364845027,12689.3043601,2859.3717741,0.0124864891239,7.98010987147,0.00710089834168,102.917367362,-0.0124864891239,3773.55155546,174129451489.0,0.00637952547731,0.758806441943
1570,3.54602564137e-16,0.00999389168202,7.89472579509,25.8625067451,1488.06939624,475,0.0,0.632181987414,12018.9332316,2670.45178697,0.0124013542614,7.90440019512,0.00982001612091,11.3745342317,-0.0124013542614,3673.82214988,170586228544.0,0.00967440003304,0.758249558454
1559,-1.30064619613e-16,0.00641030561667,8.3272972803,25.8634188458,1490.09926779,476,0.0,0.470011107537,12444.6735815,2991.36658647,0.00953087224098,8.3930426179,0.00553270613728,-34247.9563451,-0.00953087224098,3755.79796403,170741891350.0,0.0657453376081,0.758326848531
1567,-1.45338737449e-16,0.0064055106037,7.95354891673,25.8563074159,1481.66031126,477,0.0,0.606662121568,15204.8247725,2823.09983454,0.00996448131835,7.95814671402,0.00450125315902,8.75029464332,-0.00996448131835,3746.69126635,169531979549.0,0.00459779728626,0.758139402579
1538,2.03894454011e-17,0.00999481678548,8.38894963094,25.850152952,1506.12443231,478,0.0,0.42576898322,11986.5077976,2893.44353128,0.0111082671974,8.45987159987,0.00597773351605,-39178.5266911,-0.0111082671974,3716.44909081,168491805241.0,0.0709219689293,0.757976699452
1577,-3.39768847688e-16,0.00997925699347,8.30208467381,25.8627781644,1479.69886651,479,0.0,0.44608578391,12529.3991066,2923.47144683,0.0115199231228,8.34756816303,0.00693168298869,-36778.3948482,-0.0115199231228,3670.50802908,170632535227.0,0.0454834892179,0.75844255963
1528,2.08994067602e-16,0.00999096525999,8.09815421378,25.8678338233,1484.43937208,480,0.0,0.537768570849,12606.8897751,2897.11152871,0.0119664928653,8.10044372236,0.00204571142839,-14163.512926,-0.0119664928653,3783.43744136,171497379461.0,0.00228950858828,0.75857426598
1481,-1.11237607977e-16,0.00999642546724,7.94204849376,25.8647037886,1537.17590165,481,0.0,0.616162265371,13787.4865997,2832.77320286,0.0123305695672,7.9621108547,0.00943043852497,103.650422579,-0.0123305695672,3976.55692129,170961425929.0,0.0200623609345,0.758556674322
1555,-2.62432893671e-16,0.00640493478313,7.94058043568,25.844389422,1476.54004532,482,0.0,0.615242971697,13015.0049849,2825.92690441,0.00971828467859,7.94602746018,0.00601034570939,-138.403968708,-0.00971828467859,3755.66233871,167523490812.0,0.00544702449602,0.757947184622
1548,5.69640000889e-17,0.0099984185858,7.92529430989,25.836553796,1496.75297102,483,0.0,0.626882511622,12538.7599841,2819.989456,0.0125879394719,7.9278651245,0.00264830855228,2.76106767579,-0.0125879394719,3806.25690601,166215968706.0,0.00257081461231,0.757767105494
1570,-1.14083235382e-16,0.00999254284156,8.16287703766,25.8336919035,1481.06913697,484,0.0,0.520174159268,12119.1746995,2895.99295618,0.0118545281349,8.19612162176,0.00506866048439,-23281.7364811,-0.0118545281349,3718.15289496,165740956512.0,0.0332445841036,0.757635834724
1561,1.66023606589e-16,0.00998201346364,7.96937944138,25.8335918131,1463.89174342,485,0.0,0.597479962764,12255.5940088,2789.30937228,0.0126742871095,7.9719810037,0.00266112226131,-4716.38820968,-0.0126742871095,3689.07422668,165724368267.0,0.00260156231597,0.757577943718
1531,6.14880906314e-18,0.0064092125283,7.94733453809,25.8457038658,1504.55161575,486,0.0,0.604261420343,12218.8180904,2814.30243849,0.00977261745376,7.9508919228,0.00345818954385,2.95088336392,-0.00977261745376,3848.27781095,167743835805.0,0.00355738470645,0.757946533985
1556,2.72205884345e-17,0.00999030813787,7.91774321554,25.8407742351,1483.95958862,487,0.0,0.621866841997,12761.6012678,2765.94143033,0.0120948462703,7.92168324161,0.00415817182223,38.3315421884,-0.0120948462703,3743.92351066,166918955493.0,0.00394002606906,0.757802714166
1546,1.31579938567e-16,0.00999687905678,8.67455002281,25.8293839126,1507.83415472,488,0.0,0.406385191988,14594.1361774,3040.19201225,0.0111231990905,8.67455002281,0.0,-45270.4521639,-0.0111231990905,3796.29671152,165028481746.0,0.0,0.757506872211
1525,6.6043212163e-17,0.00641705497752,7.93216065187,25.8281359126,1504.72401981,489,0.0,0.619613045997,13127.5486641,2810.7632967,0.00994950588648,7.9360258518,0.00355650980124,37.7397012074,-0.00994950588648,3839.48453527,164822654668.0,0.00386519992414,0.757532591971
1556,-4.68183550687e-17,0.00999589307989,7.91341800959,25.8185754683,1474.55783073,490,0.0,0.627829794799,12349.9806352,2734.43975993,0.0123439892448,7.91812508241,0.00515028946975,131.858344633,-0.0123439892448,3688.85289531,163254385481.0,0.00470707281701,0.757263167285
1544,3.94015590719e-17,0.00640605593074,7.96245516946,25.8192860846,1491.29695387,491,0.0,0.609093777009,15118.968112,2836.6348084,0.00998789671406,7.97116123361,0.00694200510806,-4911.53098078,-0.00998789671406,3789.80017072,163370437927.0,0.00870606414624,0.757397531994
1515,3.1976510854e-17,0.00640799060305,7.91046241563,25.8092364245,1505.30665549,492,0.0,0.625814594488,13800.5529027,2774.28221964,0.0100480904484,7.91510094043,0.00495966292439,61.2117958605,-0.0100480904484,3834.27388357,161736842843.0,0.00463852480437,0.757084425409
1547,-1.01102963684e-16,0.00640546767828,7.957633022,25.8067730619,1480.02097885,493,0.0,0.608870691124,13996.1811099,2848.79816174,0.00980974265784,7.96307690326,0.00478958844285,94.1752816444,-0.00980974265784,3786.02170091,161338916683.0,0.00544388126111,0.756991027725
1507,7.75514362269e-17,0.00999650263132,8.05631391117,25.8036035064,1490.24039783,494,0.0,0.553247880367,13185.6363143,2839.88972871,0.0117655003157,8.06722461702,0.0093835105592,-17134.7392681,-0.0117655003157,3817.72349109,160828353586.0,0.0109107058515,0.756923464034
1542,1.23145171077e-17,0.00641261448665,7.94282530389,25.8012580903,1492.05814754,495,0.0,0.613659371684,12537.185878,2810.62414541,0.009868495883,7.95604483693,0.00889628975742,106.048219312,-0.009868495883,3792.16846588,160451586186.0,0.0132195330323,0.756822813723
1519,7.36789892188e-17,0.00999074034319,7.95075075846,25.7910978102,1511.31394081,496,0.0,0.610936036024,12305.8313702,2815.7796216,0.0125112633288,7.9536378384,0.00300884275832,116.991182465,-0.0125112633288,3857.09676091,158829606956.0,0.00288707994143,0.75651463895
1508,-1.98809915643e-16,0.00998440591274,7.96206318958,25.7838128547,1541.7464456,497,0.0,0.603353801717,13220.1296325,2835.42094098,0.0121845776997,7.96615601522,0.00386961236074,53.2997068698,-0.0121845776997,3965.03238456,157676744722.0,0.00409282563354,0.756239706228
1514,1.81790261872e-18,0.00641138516788,8.00936383081,25.7798737082,1510.53230012,498,0.0,0.575723210825,11549.8646546,2780.0971268,0.0095701811384,8.01534835913,0.00527092513112,-14152.7217032,-0.0095701811384,3835.91199029,157056854637.0,0.00598452831411,0.756148264439
1524,3.01065600152e-17,0.00999879118814,7.91679489895,25.7839271377,1505.58048019,499,0.0,0.63521152713,13109.5930779,2832.06550015,0.0123994288088,7.92787326373,0.00709944200247,87.1963067381,-0.0123994288088,3849.69035589,157694765513.0,0.0110783647758,0.75631077406
1519,1.58992541772e-16,0.00999998020579,7.94453632936,25.7748750334,1531.48509116,500,0.0,0.608327501255,13459.0950436,2776.72699571,0.0121897004362,7.9465195151,0.00195510746657,137.970746487,-0.0121897004362,3880.91238844,156273737396.0,0.00198318573881,0.756029885958
1550,-2.03992260661e-16,0.00998560007666,7.98906393883,25.7610058533,1501.71942789,501,0.0,0.592997974826,13820.6301167,2771.1069411,0.0120893216804,7.99296080586,0.00333904000259,-7656.8176148,-0.0120893216804,3761.59723737,154121309495.0,0.00389686703844,0.755465217838
1554,-2.56352313714e-16,0.00997949896559,7.9567534794,25.7473819974,1492.0602015,502,0.0,0.610999600159,11968.5467874,2790.97048499,0.0120659208176,7.95973234304,0.00318602941131,75.2460399717,-0.0120659208176,3765.15465355,152035821444.0,0.00297886364373,0.75502912627
1559,7.62213731254e-18,0.00999605961911,7.93907845276,25.7511846498,1499.67381754,503,0.0,0.624309848119,14214.5371815,2831.28415218,0.0121263855908,7.94184652686,0.00303805189135,103.943786597,-0.0121263855908,3799.3123459,152615061445.0,0.00276807410684,0.755147593134
1537,2.95846891279e-16,0.00641014459213,7.91039381271,25.7361229462,1543.98394731,504,0.0,0.634396906313,12097.7344518,2704.30939021,0.0095251507543,7.91526015223,0.0049820843753,97.4867612353,-0.0095251507543,3855.74888672,150333642786.0,0.00486633952047,0.754715130438
1551,2.74409182182e-16,0.00641298293015,9.77204137535,25.7237952942,1497.54504361,505,0.0,0.269236549459,13311.5164993,3421.93151808,0.00881889698195,9.77204137535,0.0,-73092.9916503,-0.00881889698195,3754.45976908,148491758326.0,0.0,0.754407589696
1545,-6.80071012805e-17,0.00998449030019,7.94549919924,25.7192656259,1521.77621798,506,0.0,0.616034619747,12895.8991201,2778.25238103,0.0124380471513,7.94986184238,0.00392995957436,129.473676998,-0.0124380471513,3844.56805342,147820660994.0,0.00436264313453,0.754293082846
1506,-2.14776145719e-16,0.00640827874757,7.93239456548,25.7178534898,1563.57252773,507,0.0,0.625942192041,13829.6567856,2793.84833766,0.00972701378955,7.93551341768,0.00327945326417,108.612805602,-0.00972701378955,3968.04727163,147612065416.0,0.00311885220194,0.754204568947
1528,9.58418781224e-17,0.00640232352802,7.92716677412,25.7044603826,1536.98738128,508,0.0,0.629296670831,13859.5977615,2817.5612607,0.00993773462252,7.92954141667,0.00220471179453,-80.0775297835,-0.00993773462252,3918.26943574,145648261270.0,0.00237464255292,0.753761083188
1538,6.5573087949e-17,0.00640202658688,8.00228620331,25.6939180998,1556.27646245,509,0.0,0.589491990773,12760.4869683,2794.77520288,0.0099914118665,8.00990401551,0.00673756723845,-9722.62700946,-0.0099914118665,3905.05520653,144120861406.0,0.00761781219991,0.753518394058
1531,-2.17272286215e-16,0.00999393745386,8.13274586914,25.6858236215,1524.64099214,510,0.0,0.537705037822,13324.8835993,2942.84120532,0.0117624773517,8.14982210049,0.00691770358491,-23338.0699616,-0.0117624773517,3895.866267,142958986946.0,0.0170762313487,0.753304851997
1524,-2.25093830329e-16,0.00999670391986,7.92695640739,25.6734213457,1575.35477742,511,0.0,0.630694878253,12294.8959326,2729.15300988,0.0124996006091,7.94497443659,0.00540951677932,111.900437196,-0.0124996006091,3963.64474532,141196919576.0,0.0180180292012,0.752898910077
1530,6.07993241588e-17,0.00640594311667,7.9204090995,25.6714709814,1553.37095142,512,0.0,0.636635115194,12181.7657045,2797.5142442,0.00985034190749,7.93066770574,0.00880809212102,108.191457108,-0.00985034190749,3934.07300752,140921802522.0,0.0102586062411,0.752903058064
1505,1.43680036707e-16,0.00999707896996,8.30942992246,25.669365975,1589.0486549,513,0.0,0.474278368041,14051.7818111,2961.86890596,0.011609381447,8.35825054457,0.00411492396871,-32011.3215059,-0.011609381447,4022.35311475,140625473214.0,0.0488206221086,0.752868506183
1485,1.01896094612e-16,0.00640300934274,7.92410128941,25.6582640511,1604.90206961,514,0.0,0.63469504597,12542.2647811,2811.01221499,0.00972948863338,7.93172860595,0.00813212190943,9.04825446529,-0.00972948863338,4097.23624958,139072894175.0,0.00762731653644,0.75246304697
1539,-3.05812688879e-16,0.0099967548346,7.95350241253,25.6532695928,1533.04197578,515,0.0,0.615212133381,12645.1929803,2844.70413582,0.0121453525344,7.95730421931,0.00351056734424,117.543880079,-0.0121453525344,3894.11483246,138380032075.0,0.00380180677837,0.752262105933
1534,1.55137511321e-16,0.00640127940519,7.97731793959,25.6353889896,1558.91023285,516,0.0,0.600663789101,13447.1377527,2825.32797659,0.00957733375334,7.97882643222,0.00127500262431,-4115.82524891,-0.00957733375334,3944.60288577,135927703528.0,0.00150849263237,0.751778838179
1567,3.39956027399e-17,0.00999787461471,7.92140417732,25.636140212,1574.44321173,517,0.0,0.645448191634,12502.1892511,2762.9751327,0.0121319157663,7.92812384688,0.00713635860199,136.551080616,-0.0121319157663,3920.58005913,136029853819.0,0.00671966955832,0.751865856293
1538,-6.83277787405e-17,0.00640707531037,8.22546591524,25.6368891265,1571.86051257,518,0.0,0.509847946783,13684.9809219,2906.46261669,0.00939502960995,8.28026048929,0.00822816418968,-27346.1246812,-0.00939502960995,3930.80942783,136131766716.0,0.0547945740544,0.752057982618
1534,-4.59581078086e-16,0.0064039555992,7.96245327067,25.6282100968,1542.27313347,519,0.0,0.610805303537,13528.8425701,2839.62865849,0.0098319044721,7.9658993669,0.00375152133016,46.7667189291,-0.0098319044721,3918.50211134,134955387362.0,0.0034460962349,0.751747784425
1525,7.56898382374e-17,0.00640291978477,8.39331621975,25.6157094997,1568.98296421,520,0.0,0.445028446585,12765.8081939,2963.19734224,0.00947273525412,8.46090269683,0.00569485484785,-38675.6708666,-0.00947273525412,3932.73113339,133278865033.0,0.0675864770757,0.751351956891
1533,-2.74137593676e-17,0.00640151693968,7.94500689038,25.6170599391,1552.59631024,521,0.0,0.623253861619,12795.1570943,2808.71627027,0.00994710977042,7.95374604745,0.00948445997166,66.9495924556,-0.00994710977042,3923.88641413,133458971657.0,0.00873915706365,0.751393237782
1537,1.22160608417e-16,0.0064043696548,7.97472561635,25.6144883386,1573.04056173,522,0.0,0.607695794685,13584.4127693,2829.14656038,0.00983607162039,7.9773555019,0.00233578439527,104.050264797,-0.00983607162039,3976.30996977,133116209412.0,0.00262988554435,0.751349346326
1540,-1.08727172476e-16,0.00640115083561,8.23964157157,25.6031818457,1562.19786427,523,0.0,0.493773308214,12924.2318549,2970.45143286,0.00941261323281,8.27710214493,0.00567770530157,-29927.6830936,-0.00941261323281,3951.0595383,131619608533.0,0.0374605733562,0.751051604055
1529,1.31164733585e-16,0.00999987320235,7.94379746556,25.5981479997,1603.97206468,524,0.0,0.625826884107,12302.4905465,2776.66641469,0.0120242393994,7.95654366814,0.00848478854361,97.8917744753,-0.0120242393994,4038.06747538,130958720487.0,0.012746202583,0.750977321894
1546,4.16758073557e-17,0.00997550988331,7.93587842149,25.6008896158,1581.06390927,525,0.0,0.627239432552,12653.1964748,2767.21038304,0.0121109865562,7.93860644671,0.00305476247462,124.033572084,-0.0121109865562,3950.98026971,131318251650.0,0.0027280252201,0.751154666623
1553,1.53728972933e-16,0.00997944584246,7.94309559295,25.5960765802,1579.84097002,526,0.0,0.635142354628,14600.9754565,2816.89421433,0.0127339595187,7.9457129141,0.00256344533219,-135.655618014,-0.0127339595187,3960.21023728,130687730807.0,0.00261732114989,0.750963194896
1518,-1.33164508488e-16,0.00640741875144,7.95237136732,25.591556252,1596.89355688,527,0.0,0.614956177647,13680.255866,2797.52239672,0.00984915210737,7.95536750112,0.00271484771027,71.2229613337,-0.00984915210737,4049.01913192,130098312557.0,0.00299613379179,0.750907805551
1548,8.48522607174e-17,0.00640500056352,7.93098292755,25.5771552404,1582.14589012,528,0.0,0.63358763474,12964.01884,2806.55422523,0.00994013999211,7.9344239957,0.0039122252724,9.8367008957,-0.00994013999211,3971.72899505,128238191205.0,0.00344106815261,0.750428007839
1536,-1.93594561626e-16,0.00999983824685,8.103013404,25.5626597452,1564.57532429,529,0.0,0.552796871534,11799.4268164,2864.59612966,0.0120106864978,8.13100232163,0.00730410137012,-10078.780828,-0.0120106864978,3937.69246618,126392722930.0,0.0279889176313,0.750007060185
1539,2.07723818197e-16,0.00640855658725,7.91357482103,25.5613409138,1602.71866351,530,0.0,0.642484741945,13548.2340329,2777.29328417,0.00975912970013,7.92399976229,0.00866741057775,130.492503093,-0.00975912970013,4022.72109034,126226142101.0,0.0104249412563,0.750025841784
1579,-3.18878349882e-17,0.00640281164725,7.9526480753,25.5440502807,1562.71860121,531,0.0,0.629438119652,13518.1524308,2861.53391222,0.00987955620542,7.95640196568,0.00356346756974,135.748473628,-0.00987955620542,3921.42043232,124062372570.0,0.0037538903739,0.749486156613
1538,3.11802951109e-16,0.00640308317433,7.95074421019,25.537553496,1579.70875152,532,0.0,0.628321396242,13903.5749554,2867.2311328,0.00977581930074,7.95288493125,0.00220251045906,116.513035878,-0.00977581930074,3995.47694227,123258978618.0,0.00214072106852,0.749254959517
1525,4.97804669584e-17,0.00999846654719,7.95039191281,25.5345857213,1626.70176521,533,0.0,0.633532965064,13684.2754489,2877.33480564,0.0120889703091,7.95430224593,0.00383344149883,132.014474576,-0.0120889703091,4126.04443202,122893716015.0,0.00391033312658,0.749214953171
1557,4.39185031784e-18,0.00998734414454,8.13794829538,25.5249773135,1608.83399752,534,0.0,0.543217627886,12734.0646563,2866.42977376,0.0120135695406,8.16703875899,0.00768951720646,-21490.0315907,-0.0120135695406,3992.52939415,121718557817.0,0.029090463613,0.748916295981
1568,-1.90522021999e-16,0.00640746908558,9.41014689799,25.5251622334,1550.660237,535,0.0,0.260150662857,12155.0837865,3570.96488274,0.00851878989025,9.604280676,0.00441333898032,-80144.281103,-0.00851878989025,3871.52465009,121741068073.0,0.19413377801,0.748971185082
1559,2.44530322798e-17,0.00999441033219,7.96769216683,25.5227849695,1603.52210598,536,0.0,0.624754344153,13826.7273965,2866.88054067,0.0121139405406,7.98512110088,0.00828086324542,121.653424209,-0.0121139405406,4042.22251578,121452001161.0,0.0174289340569,0.748895550188
1604,-1.40441154642e-16,0.00999449162806,7.96602796728,25.505255377,1568.74068114,537,0.0,0.625042197941,12447.3582746,2850.74343202,0.0121073342056,7.97125466513,0.00553780086687,58.9526787953,-0.0121073342056,3896.14259934,119341548803.0,0.00522669785118,0.748390474331
1533,2.2024907891e-16,0.0064048948959,7.95907377411,25.4872104721,1610.54752304,538,0.0,0.624793813691,12767.598984,2908.82429408,0.00964717452374,7.96298425723,0.00406735414045,106.605849486,-0.00964717452374,4110.33620474,117207355471.0,0.00391048311934,0.747823112371
1576,5.13463968072e-17,0.00641223263601,7.98210523248,25.4745221409,1588.16797736,539,0.0,0.620847458065,12936.5149868,2881.01815116,0.00959422324478,7.98690650173,0.00416201850451,53.6164555087,-0.00959422324478,3982.86972731,115729584774.0,0.00480126924692,0.747459676837
1547,5.66963182349e-17,0.00999700449494,7.95209145157,25.464217032,1624.48969643,540,0.0,0.63124289541,12597.2895519,2837.01924805,0.0122801199336,7.9551870329,0.00306868140338,-73.7911628782,-0.0122801199336,4078.56789342,114543102707.0,0.00309558133146,0.747188054158
1549,3.23035525628e-17,0.00640108602409,7.94948295624,25.4573701555,1632.02670568,541,0.0,0.635897034526,13444.5329436,2844.99094266,0.00963668014014,7.95195654747,0.00225577663518,113.243962605,-0.00963668014014,4100.74470495,113761518989.0,0.00247359122552,0.746921862947
1566,-1.35619865212e-16,0.00999204832852,7.94106143146,25.4529323018,1585.6822903,542,0.0,0.642414344515,12244.4551202,2844.91205991,0.0120100516669,7.94376141654,0.00271679059338,123.449886105,-0.0120100516669,3987.66346617,113257780596.0,0.00269998508388,0.746757922251
1528,2.00574769125e-17,0.00640230632596,7.97162938845,25.4551327483,1645.40701929,543,0.0,0.619894268669,12175.0649432,2801.8607965,0.00959137090671,7.97530594264,0.00357467897401,-4365.20759718,-0.00959137090671,4131.42932252,113507272677.0,0.00367655418556,0.746908474095
1530,-1.84553256826e-16,0.00640133144775,7.94187368778,25.4452932284,1627.85565416,544,0.0,0.636754559352,13503.5320446,2811.95012497,0.00968781534488,7.94540815718,0.00352230989734,-25.7859310887,-0.00968781534488,4097.71034212,112395892299.0,0.00353446940781,0.746627051497
1507,2.66575570767e-16,0.00640396459605,8.38235228895,25.4484834685,1626.48076528,545,0.0,0.455670399294,15775.4182847,3054.43129134,0.00903694968314,8.45359800945,0.00600242153074,-34477.7004289,-0.00903694968314,4155.45880779,112755034757.0,0.0712457204968,0.746796130107
1520,-4.91381875582e-17,0.00640873613578,7.96455224161,25.4417393632,1641.93648193,546,0.0,0.63570968941,13452.4873155,2898.45451729,0.00948766979559,7.96991842249,0.00595753684781,118.440999647,-0.00948766979559,4193.40248961,111997161387.0,0.00536618088517,0.746582365774
1529,-9.06319730978e-17,0.00996961102531,9.32883448376,25.4294952363,1606.88070798,547,0.0,0.31519860329,12962.5600716,3393.24431883,0.0106186315364,9.32883448376,0.0,-61638.659937,-0.0106186315364,4047.22660199,110634215008.0,0.0,0.746215555142
1552,4.50047885951e-17,0.0064059605448,7.92665710951,25.4158860904,1648.38554574,548,0.0,0.649174108811,12489.7940593,2837.14090439,0.00963700746827,7.93023763019,0.00376703166017,52.5921569052,-0.00963700746827,4136.32951363,109138776738.0,0.003580520685,0.745800840677
1516,5.20468549704e-16,0.00640555306132,7.96672871771,25.4078650727,1634.01249034,549,0.0,0.628890703486,13424.5568692,2864.66948761,0.00945453340726,7.97221483681,0.00521708221236,-331.367099777,-0.00945453340726,4137.09447306,108266874117.0,0.00548611909231,0.74561265686
1480,-2.81775090432e-17,0.00998058185918,10.9971384396,25.4010124144,1671.18108689,550,0.0,0.197034618876,14887.100751,4035.79231938,0.0101457324109,10.9971384396,0.0,-103737.590695,-0.0101457324109,4254.8776181,107527494478.0,0.0,0.745379936553
1499,2.77772989725e-17,0.0064122403197,8.29840188791,25.4029487137,1647.41149515,551,0.0,0.493047557765,15421.1214655,3074.39945662,0.00930835299052,8.35857179783,0.00913606410913,-31375.6067307,-0.00930835299052,4232.60308121,107735901593.0,0.0601699099123,0.745482301849
1534,-5.87438359937e-17,0.00640834081728,7.95019295489,25.4008821549,1628.08348979,552,0.0,0.636026237084,13869.8146028,2863.4999351,0.00981147716295,7.96499188441,0.00964621819722,126.511975533,-0.00981147716295,4135.28463067,107513488912.0,0.0147989295235,0.745463682507
1506,-1.4153604932e-16,0.00640391616805,7.95634163343,25.3832993006,1660.88770646,553,0.0,0.633809277691,15236.5409129,2859.0385789,0.00994770238861,7.95914026331,0.00336287004883,128.199865843,-0.00994770238861,4238.61333069,105639617185.0,0.00279862987636,0.74487652395
1501,-6.48889632895e-17,0.00640516392218,7.97431279418,25.3794440114,1630.58080155,554,0.0,0.616227810063,13111.8657487,2929.04720728,0.00997563374924,7.97767818492,0.00309927558067,112.597529962,-0.00997563374924,4206.95997422,105233129981.0,0.0033653907383,0.744781866484
1515,-9.70412432784e-17,0.0099902682266,7.964409382,25.3739497846,1654.93380963,555,0.0,0.631151682562,14320.8816814,2905.61163298,0.0118053268933,7.96809196007,0.00437459719423,109.565595542,-0.0118053268933,4242.63530324,104656540697.0,0.00368257807828,0.744574850255
1484,1.1068288245e-16,0.00999102705497,7.94113607704,25.3709148695,1660.57465061,556,0.0,0.640730910439,14087.0951591,2889.7200185,0.0119635637141,7.94565262236,0.00483268383431,46.5736753104,-0.0119635637141,4278.23433485,104339398474.0,0.00451654532139,0.744448997958
1521,7.60180307539e-17,0.00999521409822,7.9526974669,25.3739343777,1636.60607705,557,0.0,0.629025396255,12527.3023321,2857.19560654,0.0120571734437,7.95736024864,0.00461682592923,100.312600607,-0.0120571734437,4171.34878509,104654928278.0,0.00466278174496,0.744570915531
1459,-9.14915644086e-17,0.00999860552325,7.99315296089,25.3667502724,1702.10902006,558,0.0,0.614182122609,12705.0357894,2818.31017445,0.0123025619351,7.99699313213,0.0036061106054,-7206.9899026,-0.0123025619351,4366.60040016,103905770491.0,0.00384017124554,0.744266830951
1493,1.83000009565e-16,0.00641442287613,8.01667410886,25.3665732061,1685.27696628,559,0.0,0.603691237166,13312.8157401,2891.52320578,0.00948613312991,8.01918107287,0.00257886468614,-8872.91734909,-0.00948613312991,4319.47469893,103887373907.0,0.00250696401461,0.744246298883
1519,-3.6827477623e-17,0.00640712423755,7.95602111247,25.3573492637,1635.98426335,560,0.0,0.639981992765,14979.1825253,2960.86405459,0.00939933547103,7.96255854086,0.00761447253937,65.5346427981,-0.00939933547103,4225.37554817,102933528623.0,0.00653742838902,0.74397371339
1459,2.77639806341e-17,0.00641096580525,7.96193524503,25.3592513962,1693.32745722,561,0.0,0.628000742506,13361.4694196,2895.81470059,0.0095601014701,7.96474783505,0.0027150643557,-707.060156245,-0.0095601014701,4401.54788027,103129508170.0,0.0028125900148,0.74405515161
1489,3.77139614387e-17,0.00999897325839,7.94549668089,25.3507955037,1717.10665855,562,0.0,0.637156805764,13787.8404859,2865.90771774,0.0120751030012,7.94981545456,0.00469434585036,-1776.25251988,-0.0120751030012,4415.35921514,102261132754.0,0.00431877367118,0.743818907446
1525,-1.41735569016e-16,0.00998627408284,8.02270582349,25.3422232565,1660.11656457,563,0.0,0.60984240821,14158.2560179,2926.80970683,0.0119587308905,8.03386133675,0.00983318335474,-9608.88932327,-0.0119587308905,4212.9270427,101388271578.0,0.0111555132606,0.74364603605
1481,-2.60324217127e-16,0.00998825189712,7.96651618384,25.3423433828,1668.0007297,564,0.0,0.640171893102,13854.8384377,2971.28362781,0.0120791936793,7.97344404195,0.00774747482607,81.3107126546,-0.0120791936793,4323.52410866,101400451712.0,0.00692785810877,0.743671987628
1504,-1.25293969037e-17,0.00999854395457,8.00807559606,25.3374332994,1659.98747252,565,0.0,0.626949753759,12693.3888521,2939.01907936,0.0118457215667,8.01296465209,0.00419104452677,-6941.89369914,-0.0118457215667,4277.43429121,100903787366.0,0.0048890560235,0.743482130336
1503,1.83486208248e-17,0.0064031582018,7.96342391897,25.335358029,1681.0544709,566,0.0,0.638274136047,14510.634898,2941.07904138,0.00925594367417,7.96762472224,0.00430703977696,57.5123352472,-0.00925594367417,4336.32077134,100694601854.0,0.00420080327394,0.743336271715
