LossAfter,ExplainedVariance,AveragePolicyStd,Perplexity,Iteration,LossBefore,AverageDiscountedReturn,MeanKL,MinReturn,StdReturn,vf_MeanKL,vf_LossBefore,MaxReturn,vf_LossAfter,vf_dLoss,NumTrajs,MeanKLBefore,dLoss,Entropy,AverageReturn
-0.0241746571093,-0.000817440831028,0.987433991298,1.11405512738e+14,103,1.15569435999e-15,-533.491967686,0.00996826133603,-5455.989219,33.3784685214,0.0,120306.367503,-5228.4017345,120306.367503,0.0,209,0.0,0.0241746571093,32.3441979282,-5311.63424206
-0.0249132320479,-0.000799405991182,0.987381642444,1.11268951499e+14,104,-1.24901683892e-16,-533.761385217,0.00996847851134,-5418.50314498,35.1909783082,0.0,120573.412973,-5237.29396669,120573.412973,0.0,209,0.0,0.0249132320479,32.342971373,-5317.35714671
-0.0250459423921,-0.000781411641404,0.987371516707,1.11239773679e+14,105,2.33357193218e-16,-533.882147477,0.00996574374545,-5407.41067564,36.5201042192,0.0,120625.725561,-5225.35224865,120625.725561,0.0,209,0.0,0.0250459423921,32.3427091108,-5318.50415974
-0.0247464472116,-0.000818369705604,0.987198572827,1.10788090499e+14,106,-1.00589393274e-17,-533.505616197,0.00998572960126,-5421.31219103,36.9807765259,0.0,120429.499924,-5230.95949083,120429.499924,0.0,209,0.0,0.0247464472116,32.338640398,-5313.87988159
-0.024587213057,-0.000876797801495,0.987058069741,1.10425373519e+14,107,-5.61464750291e-17,-533.63346106,0.0099716524208,-5517.05025962,40.4819615,0.0,120388.579831,-5209.63233386,120388.579831,0.0,209,0.0,0.024587213057,32.335361056,-5313.1021564
-0.0250310077486,-0.000818852385852,0.9869988179,1.10275840975e+14,108,1.27247919803e-15,-533.811608307,0.00997526082425,-5428.225836,35.5913614173,0.0,120288.092176,-5235.45823672,120288.092176,0.0,209,0.0,0.0250310077486,32.3340059881,-5311.68728534
-0.0248836850365,-0.00100952388721,0.987225731394,1.10861901451e+14,109,-3.54638168911e-16,-533.990761788,0.00997184643127,-5421.19025568,35.2467082729,0.0,120311.926178,-5230.70872628,120311.926178,0.0,209,0.0,0.0248836850365,32.3393064116,-5312.35287408
-0.0247650282714,-0.00102614668711,0.987276016712,1.10992217592e+14,110,-6.99383135137e-16,-533.379398408,0.00996641825412,-5412.21696486,33.9726013215,0.0,120260.162662,-5227.34973682,120260.162662,0.0,209,0.0,0.0247650282714,32.340481203,-5310.45440161
-0.0248938765846,-0.000926330259702,0.987149566164,1.10664067052e+14,111,-4.31680209919e-16,-533.342129162,0.00996862584173,-5399.08075767,37.2595727848,0.0,119949.389423,-5190.5380854,119949.389423,0.0,209,0.0,0.0248938765846,32.3375203054,-5304.38188403
-0.025276368283,-0.000904386650538,0.987101589734,1.10533945243e+14,112,-1.66017120306e-16,-532.396968022,0.00996124085334,-5388.00182091,32.0868954792,0.0,119995.777608,-5232.61348727,119995.777608,0.0,209,0.0,0.025276368283,32.3363437865,-5304.59441694
-0.0251974819515,-0.00113199183064,0.987057609718,1.1042204815e+14,113,4.50276711185e-16,-532.425273917,0.00996522389037,-5423.92844112,36.1497519146,0.0,119816.622486,-5199.24773105,119816.622486,0.0,209,0.0,0.0251974819515,32.3353309413,-5300.51810053
-0.0248198297976,-0.000934172400246,0.986865775276,1.09931076121e+14,114,3.61199640107e-16,-532.142943107,0.00994622581333,-5378.57020438,31.8332884415,0.0,119665.027786,-5219.51959959,119665.027786,0.0,209,0.0,0.0248198297976,32.3308747046,-5297.79665442
-0.0247226822885,-0.000805445517255,0.986972513186,1.10202624599e+14,115,1.2787941891e-15,-533.302962348,0.00997096884738,-5383.71555994,32.0985123765,0.0,119667.068465,-5220.31938029,119667.068465,0.0,209,0.0,0.0247226822885,32.3333418291,-5298.48705031
-0.0246496051403,-0.000814309395847,0.986888349941,1.09983359851e+14,116,9.59071206291e-16,-531.971637678,0.00998963546575,-5395.43975464,32.7387352566,0.0,119419.820027,-5208.49414892,119419.820027,0.0,209,0.0,0.0246496051403,32.3313501962,-5292.67321193
-0.0247396509522,-0.000705469138309,0.986733529322,1.09587321039e+14,117,1.20904456037e-15,-532.676911637,0.00996304722063,-5425.4483415,35.1553066151,0.0,119267.604028,-5193.18925342,119267.604028,0.0,209,0.0,0.0247396509522,32.3277427998,-5290.4837492
-0.0247636685131,-0.000813079135957,0.986691113206,1.09480316923e+14,118,-5.91828553204e-16,-532.011444667,0.00999674797687,-5404.0325742,35.0836974566,0.0,119303.373226,-5217.29886011,119303.373226,0.0,209,0.0,0.0247636685131,32.3267658949,-5290.16529784
-0.0195735298774,-0.000703446016927,0.986690688931,1.09474737505e+14,119,6.42786196412e-16,-532.051285048,0.00640759987125,-5433.69355218,35.8791520737,0.0,119068.74011,-5167.88479241,119068.74011,0.0,209,0.0,0.0195735298774,32.3267149309,-5285.76854906
-0.0249265236552,-0.000723152948637,0.986603839979,1.09248576633e+14,120,1.89024766068e-16,-531.903188869,0.00997319799681,-5377.22309258,30.5940903956,0.0,119075.639442,-5211.86717068,119075.639442,0.0,209,0.0,0.0249265236552,32.3246469213,-5285.84760351
-0.0249126234983,-0.000782820035073,0.986411994091,1.08762311394e+14,121,9.14726030168e-16,-531.277824952,0.00996468015781,-5395.74958213,33.9613683851,0.0,119058.092468,-5204.00212314,119058.092468,0.0,209,0.0,0.0249126234983,32.3201859877,-5285.08254434
-0.0245364470862,-0.00082420013814,0.986218734138,1.08272599982e+14,122,-1.20447617855e-15,-531.271684923,0.00995208648801,-5401.1161823,34.3792016139,0.0,119045.309824,-5172.23492689,119045.309824,0.0,209,0.0,0.0245364470862,32.3156732368,-5284.96290444
-0.0245249270765,-0.00097442280096,0.986014888992,1.07761053321e+14,123,-7.87164060675e-17,-531.525797584,0.00997603508874,-5379.59897138,30.6784344672,0.0,119069.202571,-5213.73759714,119069.202571,0.0,209,0.0,0.0245249270765,32.3109374227,-5285.42230952
-0.0249764611746,-0.000814472375464,0.985731537857,1.07052782092e+14,124,1.27948688327e-16,-531.132542404,0.00995112369588,-5371.37064253,32.489881214,0.0,118954.112095,-5202.25448485,118954.112095,0.0,209,0.0,0.0249764611746,32.3043431193,-5283.06147949
-0.0249604994726,-0.000850991767336,0.98583216235,1.07299653606e+14,125,-1.48135411433e-15,-531.453665031,0.00996297723951,-5434.157448,32.888192127,0.0,119000.126047,-5212.73626735,119000.126047,0.0,209,0.0,0.0249604994726,32.3066465373,-5283.72927885
-0.0250883503784,-0.000761990639447,0.985744658066,1.07083589336e+14,126,-1.28373654078e-16,-531.192787779,0.00994844985397,-5371.09928572,34.9237546065,0.0,118853.765383,-5197.85099072,118853.765383,0.0,209,0.0,0.0250883503784,32.3046308542,-5280.60654436
-0.0249178213195,-0.000810228767355,0.985674507857,1.06906022982e+14,127,3.20241441021e-16,-531.343271875,0.00995002171096,-5383.06174382,32.8671929649,0.0,118778.037453,-5207.55817365,118778.037453,0.0,209,0.0,0.0249178213195,32.3029712746,-5279.05846737
-0.0248797049938,-0.000758648397769,0.985498610859,1.06465118301e+14,128,-3.2988816357e-16,-530.486234899,0.00998036317287,-5384.18245816,35.9896875319,0.0,118525.782167,-5177.2830828,118525.782167,0.0,209,0.0,0.0248797049938,32.2988385197,-5273.17863733
-0.0250452913021,-0.000848062593678,0.985433309029,1.06299903733e+14,129,9.05279041522e-16,-531.59652296,0.00997700763376,-5384.23561949,31.9980980838,0.0,118613.759898,-5198.39678794,118613.759898,0.0,209,0.0,0.0250452913021,32.2972854957,-5276.27611431
-0.0248530278687,-0.000932259725084,0.985388636362,1.06188217128e+14,130,-4.75817152824e-16,-530.85069684,0.00997638627804,-5379.3114454,31.4099438269,0.0,118486.540977,-5186.61324709,118486.540977,0.0,209,0.0,0.0248530278687,32.2962342688,-5272.97797796
-0.0251350096877,-0.000756341465249,0.985495413666,1.06451264079e+14,131,-7.92314645578e-16,-530.631478394,0.00999404571079,-5429.71092704,34.9212173663,0.0,118568.192191,-5193.27403044,118568.192191,0.0,209,0.0,0.0251350096877,32.2987083821,-5274.24982663
-0.0250048448233,-0.000894215532374,0.9854958784,1.06447504277e+14,132,5.06843902308e-16,-530.793970215,0.00998093481092,-5365.47110007,34.0171673495,0.0,118487.204228,-5173.17086995,118487.204228,0.0,209,0.0,0.0250048448233,32.298673062,-5272.84753307
-0.0246147319077,-0.00087302718605,0.985392870436,1.06193744631e+14,133,1.65509286234e-15,-530.767227478,0.00999625283098,-5394.81494455,32.2076283102,0.0,118362.369608,-5198.50777178,118362.369608,0.0,209,0.0,0.0246147319077,32.2962863212,-5270.36693328
-0.0201093387902,-0.000847742766698,0.98538474926,1.06174498112e+14,134,-1.40569321202e-15,-530.504880439,0.0064028653433,-5404.13023702,33.12017944,0.0,118110.831581,-5193.48549873,118110.831581,0.0,209,0.0,0.0201093387902,32.2961050651,-5265.00521588
-0.0247845531023,-0.000769541897507,0.985284004117,1.05926015474e+14,135,-5.56543646894e-16,-530.616705146,0.00996388975905,-5360.91988733,30.8128182401,0.0,118137.710257,-5166.01128098,118137.710257,0.0,209,0.0,0.0247845531023,32.2937619991,-5265.81834732
-0.0254966151787,-0.000848452080078,0.985174065217,1.05651689129e+14,136,8.30234339544e-16,-529.341303373,0.0099713305804,-5334.32955146,29.8476539359,0.0,117948.977802,-5164.03796198,117948.977802,0.0,209,0.0,0.0254966151787,32.2911688478,-5261.37703084
-0.0250474785578,-0.000909847551748,0.985001400142,1.05226411774e+14,137,-1.17443109995e-15,-530.223567447,0.00997767512548,-5358.70354682,33.0879776542,0.0,117924.393342,-5183.20276838,117924.393342,0.0,209,0.0,0.0250474785578,32.2871354472,-5261.14798864
-0.0251306220252,-0.000681067230147,0.984847939915,1.04848347018e+14,138,6.61527186034e-16,-529.985447997,0.00996491643045,-5408.16739407,35.4565623643,0.0,117955.862742,-5183.87097061,117955.862742,0.0,209,0.0,0.0251306220252,32.2835361079,-5261.93216662
-0.0250307649431,-0.000694998441984,0.984744214517,1.04597578058e+14,139,2.37318298984e-15,-529.626628038,0.00998547236464,-5377.90122465,33.0005411837,0.0,117707.528955,-5182.01631998,117707.528955,0.0,209,0.0,0.0250307649431,32.281141513,-5256.31901994
-0.0248876603612,-0.000884293005972,0.984649879739,1.04369499247e+14,140,-2.79346986797e-16,-529.788586044,0.00999309328831,-5344.5271663,31.0086313766,0.0,117880.845297,-5184.02754066,117880.845297,0.0,209,0.0,0.0248876603612,32.2789585959,-5259.73229882
-0.025073569012,-0.000654760263029,0.984522488794,1.04057823223e+14,141,-1.79524369663e-15,-529.60296859,0.00998036463294,-5318.51682514,51.0393478272,0.0,118460.194482,-4652.05004359,118460.194482,0.0,210,0.0,0.025073569012,32.2759678531,-5251.4256879
-0.0246876388347,-0.0009609088002,0.984128044453,1.03102911384e+14,142,9.45803775543e-17,-529.690236249,0.00998245585797,-5401.2106029,35.8426322125,0.0,117933.01108,-5181.44652815,117933.01108,0.0,209,0.0,0.0246876388347,32.266748745,-5260.73816795
-0.0249749293839,-0.000999870248661,0.98412839917,1.0310684617e+14,143,-7.01099996772e-16,-529.553620681,0.00996206465063,-5374.33870969,36.0679361274,0.0,117748.026828,-5161.05636685,117748.026828,0.0,209,0.0,0.0249749293839,32.2667869079,-5257.14966596
-0.0251781642778,-0.000725009569242,0.98423446301,1.03362219158e+14,144,-1.84116411644e-16,-529.171725128,0.00999156007105,-5376.8954607,32.398854399,0.0,117482.219138,-5143.59291053,117482.219138,0.0,209,0.0,0.0251781642778,32.2692606259,-5251.64940693
-0.0251331028489,-0.0008991148171,0.984246272777,1.03390437862e+14,145,1.27221996893e-16,-529.125878491,0.00998411942995,-5340.29468576,30.862372654,0.0,117548.617409,-5181.9174592,117548.617409,0.0,209,0.0,0.0251331028489,32.2695335966,-5252.71790248
-0.0251231496865,-0.000859604749596,0.9843460781,1.03629839166e+14,146,7.11545654933e-16,-529.311993253,0.00997373175233,-5364.08904483,32.2005237513,0.0,117454.633692,-5169.39137074,117454.633692,0.0,209,0.0,0.0251231496865,32.2718464271,-5251.48165762
-0.0252719529995,-0.000820866645448,0.984222235967,1.033272915e+14,147,6.67395963056e-16,-529.728678685,0.00998133579558,-5368.84837304,34.7106933832,0.0,117819.539067,-5180.73981507,117819.539067,0.0,209,0.0,0.0252719529995,32.2689226537,-5258.41262847
-0.0250837082596,-0.000878700481181,0.98398659145,1.02762805292e+14,148,-2.20493479934e-16,-529.550841111,0.00997039017073,-5364.45873283,32.9015017449,0.0,117363.712679,-5176.01897562,117363.712679,0.0,209,0.0,0.0250837082596,32.2634445873,-5249.19190945
-0.0249317376339,-0.000847649527703,0.983568040976,1.01765960356e+14,149,2.59671072523e-16,-528.370389297,0.00996111498047,-5329.1846566,32.5888939544,0.0,117142.399248,-5158.0126128,117142.399248,0.0,209,0.0,0.0249317376339,32.2536967865,-5243.43258756
-0.0249980759001,-0.000821018938007,0.983190203708,1.00869998417e+14,150,-3.61322880175e-16,-527.40711709,0.00998747824308,-5338.47488149,30.6900712811,0.0,116964.070743,-5158.46545377,116964.070743,0.0,209,0.0,0.0249980759001,32.2448536593,-5239.20287232
-0.0251390914493,-0.00078939497586,0.983105218539,1.00662005204e+14,151,-4.82127894227e-16,-527.769793495,0.00996693183441,-5306.4400236,30.3901472996,0.0,116881.386507,-5167.69879052,116881.386507,0.0,209,0.0,0.0251390914493,32.2427895376,-5238.80000424
-0.0251538108566,-0.000800917064082,0.98309545213,1.0063778127e+14,152,-3.07543464379e-16,-528.555816078,0.00996953090712,-5356.4321851,28.6196097435,0.0,116934.135627,-5170.28970692,116934.135627,0.0,209,0.0,0.0251538108566,32.2425488624,-5239.86955662
-0.0247925523324,-0.000764140022109,0.982852061225,1.00060509722e+14,153,6.93603600923e-16,-528.206954076,0.00997320169826,-5340.46754293,32.7196616512,0.0,117150.139367,-5162.94725299,117150.139367,0.0,209,0.0,0.0247925523324,32.2367962161,-5243.73656773
-0.0199800424717,-0.000709414286161,0.982790756619,9.99191945195e+13,154,-3.86884570101e-16,-527.887703698,0.00640700269457,-5358.07441173,31.8600329841,0.0,117043.057388,-5168.09302922,117043.057388,0.0,209,0.0,0.0199800424717,32.2353829205,-5241.74050657
-0.0244562505558,-0.00081348839049,0.982494697819,9.92263900052e+13,155,-1.59162422742e-16,-527.090328038,0.00997798018687,-5395.22518373,33.4584963388,0.0,116950.266085,-5152.19427955,116950.266085,0.0,209,0.0,0.0244562505558,32.2284251231,-5238.68318048
-0.0250441235015,-0.000810115497757,0.982270043795,9.87093441158e+13,156,1.11698847938e-15,-527.521269929,0.00998155662226,-5380.33387049,34.3427412769,0.0,116672.458262,-5142.7410005,116672.458262,0.0,209,0.0,0.0250441235015,32.2232007298,-5233.64604936
-0.0247752438141,-0.00101880563871,0.982317874574,9.88204735805e+13,157,4.54509370066e-16,-527.630058315,0.00997693720823,-5328.95410222,30.456642269,0.0,116741.024497,-5152.52427446,116741.024497,0.0,209,0.0,0.0247752438141,32.2243259217,-5234.78819166
-0.0247837593326,-0.0006700785952,0.982145463477,9.84249155942e+13,158,6.54659739497e-17,-527.500281087,0.0099727723006,-5352.64544631,35.2743235276,0.0,116654.900509,-5141.54538888,116654.900509,0.0,209,0.0,0.0247837593326,32.2203150952,-5233.15638049
-0.0251391870332,-0.000824874853535,0.982170907058,9.84861055843e+13,159,-1.18323214066e-16,-527.908737743,0.00998799937089,-5321.82467056,30.7684024882,0.0,116680.931608,-5156.18739376,116680.931608,0.0,209,0.0,0.0251391870332,32.2209365941,-5234.30054096
-0.0247710467121,-0.000768379573253,0.981802781005,9.76426870898e+13,160,3.58297124028e-16,-527.549261622,0.00996922993051,-5340.09454999,32.826199336,0.0,116761.172221,-5139.22715996,116761.172221,0.0,209,0.0,0.0247710467121,32.2123358815,-5235.64513364
-0.024767436605,-0.00080194302575,0.981759751068,9.75438945007e+13,161,6.5914312817e-16,-527.639476589,0.00997105699471,-5326.62063876,30.9416087349,0.0,116574.226102,-5168.16930853,116574.226102,0.0,209,0.0,0.024767436605,32.2113235926,-5231.79280941
-0.0244821607527,-0.000878637200027,0.981807183397,9.76510452032e+13,162,7.40485822579e-16,-527.577170831,0.00996912961012,-5333.5238823,30.0024194659,0.0,116445.093076,-5149.43523003,116445.093076,0.0,209,0.0,0.0244821607527,32.2124214768,-5228.78078645
-0.0248055318986,-0.000697587833328,0.981747251418,9.75096270679e+13,163,-8.34734726848e-16,-527.192416684,0.00996257872339,-5324.546146,29.1992071745,0.0,116531.505784,-5131.53812894,116531.505784,0.0,209,0.0,0.0248055318986,32.2109722282,-5230.31733565
-0.0247227561283,-0.000691799555513,0.981820118815,9.76777073528e+13,164,7.01261483757e-16,-526.915540252,0.00995669104629,-5323.61335531,30.200743286,0.0,116392.71739,-5155.7732423,116392.71739,0.0,209,0.0,0.0247227561283,32.2126944745,-5226.94442585
-0.0251202387671,-0.000864192715442,0.981676129784,9.73527885236e+13,165,4.45325860186e-16,-527.302762851,0.00997772453102,-5417.02221367,34.1794198052,0.0,116518.468376,-5158.80241122,116518.468376,0.0,209,0.0,0.0251202387671,32.2093624916,-5230.14122295
-0.024521816297,-0.000859271561997,0.981553252547,9.70704475027e+13,166,4.90529467125e-16,-526.687190749,0.00997922302054,-5306.30140077,32.4966105645,0.0,116307.581422,-5146.16198494,116307.581422,0.0,209,0.0,0.024521816297,32.2064580937,-5224.92323122
-0.0248824994848,-0.000701719267346,0.981137025506,9.61302531435e+13,167,4.30235326366e-16,-526.719019417,0.00998625500301,-5330.15549988,31.3706653438,0.0,116208.45607,-5148.07704887,116208.45607,0.0,209,0.0,0.0248824994848,32.1967251913,-5223.40709495
-0.02526340568,-0.000892796011157,0.981057540824,9.59512893755e+13,168,1.49768129849e-15,-526.754893629,0.00999121817845,-5316.81961029,31.5026969655,0.0,116411.49641,-5141.36145469,116411.49641,0.0,209,0.0,0.02526340568,32.1948617763,-5227.20009917
-0.025171699231,-0.00070406692605,0.980855512815,9.54965188991e+13,169,9.39174309826e-19,-526.051328047,0.00997104486524,-5298.30916489,30.1877972868,0.0,116006.141131,-5134.75602129,116006.141131,0.0,209,0.0,0.025171699231,32.1901109114,-5218.36028188
-0.0247326822836,-0.00109441268781,0.98061119964,9.49535341843e+13,170,1.42580259136e-16,-526.115055693,0.00996431047604,-5285.41626267,27.844367434,0.0,116068.619367,-5140.69007392,116068.619367,0.0,209,0.0,0.0247326822836,32.184408774,-5220.14557089
-0.0249796386525,-0.000822095481558,0.980625852214,9.49901092934e+13,171,4.91715121571e-16,-525.941178795,0.00999078563544,-5308.92631372,32.7057733626,0.0,116033.934553,-5149.93795744,116033.934553,0.0,209,0.0,0.0249796386525,32.1847938894,-5218.96492366
-0.0251950640316,-0.000765414826004,0.980418255869,9.45292858151e+13,172,2.16537048791e-16,-525.962082882,0.00999134519285,-5331.97129507,30.0808211103,0.0,115927.770589,-5140.21453505,115927.770589,0.0,209,0.0,0.0251950640316,32.1799308052,-5217.18314384
-0.0245448995395,-0.000876147609912,0.980190644858,9.40243282335e+13,173,8.7211471431e-17,-526.385812089,0.00995554083913,-5345.72407567,33.1364149654,0.0,115877.516781,-5114.59297804,115877.516781,0.0,209,0.0,0.0245448995395,32.1745746757,-5216.24058826
-0.0251005281322,-0.000913961215869,0.979981758038,9.35663498525e+13,174,-7.96513307198e-16,-525.779336334,0.00995239979975,-5322.74326186,32.7338982586,0.0,115787.807385,-5135.8164066,115787.807385,0.0,209,0.0,0.0251005281322,32.1696919246,-5213.73328589
-0.0249511312372,-0.000914022399753,0.979882014296,9.33485666533e+13,175,1.88591301002e-16,-526.372603813,0.0099703792323,-5323.38044953,29.613325219,0.0,115699.046796,-5137.64257752,115699.046796,0.0,209,0.0,0.0249511312372,32.1673616313,-5212.68750515
-0.0253393622165,-0.000836391873294,0.979490916498,9.24944836265e+13,176,-2.02215702981e-16,-525.831253391,0.0099794887777,-5298.59912962,30.4261193003,0.0,115717.171085,-5119.32917952,115717.171085,0.0,209,0.0,0.0253393622165,32.1581701222,-5212.50833701
-0.0251807571262,-0.000858103704321,0.979365338794,9.22206841232e+13,177,-2.55888877339e-16,-525.300757172,0.00997835120782,-5315.37559413,32.2516765983,0.0,115698.386521,-5120.65354608,115698.386521,0.0,209,0.0,0.0251807571261,32.1552055611,-5211.82789793
-0.0204532923802,-0.000905351726486,0.979155466474,9.17694788508e+13,178,3.63728186326e-16,-524.953065596,0.00640608630088,-5302.85554546,30.8086028367,0.0,115567.394064,-5128.88486047,115567.394064,0.0,209,0.0,0.0204532923802,32.1503008839,-5208.90961496
-0.0256147395986,-0.000759692603989,0.979109676726,9.16674178397e+13,179,-1.99768750186e-15,-525.626460474,0.00998498020394,-5299.73745215,31.6603947977,0.0,115424.743309,-5114.22420119,115424.743309,0.0,209,0.0,0.0256147395986,32.1491881195,-5206.56158783
-0.0252408216759,-0.000857278766752,0.978938038419,9.12933211878e+13,180,-9.29761318441e-16,-525.738656195,0.00995778106609,-5297.224147,27.2725776647,0.0,115565.098973,-5142.156314,115565.098973,0.0,209,0.0,0.0252408216759,32.1450987485,-5209.58734739
-0.0249621135972,-0.000729036196409,0.978669962995,9.07195870156e+13,181,-9.31346440692e-16,-525.53853697,0.00998051473736,-5277.77069014,30.6234819467,0.0,115415.710583,-5118.1333991,115415.710583,0.0,209,0.0,0.0249621135972,32.1387944036,-5206.14328623
-0.0252029038422,-0.00084886816721,0.978465633059,9.02855906246e+13,182,-1.05000112804e-15,-525.026986181,0.00997400850728,-5284.86598233,31.3016887425,0.0,115280.806065,-5130.64446797,115280.806065,0.0,209,0.0,0.0252029038422,32.1339989914,-5203.16176178
-0.0251426024889,-0.000853160948534,0.978553385491,9.04687892575e+13,183,6.53108614505e-16,-524.211795963,0.0099845080603,-5294.48125016,28.4001461168,0.0,115147.804471,-5114.90962467,115147.804471,0.0,209,0.0,0.0251426024889,32.1360260371,-5199.66347011
-0.0251632097399,-0.00090547577879,0.978369266786,9.00757326572e+13,184,-9.87837137979e-16,-525.179087429,0.00997239735579,-5256.42296443,27.0023906978,0.0,115033.094292,-5124.07965879,115033.094292,0.0,209,0.0,0.0251632097399,32.1316719064,-5198.69202814
-0.0248575620494,-0.000917926240385,0.978332427422,8.99924417368e+13,185,3.69690455813e-16,-524.549906074,0.00997992130787,-5327.18557728,30.2232751155,0.00998957042445,114855.785023,-5137.5873079,93400.4416217,21455.3434016,209,0.0,0.0248575620494,32.130746802,-5193.94645937
-0.0200836485592,-0.000796922934858,0.978183267771,8.96779737049e+13,186,-6.51077278215e-16,-524.589850993,0.00640763875681,-5272.52392804,29.5998770298,0.00693083438557,93395.4814991,-5107.08017138,78695.8369605,14699.6445385,209,0.0,0.0200836485592,32.1272462997,-5194.06644961
-0.0253566115493,-0.000875620554694,0.978255013449,8.98270642779e+13,187,5.37267200426e-16,-524.120283409,0.00998879374878,-5293.21523565,27.9820122138,0.00509408546535,78727.5997761,-5120.64500354,68017.9763214,10709.6234547,209,0.0,0.0253566115493,32.1289074298,-5194.70846003
-0.0248046417319,-0.000762074472448,0.978118428254,8.95381318794e+13,188,-2.23387496698e-16,-524.179938602,0.00997393617643,-5312.98166615,31.4947527161,0.00388540190607,67885.2223984,-5117.908037,59770.3609264,8114.86147195,209,0.0,0.0248046417319,32.125685705,-5189.98989956
-0.0253748065457,-0.000753487234402,0.978092789194,8.94796294588e+13,189,1.72285365134e-16,-523.996826228,0.00998625100822,-5271.36052746,29.0891366419,0.00308293794773,59896.2353818,-5121.55543042,53488.8893764,6407.34600545,209,0.0,0.0253748065457,32.1250321115,-5194.81866444
-0.025127135368,-0.000874629031488,0.977812295702,8.8890835199e+13,190,-5.79895514914e-16,-523.934918881,0.00997635543303,-5295.84245913,30.3292716394,0.00880556890211,53444.8490622,-5130.03494394,44032.1999696,9412.64909263,209,0.0,0.025127135368,32.118430162,-5192.5075306
-0.0250965301302,-0.000775624288266,0.977659492451,8.85722956478e+13,191,-5.88526569318e-16,-523.233911702,0.00996061581638,-5281.23635101,26.5576437632,0.00621678420099,43951.4050841,-5105.04514724,37380.2153881,6571.189696,209,0.0,0.0250965301302,32.1148402344,-5187.49415959
-0.0250719542085,-0.000734663241464,0.977680440857,8.86223507739e+13,192,7.95616629463e-16,-524.072190745,0.0099947791653,-5279.73606579,28.2778356465,0.00463234522646,37363.5208778,-5115.04692581,32505.8090255,4857.71185226,209,0.0,0.0250719542085,32.1154052078,-5187.80884619
-0.0251865736398,-0.000680200743155,0.977646231255,8.8546966275e+13,193,3.45344167935e-16,-523.44764483,0.00997724621483,-5273.30963567,29.186065206,0.00358231978015,32479.9576822,-5109.81247615,28745.6970157,3734.26066645,209,0.0,0.0251865736398,32.1145542195,-5185.23656288
-0.0251105392116,-0.000819239862151,0.977653679981,8.85644061378e+13,194,9.62288197026e-16,-524.173162239,0.00997403170519,-5275.21163808,32.3284110549,0.00286572602141,28794.9080564,-5107.44300966,25821.1842068,2973.72384958,209,0.0,0.0251105392116,32.1147511562,-5189.51744977
-0.0248632367017,-0.000687816946254,0.977600311922,8.84539878193e+13,195,-6.02184968557e-16,-523.709163594,0.00997030326123,-5259.2304711,27.4458061532,0.00827043090859,25790.7499502,-5122.31590339,21380.1131138,4410.63683646,209,0.0,0.0248632367017,32.1135036211,-5186.67530185
-0.0245522217232,-0.000846818960731,0.977539897209,8.83259423275e+13,196,-4.00513313826e-16,-523.965228152,0.00995766591959,-5267.77803462,30.3366538955,0.00600189475779,21551.7831633,-5088.83604235,18382.9338254,3168.84933791,210,0.0,0.0245522217232,32.112054978,-5184.22906687
-0.0250565130166,-0.000690472906994,0.977352661166,8.79390000055e+13,197,4.65707217606e-16,-523.41281764,0.00997948213235,-5251.82656548,28.5398972142,0.00441875951364,18206.1917806,-5100.88474486,15892.0219402,2314.16984046,209,0.0,0.0250565130166,32.1076645083,-5181.98987641
-0.0250147702928,-0.000930008378924,0.977231683341,8.76896196508e+13,198,8.42235372354e-16,-523.276241029,0.00999851958762,-5290.33813984,31.2077031034,0.00344674370494,15905.4559034,-5117.75377521,14110.4618218,1794.99408162,209,0.0,0.0250147702928,32.1048246463,-5184.52594569
-0.0250120707627,-0.000857870408088,0.977162491667,8.75455902183e+13,199,-8.80444043031e-17,-523.644058795,0.00999126354315,-5275.72511036,27.193391547,0.00966545315209,14091.2404984,-5123.90579842,11499.4554282,2591.78507017,209,0.0,0.0250120707627,32.1031808047,-5181.47722855
-0.0249163120615,-0.00096087780645,0.9771272746,8.7470804186e+13,200,-5.31836138127e-16,-523.901354389,0.00998806819313,-5284.71259355,29.1498980173,0.00675308387197,11508.5133498,-5110.03414598,9719.54613203,1788.96721777,209,0.0,0.0249163120615,32.1023261872,-5183.15328294
-0.0244987612392,-0.000837543274569,0.976894714343,8.69921911537e+13,201,1.12376668311e-15,-523.596376792,0.00996629169773,-5245.3855875,28.3893621873,0.00497102722884,9711.59308794,-5112.72706321,8406.04841065,1305.54467729,209,0.0,0.0244987612392,32.0968394737,-5181.41237191
-0.0245569751044,-0.000855736329308,0.976695684081,8.65873845912e+13,202,-1.30519731121e-15,-523.139404318,0.00995038857379,-5279.01626714,27.9193554459,0.00381150876482,8399.90081673,-5114.04771293,7405.23762423,994.663192505,209,0.0,0.0245569751044,32.0921752464,-5178.75002962
-0.0246389844944,-0.000764658076437,0.976698038991,8.65913646484e+13,203,1.32970933573e-15,-522.772417194,0.00997368176706,-5292.20386111,29.2154914922,0.003016383979,7402.1601299,-5107.84462656,6618.82546192,783.33466798,209,0.0,0.0246389844944,32.0922212111,-5177.65536159
-0.0249848738408,-0.000843628812571,0.97652935076,8.62497710784e+13,204,-7.58419377274e-16,-523.305372771,0.00998940100914,-5262.35127955,27.4163185072,0.00864443758241,6613.1347382,-5106.920984,5458.85099081,1154.28374738,209,0.0,0.0249848738408,32.0882685177,-5176.68697551
