AverageReturn,ExplainedVariance,dLoss,LossBefore,MaxReturn,MeanKL,NumTrajs,vf_dLoss,Iteration,Perplexity,vf_LossAfter,StdReturn,vf_MeanKL,AveragePolicyStd,Entropy,AverageDiscountedReturn,MinReturn,vf_LossBefore,LossAfter,MeanKLBefore
-30909.6917145,0.786262250713,0.0102534786627,-8.08569192004e-17,10864.7459516,0.00997166607641,410,0.193142743235,6173,546.741785252,9.79543782142,33024.7440778,0.00851024777807,0.351064444908,6.30397663476,-13265.4675886,-301663.451774,9.98858056465,-0.0102534786627,0.0
-29448.8518778,0.893197001917,0.0109627089812,3.62259936932e-17,6927.5932259,0.00641321553541,409,0.0191122151266,6174,547.572207651,8.99460313911,29134.2247889,0.0061884334298,0.351098057076,6.30549433911,-13061.9780289,-186289.385571,9.01371535423,-0.0109627089812,0.0
-33583.2782946,0.905933049714,0.00884446859774,-1.19572919889e-16,9259.56369743,0.00999388737536,409,0.0168560222062,6175,545.716353056,8.99372530274,31924.106133,0.00723879071775,0.351057584804,6.30209934086,-13730.5655823,-182217.917659,9.01058132495,-0.00884446859774,0.0
-33314.4655689,0.914046792557,0.00826205382073,-3.17948329984e-16,10068.7465381,0.00641651980211,409,0.0133924283336,6176,544.867706868,8.96203890955,32444.350495,0.00618569165473,0.351042896908,6.30054302551,-13531.276076,-208977.568676,8.97543133788,-0.00826205382073,0.0
-30828.3948713,0.889120759047,0.00942639239462,1.28498135794e-16,8774.32592514,0.00640273922469,409,0.0308427877338,6177,543.222648325,9.06962389977,31599.2024251,0.00466537492349,0.351018124148,6.29751926964,-13418.3333013,-252613.824729,9.1004666875,-0.00942639239462,0.0
-33266.8053315,0.889764183641,0.0121751427314,8.97776827072e-17,9206.11005102,0.00641339790639,409,0.0372552932593,6178,541.354947714,9.13776432588,34055.1554139,0.00941367323277,0.350972710667,6.2940751593,-13666.2342545,-303731.331223,9.17501961914,-0.0121751427314,0.0
-29985.2820737,0.913139064057,0.00851404783283,3.39337360167e-18,8021.18465319,0.00640934692022,409,0.0153725455544,6179,539.194315311,8.97126514947,32044.6121032,0.00467625003075,0.350928029284,6.29007601672,-13151.4240134,-222569.907273,8.98663769502,-0.00851404783283,0.0
-28870.1871561,0.907201996208,0.00704536572323,1.93981207082e-16,9554.8505308,0.00640081937993,409,0.0230238502162,6180,537.393393266,8.87830490963,27730.0114874,0.00740305605089,0.350895131647,6.28673040222,-12920.8010425,-171442.974957,8.90132875984,-0.00704536572323,0.0
-29678.6411384,0.904406501889,0.00761262836323,1.7396775767e-16,8154.59815302,0.00640341678062,410,0.0149141820467,6181,533.954838699,8.93470323548,29308.6221352,0.0094547831552,0.350817711511,6.28031126366,-12917.6724179,-195065.438252,8.94961741752,-0.00761262836323,0.0
-32948.0846827,0.893798091071,0.012114194717,-4.49677784821e-16,8903.78027903,0.00641362460002,409,0.0501327802987,6182,530.832698845,9.17864464349,35453.6517591,0.00776844397566,0.350738231102,6.27444690351,-13664.1423466,-275031.873333,9.22877742379,-0.012114194717,0.0
-33031.0385673,0.904957609745,0.0111586101824,3.01599549464e-16,9598.17979475,0.00998949844125,409,0.0159334925565,6183,529.106830586,9.05162066209,34147.4197907,0.00906331724722,0.350698629441,6.27119035965,-13662.9311092,-198647.606243,9.06755415465,-0.0111586101824,0.0
-28443.1617695,0.911040424822,0.00921089682507,3.34869323251e-16,10000.4564178,0.00995986062976,409,0.0230500701944,6184,525.707504765,8.90914308855,29674.5659815,0.0073865100369,0.350600529973,6.26474498348,-13019.4195996,-156860.671622,8.93219315874,-0.00921089682507,0.0
-32410.3855584,0.908756536355,0.00811479650929,6.94587012193e-17,6508.67697388,0.00640434058423,409,0.0235509572179,6185,523.895487359,9.0271065639,33985.0408305,0.00977626157124,0.350557223076,6.26129221282,-13508.7000138,-209103.390918,9.05065752112,-0.00811479650929,0.0
-29457.3924249,0.899762000384,0.0137359990117,3.46267432006e-17,12405.2892202,0.00997605759773,409,0.0265680728561,6186,521.699618727,8.99796978393,30975.1476731,0.0076656655474,0.35050913844,6.2570919792,-13228.2410096,-233349.491373,9.02453785678,-0.0137359990117,0.0
-31331.0152561,0.901151921774,0.0189713216877,4.76071233508e-16,12095.6253775,0.00996654831595,409,0.0224056853733,6187,520.863855086,9.01573577582,32163.1556807,0.0061313214925,0.350494003767,6.25548869299,-13528.4734459,-188719.159431,9.03814146119,-0.0189713216877,0.0
-29303.0542198,0.876072202326,0.026474718564,-5.11702606394e-16,8933.06038842,0.00999954541085,409,0.0542778720511,6188,519.531749279,9.15126675753,32847.6354967,0.00471886987288,0.350464703894,6.25292792374,-13209.2801639,-306412.418579,9.20554462958,-0.026474718564,0.0
-31671.137349,0.889030002985,0.011791538475,-2.99343000808e-16,9597.78960584,0.00640064541573,409,0.023354208564,6189,519.709254178,9.10059243675,32754.1563367,0.00628119695363,0.350480232183,6.25326952862,-13358.4301558,-266286.511422,9.12394664532,-0.011791538475,0.0
-29178.9153615,0.899183267331,0.010347825967,-3.20114115677e-17,11936.035019,0.0064027367538,410,0.0200007092726,6190,518.482246693,8.95176262913,29033.0942804,0.00623745461412,0.350467797337,6.25090578734,-13228.8089253,-152674.752072,8.97176333841,-0.010347825967,0.0
-29858.3090893,0.89112135162,0.00991335414269,4.62017818733e-16,9687.30248048,0.00640620262786,409,0.0219967818209,6191,517.459928088,9.06584729886,31322.14602,0.00593467029303,0.350428963643,6.24893208849,-13468.9376241,-188336.252426,9.08784408069,-0.00991335414269,0.0
-28687.7990911,0.871641991097,0.0104104061496,3.39012708153e-16,8325.41345144,0.00640486993304,409,0.0279846814054,6192,517.211355625,9.14068931855,31444.2125502,0.00809498516568,0.3504313445,6.24845160262,-13035.126664,-345974.46792,9.16867399995,-0.0104104061496,0.0
-32217.8425171,0.897467463771,0.0104277759226,-1.02804209047e-16,7959.6734345,0.00640361763756,409,0.0165750820501,6193,516.073889932,9.05488382597,33420.4064706,0.00493986735253,0.350415912354,6.24624995277,-13415.5472828,-199595.492746,9.07145890802,-0.0104277759226,0.0
-29142.8775742,0.825727198407,0.0100460199465,-4.323645387e-17,6764.13032346,0.00999512909645,410,0.084980903415,6194,516.110031188,9.49397216142,33802.5311721,0.00741579763733,0.350426110838,6.24631998149,-13200.1305639,-234406.996807,9.57895306484,-0.0100460199465,0.0
-32505.4861773,0.90491335503,0.00983461089302,5.40233980886e-16,8942.24846196,0.00641320923899,409,0.0208856694263,6195,516.634457316,9.05593067314,33671.442544,0.00630555148948,0.35045001495,6.24733557862,-13618.1669478,-215570.658353,9.07681634256,-0.00983461089302,0.0
-31521.5566294,0.853747481397,0.0266698202315,8.75366065969e-17,9188.53702603,0.00996095707445,409,0.0620884544135,6196,514.052105871,9.36795328577,36688.2745148,0.00906269617432,0.350371726974,6.24232463361,-13502.8970909,-363406.661917,9.43004174019,-0.0266698202315,0.0
-30625.2453581,0.912069229952,0.0122951723089,2.59268907728e-16,8785.37692476,0.00999114559285,410,0.0246008489352,6197,513.066360487,8.97544637935,31120.3593219,0.00404791200014,0.350326286182,6.24040519448,-13448.2902031,-162988.017704,9.00004722829,-0.0122951723089,0.0
-30029.2783309,0.912303402338,0.0098165829348,-1.68625776206e-16,9100.39622694,0.0099697716162,409,0.0282108284009,6198,511.331761047,8.95588997254,31088.4418566,0.00868327789389,0.350303751716,6.23701861838,-13617.8745786,-205400.816637,8.98410080094,-0.0098165829348,0.0
-33133.0738561,0.906781826534,0.0117681374594,-3.05476915157e-17,9743.8335286,0.00640810739492,409,0.0185998757598,6199,507.191672152,9.03985910953,33825.8059259,0.00801795170594,0.350175715843,6.22888898373,-13741.6065023,-224404.775301,9.05845898529,-0.0117681374594,0.0
-30694.8800903,0.908807610695,0.0107406811801,-8.8573538615e-17,6142.04283063,0.00998898193051,409,0.025599271662,6200,505.868241055,8.92558196778,30424.6768392,0.00794190919547,0.350138432517,6.22627624221,-13022.5914015,-178386.022686,8.95118123945,-0.0107406811801,0.0
-29685.8823272,0.904996162731,0.0108610791566,-8.31744344683e-17,7449.19584871,0.00640625113201,409,0.0232186888637,6201,504.455803853,9.04665364559,33892.1934078,0.00598264951191,0.350116805528,6.2234802321,-13096.5433298,-231828.515491,9.06987233446,-0.0108610791566,0.0
-32014.4007611,0.890565624974,0.0139712768012,8.77711378177e-17,7933.00415574,0.0099891681251,409,0.0269797608734,6202,503.072186183,9.095008427,32394.6114964,0.00787596849524,0.350086954168,6.2207336711,-13591.174894,-204777.415317,9.12198818787,-0.0139712768012,0.0
-30669.4174768,0.911311897263,0.0102998861976,-1.00468397524e-16,10518.6607433,0.00998353601108,409,0.0185499056162,6203,499.814267477,8.93647633199,30471.94919,0.00554185519314,0.349988889324,6.21423656437,-13507.2572202,-189420.782739,8.95502623761,-0.0102998861976,0.0
-29720.829435,0.872556028837,0.0104221061048,-1.00040293801e-16,8235.11421156,0.0064050057623,410,0.0348553156467,6204,498.342758412,9.11111083426,30064.1204285,0.00844917299515,0.349959401489,6.21128811018,-13068.0878224,-183559.518636,9.1459661499,-0.0104221061048,0.0
-29477.3535973,0.910451017691,0.0121929903053,-4.84706622857e-17,7950.45118173,0.00640983523597,410,0.0299815831437,6205,497.738495547,8.89546524067,28800.2028589,0.00934791302697,0.349948259004,6.21007482976,-13433.0048315,-146425.55199,8.92544682382,-0.0121929903053,0.0
-32331.2380876,0.908241052847,0.00826420800174,-2.16094460989e-16,12289.2675195,0.00641850830061,409,0.0198076721792,6206,497.490196681,9.00250818062,32782.0855601,0.00891339247057,0.349963353192,6.20957585124,-13580.9769068,-176233.845045,9.0223158528,-0.00826420800174,0.0
-32227.7032767,0.88781631877,0.00876635185476,2.60763350884e-16,11499.6205061,0.00642084881469,410,0.035224832544,6207,495.439589659,9.16981823947,33708.7414478,0.00556054532813,0.349914626797,6.20544542839,-13637.5611227,-183924.850208,9.20504307201,-0.00876635185476,0.0
-32341.113083,0.909152188332,0.00984133990917,-7.97514730159e-17,9598.60743237,0.00641546261829,409,0.0130478208002,6208,495.107500341,9.00787439445,32535.7880136,0.00859612924555,0.349931425258,6.2047749114,-13701.5641931,-207726.946754,9.02092221525,-0.00984133990917,0.0
-29600.6042842,0.895275998914,0.0137208994855,-8.87521515123e-17,8808.19368526,0.00999848455493,409,0.0212239142605,6209,493.594241792,9.00460619044,30237.1330904,0.00626496404436,0.349880204814,6.20171380679,-13437.4912757,-194724.841735,9.0258301047,-0.0137208994855,0.0
-33208.4581545,0.889443168043,0.0109281837714,5.43113503098e-18,9189.59101668,0.0064142736433,409,0.0316348301601,6210,491.790298644,9.1206932393,33706.2948346,0.00533205578513,0.349837871063,6.19805240337,-13467.5302141,-268538.395671,9.15232806946,-0.0109281837714,0.0
-32384.610457,0.891805423038,0.0156400407011,4.97895666559e-17,9792.54189669,0.00641498279243,409,0.0224322355644,6211,489.724545267,9.10381657763,33255.8903291,0.00914073621564,0.349778459541,6.19384308052,-13610.6112919,-202257.330906,9.1262488132,-0.0156400407011,0.0
-28956.5725226,0.913752702271,0.0101871979226,-1.24157738613e-16,10638.5463454,0.0099926266441,410,0.0288219374184,6212,488.919732868,8.9114483741,29925.7932457,0.00886299887519,0.34975648335,6.19219833054,-13212.4395737,-191917.025161,8.94027031152,-0.0101871979226,0.0
-30838.325658,0.510701650921,0.00712144548297,1.20531370534e-17,7781.62407289,0.00641856929773,410,0.839963333866,6213,488.244466443,12.7890550838,36408.0543368,0.0094489935894,0.349761225461,6.19081623624,-13507.9675778,-484551.834834,13.6290184176,-0.00712144548297,0.0
-30047.3173134,0.911225214164,0.00783056977261,2.52316505098e-17,7631.86924704,0.00641019434313,409,0.0220172349653,6214,486.758179293,8.97257149383,31664.0322152,0.00660657232724,0.349710140972,6.187767448,-13440.6318609,-182165.365649,8.99458872879,-0.00783056977261,0.0
-32097.3981851,0.895298091148,0.0119766645943,-1.64536680938e-16,9718.64518301,0.00999145717329,409,0.0203654446035,6215,486.630580125,9.03195701587,31879.2487353,0.00660586265877,0.349706771688,6.18750527286,-13373.2483317,-164992.837997,9.05232246048,-0.0119766645943,0.0
-30951.3461881,0.90066782521,0.00801153711674,2.99919828174e-16,6360.97031203,0.00640408538358,409,0.0192675045006,6216,484.93950626,8.9471736571,29543.2422235,0.00853372772277,0.34966412212,6.1840241538,-13034.107539,-151002.884456,8.9664411616,-0.00801153711674,0.0
-30052.1741189,0.914556294331,0.00804654073685,3.78476929232e-16,7240.8306143,0.00641218312501,409,0.0175662772017,6217,484.185183835,8.90770751261,30295.7575941,0.00532529419582,0.349651700753,6.18246744477,-13488.4490639,-188278.614084,8.92527378981,-0.00804654073684,0.0
-30761.3560284,0.898480861038,0.0176306206888,7.97797036258e-17,9747.80999065,0.00998902249195,409,0.0274256016818,6218,482.038763367,9.03922603879,32246.5755895,0.00746017984526,0.349596344664,6.17802453274,-13436.3669832,-176787.842663,9.06665164047,-0.0176306206888,0.0
-30154.1665362,0.915639624892,0.00976631073841,-7.06329860126e-17,9243.21246935,0.00999328580834,409,0.0188809013538,6219,481.058497033,8.91635376816,31639.011948,0.00830433304223,0.3495767723,6.17598887816,-13145.521127,-197433.924497,8.93523466952,-0.00976631073841,0.0
-30003.8540151,0.890573009566,0.012868318625,-2.2402509079e-16,9458.07670628,0.00999204546832,409,0.0331550891535,6220,480.25184843,9.05016873667,31043.7017274,0.00872422401767,0.349555033667,6.17431065053,-13311.5640581,-185050.25499,9.08332382583,-0.012868318625,0.0
-30365.6345085,0.892772262967,0.0114344605833,-2.1689034703e-16,9599.9231734,0.00640441572743,409,0.0205017716897,6221,480.082069617,8.99882060258,29524.6038821,0.00620244402921,0.349551484904,6.17395706766,-13198.3884161,-232791.847633,9.01932237427,-0.0114344605833,0.0
-30217.716845,0.912180955053,0.0102073408263,-3.15401060336e-17,11937.6268848,0.00640610590931,409,0.0143367086745,6222,478.767900267,8.95983739373,31879.6328184,0.00895805872652,0.349505106465,6.17121592939,-13243.5178804,-190592.806392,8.9741741024,-0.0102073408263,0.0
-33605.5214845,0.87719233929,0.0140683919985,-8.39057158444e-17,7364.58451866,0.00641373129004,409,0.0571516693306,6223,477.884439227,9.26948465995,35784.215281,0.0048954803673,0.349495461197,6.16936894432,-13578.5508749,-271572.721718,9.32663632928,-0.0140683919985,0.0
-31557.2782466,0.889317038892,0.0116774833928,-1.73583505624e-16,8832.43260517,0.00640372739311,409,0.0346405053692,6224,477.571596982,9.16495517897,35209.9448986,0.00529159596974,0.34949320502,6.16871409,-13562.0985308,-274738.809561,9.19959568434,-0.0116774833928,0.0
-29712.3500136,0.888273370237,0.0141340865764,2.50573807832e-18,10945.5471913,0.006419813072,409,0.0298534547657,6225,477.007775097,9.12472834484,34336.1567347,0.00839115744838,0.349480285944,6.16753279075,-13074.0710108,-323259.848125,9.15458179961,-0.0141340865764,0.0
-31678.6186201,0.892919550667,0.0119255370501,1.11775842589e-16,9180.85206404,0.00640120543879,409,0.0202420676985,6226,476.520358143,9.01969140383,30376.1324203,0.00603276248712,0.349472284876,6.16651044651,-13482.9731587,-157889.638859,9.03993347153,-0.0119255370501,0.0
-34464.1811913,0.886615191001,0.0131339355747,1.10885764032e-16,8267.67251622,0.00640951328184,409,0.032273238224,6227,475.089462956,9.2047602106,35691.1145682,0.00522782678229,0.349441739249,6.16350312937,-13840.8321302,-261230.170987,9.23703344883,-0.0131339355747,0.0
-34678.3109585,0.89974964828,0.00986415687744,-8.12979132533e-17,11956.8838112,0.00641433906526,409,0.0186946220518,6228,473.697862233,9.13483763105,36486.7807628,0.00743690439951,0.349402468356,6.16056969701,-13805.1794921,-220630.779019,9.1535322531,-0.00986415687744,0.0
-31318.228451,0.88589909055,0.0158899146796,-1.85454477094e-16,7893.68710815,0.00999236043667,409,0.0173940551017,6229,473.240698547,9.13851047104,33562.9551554,0.00808226053663,0.349388764404,6.15960413548,-13574.8740183,-265844.138792,9.15590452614,-0.0158899146796,0.0
-28619.8172064,0.891811615006,0.0171478068357,-1.16372003042e-16,9454.4505387,0.00996368198871,409,0.0239123049291,6230,472.260482053,9.02455180377,29976.7570265,0.00732883707275,0.34937705103,6.15753070212,-12986.6942722,-191854.007641,9.0484641087,-0.0171478068357,0.0
-29431.5587494,0.903105332946,0.0145771416712,1.01074541293e-16,8622.64248608,0.00999913957984,409,0.017473014282,6231,472.613338111,8.98408668023,30924.2086164,0.00522535735862,0.349403966951,6.15827758719,-12805.8846797,-209347.989586,9.00155969451,-0.0145771416712,0.0
-30581.904285,0.916623227182,0.00879642808363,5.92924242711e-18,8237.56511222,0.00640871184182,409,0.0163912147219,6232,471.7054387,8.95445731529,32801.2908633,0.00485767842662,0.349368501216,6.15635472022,-13250.3859109,-211321.158464,8.97084853001,-0.00879642808363,0.0
-29726.3022911,0.908314051045,0.0107773221391,1.05970380528e-16,9654.1515575,0.00996950922651,409,0.0272376878609,6233,469.70078013,8.99896963248,33217.4178722,0.0074367441652,0.349309258422,6.15209585394,-13264.3053198,-240139.507112,9.02620732034,-0.0107773221391,0.0
-32659.2354973,0.829664384994,0.00943017388809,-1.75372228772e-16,9649.23350604,0.00640603409647,411,0.0810356075578,6234,468.601198437,9.59640642677,34696.6408987,0.00346583991875,0.349293227183,6.14975208355,-13460.339277,-208325.30125,9.67744203433,-0.00943017388809,0.0
-32992.3701556,0.90126589874,0.0108275143005,-6.18429512979e-17,10688.7737408,0.00999148577098,409,0.0316816585461,6235,467.382093211,9.12637900009,37245.4705419,0.00500583003657,0.349261352753,6.14714710988,-13490.6768213,-291912.971095,9.15806065864,-0.0108275143005,0.0
-29402.7662547,0.916675743802,0.0101829042345,-4.29756746354e-17,8302.11449845,0.00999814536548,409,0.0255306096333,6236,465.543717533,8.92878725568,31380.1254388,0.00746431749873,0.349228854594,6.14320600752,-13113.2243293,-199257.741312,8.95431786532,-0.0101829042345,0.0
-26931.273409,0.917251936067,0.00951896505524,-3.35759673257e-17,8334.57926947,0.00999810434838,409,0.0242329885747,6237,464.314353463,8.86051330871,28941.6733389,0.00770918623881,0.349200482054,6.14056180875,-12846.2166067,-155751.197488,8.88474629729,-0.00951896505524,0.0
-28682.8903749,0.916726278567,0.00952166583379,1.56321573453e-17,11232.872798,0.00640281942225,409,0.0140278146815,6238,464.193440875,8.94023773198,32378.9894337,0.00638060224304,0.349211976833,6.14030136379,-13121.763926,-219484.964254,8.95426554666,-0.00952166583379,0.0
-29996.8451275,0.905642804239,0.00969971661565,1.97483974297e-17,6315.55136502,0.00640314667327,409,0.0162707608892,6239,461.775424681,8.92948861027,29117.4413984,0.00494461735656,0.349134944589,6.13507867914,-13681.652561,-150474.524917,8.94575937116,-0.00969971661565,0.0
-29685.2709873,0.908333803015,0.00845313925452,2.50673700759e-16,9896.6968503,0.00642088110412,409,0.0163084208737,6240,460.52243953,8.97093163684,31417.9939692,0.0092638936946,0.349097511428,6.13236158313,-13200.7124356,-183835.802947,8.98724005771,-0.00845313925452,0.0
-31581.8767607,0.89121847568,0.0114794231788,1.23042027531e-17,9207.07822237,0.00640261449594,409,0.0443591094914,6241,460.00967717,9.16896928503,35062.9717662,0.00685240837791,0.349096536487,6.13124752659,-13459.7549516,-254538.377104,9.21332839452,-0.0114794231788,0.0
-32786.3217693,0.535239140015,0.0107094321809,-7.70713753375e-17,8970.95682992,0.00640263551193,410,0.668046640475,6242,459.452600206,12.343111946,38639.7060294,0.00745211758697,0.349093251061,6.13003578132,-13425.9364801,-462059.46744,13.0111585865,-0.0107094321809,0.0
-30779.5610083,0.900894572526,0.0137152432002,8.99519451305e-17,8610.17154371,0.00640345226322,410,0.0190747880185,6243,458.851977501,9.03558098066,32064.2513157,0.00910176111167,0.34906744308,6.12872766895,-13385.2671233,-186555.585862,9.05465576868,-0.0137152432002,0.0
-29717.886223,0.908966237119,0.0108465735176,-1.02107944485e-16,9804.95024998,0.00997973237962,409,0.0211606029266,6244,458.380026285,8.90482068983,28661.1746429,0.00372869149576,0.349061858943,6.12769859177,-13080.248212,-183369.068701,8.92598129276,-0.0108465735176,0.0
-32635.8525561,0.908962109682,0.011114096127,7.66450201323e-17,8661.57477967,0.00640088648769,409,0.0151471721554,6245,457.030851864,9.03263085148,34164.3224649,0.0096968181081,0.34903922601,6.12475089817,-13611.0447791,-192799.053734,9.04777802363,-0.011114096127,0.0
-30748.354499,0.903176869802,0.0105944870035,1.82046487033e-16,9918.2837713,0.00640163205577,410,0.0242717171975,6246,456.276043878,8.9688666482,30657.0682621,0.0072625542851,0.349028365117,6.12309798574,-13406.2351626,-230885.431655,8.9931383654,-0.0105944870035,0.0
-30488.689844,0.898793727484,0.0128837126654,6.93474074687e-17,8751.30489465,0.00640424280018,409,0.0231730690829,6247,455.341273681,9.01891701592,31873.1123363,0.00632059480663,0.34900399825,6.12104718985,-13105.2995862,-234997.645097,9.042090085,-0.0128837126654,0.0
-30600.9973954,0.911235404827,0.0143315461816,8.33595621218e-17,8793.25847169,0.00996697538864,409,0.0241750727776,6248,453.634170564,9.03667719428,35056.0752966,0.00973968656591,0.34895105656,6.11729108151,-13432.6055704,-285654.73974,9.06085226706,-0.0143315461816,0.0
-28201.204467,0.889633657026,0.0187708363783,-4.22412444604e-16,9588.98197287,0.00640704387795,409,0.026688488082,6249,452.824308743,9.01359956263,29870.07586,0.00750317334957,0.348926814078,6.11550421083,-13065.723497,-184641.069448,9.04028805071,-0.0187708363783,0.0
-29754.8844622,0.909882980604,0.00750430451603,1.26225028799e-16,8189.191633,0.00640488073938,409,0.0280324762071,6250,451.54759818,8.88704745458,29023.8403539,0.008161459557,0.348902932397,6.11268078963,-13156.1205677,-137583.555377,8.91507993078,-0.00750430451603,0.0
-32204.5719844,0.894793089622,0.0146483388443,-8.51212607599e-17,9170.52849297,0.00999471807896,409,0.0333485879917,6251,450.744579411,9.10839021937,34469.3590378,0.00516968763384,0.348884424282,6.1109008363,-13305.2408409,-230102.746008,9.14173880736,-0.0146483388443,0.0
-28493.1590707,0.899825091568,0.0127935985907,9.78836680278e-17,10861.4113525,0.00640214202333,409,0.0203278845044,6252,449.601930932,8.95856124465,29863.4324662,0.00948084879516,0.348856338118,6.10836259335,-12938.679994,-201489.251468,8.97888912916,-0.0127935985907,0.0
-31643.8206184,0.914265091678,0.0126547960716,-2.49788236821e-16,7524.01421609,0.00998862771805,409,0.0223975941511,6253,448.6784982,8.98173676767,33977.3015096,0.00946507198543,0.348830678231,6.10630659162,-13497.5962325,-182939.938604,9.00413436182,-0.0126547960716,0.0
-30955.2406363,0.898037858327,0.0147679814816,3.47351867454e-18,10584.6915819,0.00998576771108,409,0.0387552778025,6254,448.662812313,9.10989034466,35023.5369738,0.00988938901548,0.348828796316,6.10627163081,-12922.9123195,-205454.013787,9.14864562246,-0.0147679814816,0.0
-33508.6201945,0.907043616679,0.0099073829415,2.96454792255e-16,9865.25981266,0.0099983884831,409,0.0193222116579,6255,448.97436477,8.95231328838,30688.0012823,0.00970880761141,0.348850703407,6.10696579206,-13809.153707,-180394.70575,8.97163550004,-0.0099073829415,0.0
-30515.0305842,0.907617535216,0.0086572877143,-1.1465102163e-16,6299.66088896,0.00640100231376,409,0.0141620152012,6256,447.904030939,8.99492064319,32344.3798033,0.00648102091001,0.348802510836,6.10457899281,-13443.7902595,-192497.463794,9.00908265839,-0.0086572877143,0.0
-30215.3531005,0.884204293187,0.0125416971975,-5.37542843706e-16,7158.40139002,0.00640044181793,409,0.0465604778382,6257,446.695353299,9.13072774606,33362.8517122,0.00725546060415,0.348779769389,6.10187682602,-13107.4905326,-263870.442811,9.1772882239,-0.0125416971975,0.0
-31390.9314578,0.914705536917,0.00751239246383,-1.13217232384e-16,8459.14599156,0.00640086785843,409,0.0141948112598,6258,445.839187903,9.01209814856,34781.1311195,0.0063784741609,0.34875749719,6.09995832176,-13317.0733725,-193387.785048,9.02629295982,-0.00751239246383,0.0
-29249.3294121,0.917363527403,0.00947563272374,-1.98611027108e-16,9545.92292333,0.00640910601788,409,0.0173160307417,6259,444.557107508,8.9190625878,31339.0462124,0.00525442259139,0.348714156687,6.09707852253,-13197.8467461,-176623.742153,8.93637861855,-0.00947563272374,0.0
-29862.2910017,0.919393837913,0.00949286328849,-2.81609020265e-16,9521.35358569,0.00641375039199,409,0.0177325621381,6260,443.892209548,8.89947606798,31192.3108076,0.00895082829999,0.348711813401,6.09558176167,-13262.650452,-195467.817596,8.91720863012,-0.00949286328849,0.0
-28803.0873665,0.905093345899,0.0105643993258,4.45079452783e-16,10071.0813801,0.00640864391242,409,0.0135615415888,6261,442.346752652,8.92078594497,29060.6432736,0.00937559280607,0.348680277092,6.09209408277,-13067.3903385,-186281.526669,8.93434748656,-0.0105643993258,0.0
-28915.1544397,0.909715269759,0.0105260887366,1.54658139053e-16,10645.2645318,0.00998326673658,409,0.0192935408167,6262,441.562779322,8.9009221905,29906.0329139,0.00902470878642,0.348649467294,6.09032020546,-12974.8647498,-185726.782998,8.92021573131,-0.0105260887366,0.0
-30718.4428411,0.874186184447,0.0126234660739,-1.67476984857e-16,8291.03711364,0.0099523437739,410,0.0998446998356,6263,438.861489768,9.3449480168,36492.4759949,0.00814504760167,0.348568798406,6.08418385023,-13188.7916798,-326326.903298,9.44479271664,-0.0126234660739,0.0
-30218.6039438,0.915410167118,0.00840756919747,2.30179906648e-16,11530.2154029,0.00640478985949,409,0.0142218490047,6264,438.479909083,8.9352497127,31821.7851883,0.00701595173905,0.348559479093,6.08331399339,-13305.5498318,-202966.842441,8.9494715617,-0.00840756919747,0.0
-27971.4533035,0.903110481268,0.0115012514808,3.16445592902e-16,8929.86835567,0.00641758193233,409,0.0286486047496,6265,437.213288176,8.93813015879,29985.1576398,0.00782064655516,0.348527002256,6.08042114966,-12957.2617832,-209161.287487,8.96677876354,-0.0115012514808,0.0
-30033.0018315,0.912380264285,0.00895849520131,-4.70965836284e-16,10479.066346,0.00640074422241,409,0.0144435339013,6266,436.084738145,8.94355658249,31658.257653,0.00672394451458,0.348489871666,6.07783657801,-13155.776804,-197938.171886,8.95800011639,-0.00895849520131,0.0
-30855.839703,0.877203684199,0.0164638035668,-2.07479430037e-16,9932.36311311,0.00998771232959,410,0.0592101795277,6267,434.821804074,9.19499868604,32821.6414924,0.00852182874348,0.348439208981,6.07493630135,-13463.0516906,-225723.428263,9.25420886557,-0.0164638035668,0.0
-29945.228088,0.91978931398,0.0114312113126,1.03843584098e-16,8784.10324604,0.00998145282844,409,0.0190598147484,6268,433.399844752,8.94076792978,33273.8912424,0.00979311106012,0.348409344161,6.07166073089,-13153.7344821,-196587.033906,8.95982774453,-0.0114312113126,0.0
-28004.711043,0.896887465779,0.0139213142577,-4.70086344206e-16,9920.89862717,0.00998238927701,409,0.0360942205933,6269,433.494734309,9.02002458359,31644.6832844,0.00945193593926,0.348425609795,6.07187964922,-13096.2623376,-273005.391841,9.05611880419,-0.0139213142577,0.0
-30119.1953298,0.907710333712,0.0113633637537,2.23982473427e-16,11588.210407,0.00998684147954,409,0.0161238651902,6270,431.53352122,8.97560007003,31818.2925937,0.00756820180226,0.348354184132,6.06734519284,-13204.0053574,-200513.054998,8.99172393522,-0.0113633637537,0.0
-27835.2977347,0.911985084415,0.0075928210789,3.74249938293e-16,9854.07365408,0.0064075464619,409,0.0153309153093,6271,431.124252229,8.8868040479,29588.7383142,0.00455877285037,0.348356114837,6.06639633679,-12605.3806323,-178241.969944,8.90213496321,-0.0075928210789,0.0
-29258.3187888,0.923503660684,0.00984521237914,-7.03810821088e-17,8106.89367583,0.00999994098966,409,0.0173123673344,6272,429.634654088,8.85020006978,30491.0109147,0.00849230308777,0.348326991581,6.06293520588,-13326.0701419,-201293.510627,8.86751243711,-0.00984521237914,0.0
