MinReturn,StdReturn,dLoss,MeanKL,vf_dLoss,AverageReturn,Perplexity,LossAfter,vf_LossBefore,AverageDiscountedReturn,vf_MeanKL,ExplainedVariance,Iteration,MeanKLBefore,vf_LossAfter,AveragePolicyStd,MaxReturn,Entropy,LossBefore,NumTrajs
-12316023.7883,427357.0629,0.00208336484304,0.00664488657343,0.0,-193900.411415,1.38531899191e+14,-0.00208336484304,22341014730.7,-54597.9805454,0.0,-1.05259475078e-05,97,0.0,22341014730.7,0.996979267178,-38476.7740884,32.5621217341,-3.57929871356e-16,1010
-6728156.51537,253284.122626,0.00229467339748,0.00642954365771,0.0,-184482.874011,1.38459835594e+14,-0.00229467339748,8380151170.93,-52154.3073794,0.0,-3.01338671558e-05,98,0.0,8380151170.93,0.996956914193,-13.407425073,32.5616014038,-2.3268873277e-16,1010
-5189181.01351,248282.479195,0.00214284782565,0.00640849693932,0.0,-176648.785502,1.39031720629e+14,-0.00214284782565,7689243030.68,-50647.3852884,0.0,-3.14548498326e-05,99,0.0,7689243030.68,0.997140671226,-41214.1763884,32.565723229,-1.00712797864e-15,1009
-9540267.06026,388819.241411,0.00212566271725,0.00997840705852,0.0,-188035.830156,1.38027699085e+14,-0.00212566271725,16977292001.2,-52171.5184158,0.0,-1.53341389659e-05,100,0.0,16977292001.2,0.996826156256,-41748.4563643,32.558475499,1.18163930353e-16,1009
-22613905.3423,725903.654136,0.00235704762702,0.00994471876728,0.0,-204466.33125,1.36332417453e+14,-0.00235704762702,58308023041.2,-55240.0331462,0.0,-5.01561516675e-06,101,0.0,58308023041.2,0.996288498498,-25.4846084619,32.5461172653,2.75467854262e-16,1010
-7503548.84075,283963.659449,0.00205198814576,0.00640613351739,0.0,-183641.924063,1.36000209314e+14,-0.00205198814576,9786499040.84,-52195.6975526,0.0,-2.63074935638e-05,102,0.0,9786499040.84,0.996181222158,-32.4020344216,32.5436775407,-3.24471547175e-18,1010
-1801081.10932,160418.523765,0.00303461791435,0.00997660724597,0.0,-179074.371658,1.35679131993e+14,-0.00303461791435,4525375749.01,-51703.1045804,0.0,-7.4417379307e-05,103,0.0,4525375749.01,0.996072475125,-315.850445545,32.5413138905,2.86796245396e-16,1010
-2873097.84882,174154.915717,0.00295170453621,0.0099536623657,0.0,-172589.995696,1.36922900445e+14,-0.00295170453621,4727700968.29,-49525.0525257,0.0,-6.28283077977e-05,104,0.0,4727700968.29,0.996477407216,-35811.5154919,32.5504391129,-1.95510934829e-16,1009
-3895931.47076,203260.431685,0.00241986007103,0.00644903231014,0.0,-175984.789718,1.37315394742e+14,-0.00241986007103,6007896377.21,-50250.4317922,0.0,-4.8483325557e-05,105,0.0,6007896377.21,0.996600627792,-35496.5936338,32.5533015473,-5.19802238913e-17,1009
-7156970.21503,272491.140175,0.00239206596624,0.00998918127066,0.0,-184655.12229,1.37974475651e+14,-0.00239206596624,9243982104.2,-52190.2602472,0.0,-2.91736050213e-05,106,0.0,9243982104.2,0.996824233467,-35618.972586,32.5580898249,-1.71449684094e-16,1009
-2852721.92829,152418.24959,0.00216137012044,0.00642109356524,0.0,-167120.89646,1.38121536481e+14,-0.00216137012044,4004446533.14,-48659.3566445,0.0,-6.81631043771e-05,107,0.0,4004446533.14,0.996862972892,-5.36388264068,32.5591551126,2.77807171834e-16,1010
-10804612.2421,380394.583521,0.00251766158252,0.00647032338428,0.0,-184867.569377,1.38581008758e+14,-0.00251766158252,15736892217.0,-51677.0678375,0.0,-1.65900807134e-05,108,0.0,15736892217.0,0.99700915117,-32.6666603207,32.5624761714,1.22459733613e-16,1010
-3304498.31502,200204.857016,0.00257184127455,0.00979243294671,0.0,-175428.216188,1.36437466113e+14,-0.00257184127455,5738826231.76,-50230.4443173,0.0,-4.21569598799e-05,109,0.0,5738826231.76,0.996328441021,-63.7516219261,32.5468875019,8.20802220288e-19,1010
-1616768.41867,151460.203872,0.00179067529312,0.00640906138917,0.0,-171095.899692,1.34874671826e+14,-0.00179067529312,4084935814.28,-49193.1861184,0.0,-6.7637175138e-05,110,0.0,4084935814.28,0.995830058548,-37123.3300828,32.5353671063,3.81420476086e-17,1009
-7751799.38828,276070.985228,0.00235970633326,0.00996314821038,0.0,-168333.358073,1.34047327865e+14,-0.00235970633326,9411563412.92,-47828.9443451,0.0,-2.34628996587e-05,111,0.0,9411563412.92,0.995558557466,-35913.0854244,32.5292140465,-1.97555879815e-16,1009
-3571825.01733,181829.204544,0.00281617175805,0.00991308424156,0.0,-163319.252369,1.34498083045e+14,-0.00281617175805,4630150927.25,-47043.142827,0.0,-5.12989429786e-05,112,0.0,4630150927.25,0.995708304523,-120.721680879,32.5325710624,-7.11056114611e-17,1010
-2422384.46904,157602.355794,0.00221400073296,0.00999558594836,0.0,-164147.778136,1.32542104143e+14,-0.00221400073296,4132815940.16,-46961.9740529,0.0,-6.43580107853e-05,113,0.0,4132815940.16,0.995076319608,-34268.9434135,32.517921478,-1.9813024693e-16,1009
-1586108.65165,127913.811219,0.00244448346642,0.00993498744688,0.0,-150439.610775,1.33856050275e+14,-0.00244448346642,3030544403.04,-43806.6404004,0.0,-9.35151265657e-05,114,0.0,3030544403.04,0.995506792341,-57.7608047196,32.5277860868,4.49715445981e-16,1010
-6277061.15657,350155.387864,0.00202809920604,0.00982280747574,0.0,-182701.724777,1.33504218774e+14,-0.00202809920604,14489696102.2,-49739.710168,0.0,-1.76366536693e-05,115,0.0,14489696102.2,0.995386745992,-37717.842875,32.5251541946,1.25193325589e-16,1009
-1387749.66564,116957.933981,0.0023549478665,0.00996973195188,0.0,-152478.132697,1.33049182105e+14,-0.0023549478665,2780206290.44,-44470.9304215,0.0,-8.90751374363e-05,116,0.0,2780206290.44,0.995248355477,-35864.4166627,32.5217399661,-2.00258266087e-19,1009
-4361031.72665,226229.042515,0.00278041353415,0.00997753885388,0.0,-159342.038799,1.32871746118e+14,-0.00278041353415,6596251851.68,-45205.4293875,0.0,-3.77480222689e-05,117,0.0,6596251851.68,0.995193431064,-134.709019067,32.520405464,9.13386480427e-17,1010
-1688015.52923,129740.228475,0.00274140302558,0.00998891850155,0.0,-154973.812221,1.31929547365e+14,-0.00274140302558,3158715259.0,-44861.9373416,0.0,-8.0854180607e-05,118,0.0,3158715259.0,0.99488536746,-35629.0575463,32.5132891639,-2.53241431789e-16,1009
-2661858.35535,135358.930912,0.00272308546711,0.00994223840423,0.0,-152773.167103,1.31183633359e+14,-0.00272308546711,3295116081.51,-43956.878691,0.0,-6.52335109796e-05,119,0.0,3295116081.51,0.994642336253,-33451.7221991,32.5076192389,-4.9276187139e-17,1009
-2080894.71447,133292.624725,0.00250867236744,0.00994536694039,0.0,-156887.445664,1.30045594096e+14,-0.00250867236744,3259947320.64,-45040.5608868,0.0,-8.54146824671e-05,120,0.0,3259947320.64,0.994263516624,-32375.1445154,32.4989062287,2.23887641165e-16,1009
-1761117.57016,121138.100291,0.00213809097347,0.00641423247176,0.0,-148600.79478,1.29541596803e+14,-0.00213809097347,2789145673.2,-43049.5595693,0.0,-0.000101701535323,121,0.0,2789145673.2,0.994094000585,-33275.1066097,32.4950231563,-3.68459805118e-16,1009
-25978214.062,826077.349801,0.00211785551393,0.00997861529684,0.0,-176395.183782,1.27300236952e+14,-0.00211785551393,74027396786.8,-47578.6928337,0.0,-3.75628447258e-06,122,0.0,74027396786.8,0.993335982398,-32488.5625124,32.4775694829,-3.53204829111e-16,1009
-4659464.30452,216251.438438,0.00254313302205,0.00965833239779,0.0,-152006.424985,1.27027774724e+14,-0.00254313302205,5933839916.93,-43298.2313315,0.0,-3.53817355536e-05,123,0.0,5933839916.93,0.993270924149,-31135.0878121,32.4754268771,1.39143184366e-16,1009
-2992366.934,160248.245019,0.00268742805639,0.00987324210162,0.0,-149169.84288,1.26227826635e+14,-0.00268742805639,3840334329.0,-43251.9020353,0.0,-6.20857825364e-05,124,0.0,3840334329.0,0.992997340079,-38527.3955572,32.469109538,-1.03525271166e-16,1009
-1728484.22951,132874.035034,0.00247755705946,0.00997835092516,0.0,-150285.078702,1.25794632665e+14,-0.00247755705946,3120887519.42,-43293.4127215,0.0,-8.02672250384e-05,125,0.0,3120887519.42,0.992849706387,-30879.6532066,32.4656717937,3.04264377156e-16,1009
-2907889.72671,151450.246254,0.0020033993117,0.0064473791794,0.0,-149055.082828,1.22837287718e+14,-0.0020033993117,3634126255.52,-43246.0978829,0.0,-6.10705346284e-05,126,0.0,3634126255.52,0.991826283936,-37745.0241715,32.4418817315,8.81851578876e-18,1009
-11083195.1921,378437.051926,0.00237729695911,0.00996130107099,0.0,-159901.661791,1.19833012258e+14,-0.00237729695911,16619818261.1,-44791.4575858,0.0,-1.23147169169e-05,127,0.0,16619818261.1,0.990770859346,-30592.4105836,32.4171203251,-1.05126512054e-16,1009
-1127006.13911,103412.468412,0.00267112908453,0.00992386434006,0.0,-142349.982248,1.19248730656e+14,-0.00267112908453,2294372771.24,-41764.7679304,0.0,-0.000120521141466,128,0.0,2294372771.24,0.990561579298,-34002.881541,32.4122326012,-2.9853776097e-16,1009
-1830099.05607,135713.64782,0.00255309309077,0.00994351371227,0.0,-145819.958667,1.19708545367e+14,-0.00255309309077,3124528654.71,-41753.3223827,0.0,-7.42654526131e-05,129,0.0,3124528654.71,0.990734383442,-37209.932611,32.4160811158,6.69511797615e-17,1009
-2908339.81742,172120.264556,0.00192040117891,0.00660183223067,0.0,-145398.671888,1.19119654171e+14,-0.00192040117891,4180284209.75,-41863.7915026,0.0,-4.85817912448e-05,130,0.0,4180284209.75,0.990523094534,-34803.4829218,32.4111496011,4.01617952637e-16,1009
-2605635.21317,139154.79745,0.00199375994049,0.00641301418626,0.0,-144554.511298,1.18287927587e+14,-0.00199375994049,3158936497.04,-41821.8308429,0.0,-8.026686406e-05,131,0.0,3158936497.04,0.990220495931,-33427.3951068,32.4041428326,3.30514164655e-17,1009
-5771128.08331,213178.894342,0.00196896407306,0.00998484093145,0.0,-146820.564073,1.18239045023e+14,-0.00196896407306,5727185713.97,-42031.8307284,0.0,-3.52006972062e-05,132,0.0,5727185713.97,0.990196799961,-33200.5232906,32.4037294965,4.69671653183e-18,1009
-1780504.40104,114470.756626,0.00223305209569,0.00643391769568,0.0,-137543.535602,1.17844864642e+14,-0.00223305209569,2436576861.91,-40271.3699778,0.0,-9.89049158324e-05,133,0.0,2436576861.91,0.990063888532,-29048.2553876,32.400390169,2.86346213781e-16,1009
-2796272.9051,167824.631699,0.00302301692444,0.00998219626321,0.0,-142677.655523,1.16819310639e+14,-0.00302301692444,4012189484.66,-40592.6803871,0.0,-5.54815265195e-05,134,0.0,4012189484.66,0.989690987218,1.57195163398,32.3916495035,3.92357614994e-16,1011
-664729.431008,90593.3968439,0.00243340018709,0.00995500958197,0.0,-131245.465304,1.16458598095e+14,-0.00243340018709,1863253033.06,-38661.2636119,0.0,-0.00013945121098,135,0.0,1863253033.06,0.989562848779,16.7258241534,32.3885569446,3.88336269258e-16,1010
-3203912.49674,156381.701323,0.00199517806012,0.00641926023179,0.0,-142590.449289,1.15408943325e+14,-0.00199517806012,3699420145.61,-40667.7321172,0.0,-5.36278294383e-05,136,0.0,3699420145.61,0.989175277295,-32349.5935919,32.3795029655,-4.62297307582e-16,1009
-3550205.9812,167023.227308,0.00203612111371,0.00654895696438,0.0,-134262.231184,1.15961548938e+14,-0.00203612111371,3867075834.75,-38971.2690798,0.0,-5.12186580643e-05,137,0.0,3867075834.75,0.98938055046,-39.8419515528,32.3842797774,1.79365978803e-16,1010
-1767361.07097,99659.2411063,0.00256992774681,0.00995545831825,0.0,-126847.105282,1.14678709249e+14,-0.00256992774681,1944156134.34,-37311.1749012,0.0,-0.000113845677398,138,0.0,1944156134.34,0.988900156415,-88.3681284092,32.3731555016,-1.50548244623e-16,1010
-1019607.16906,105052.539831,0.00298161148188,0.00987393624088,0.0,-131767.914582,1.14372246496e+14,-0.00298161148188,2104794583.94,-38398.5947131,0.0,-0.00014173300005,139,0.0,2104794583.94,0.988785186348,-28914.7738395,32.3704795649,9.43491513306e-17,1009
-1716172.6882,110298.060328,0.00278366980793,0.00989097821668,0.0,-131550.4648,1.14854844651e+14,-0.00278366980793,2272239162.68,-37963.1755107,0.0,-0.000116369301885,140,0.0,2272239162.68,0.988958977485,-31233.2460861,32.3746902266,-1.89403607873e-17,1009
-948592.554579,109729.683556,0.00214279389744,0.00640192590287,0.0,-130632.860424,1.14770030765e+14,-0.00214279389744,2195280456.57,-37577.3803225,0.0,-0.000114119133137,141,0.0,2195280456.57,0.988925754406,-2.81194429684,32.3739515097,9.80356099364e-17,1010
-3319665.0477,152652.153602,0.00183889447196,0.0064402582708,0.0,-129851.932443,1.14106744087e+14,-0.00183889447196,3393353931.98,-36819.9814613,0.0,-5.68529387626e-05,142,0.0,3393353931.98,0.988681094852,-6.18896620378,32.3681554779,8.37053050174e-18,1011
-2389613.44692,143420.530399,0.0028744949358,0.0097272940155,0.0,-127338.703458,1.12134554856e+14,-0.0028744949358,3056123497.78,-36142.8502268,0.0,-6.17304734509e-05,143,0.0,3056123497.78,0.987927485741,-42.1031830909,32.3507206488,-2.3707540805e-16,1010
-1207429.05908,104237.599487,0.00260603048326,0.00994167100268,0.0,-123325.126547,1.13009559299e+14,-0.00260603048326,1991302095.26,-35565.5986237,0.0,-0.000120352113081,144,0.0,1991302095.26,0.988255065664,0.658921669795,32.3584935266,2.16635309824e-16,1011
-2090811.28232,125624.202567,0.00238290438387,0.00641568736032,0.0,-121981.800062,1.12777440841e+14,-0.00238290438387,2464446092.36,-34848.2294335,0.0,-7.92209788931e-05,145,0.0,2464446092.36,0.988165902468,-13.5588327819,32.3564374425,3.24153611427e-16,1010
-4953233.01101,191344.202316,0.00181764948917,0.00641146264846,0.0,-131042.774772,1.12449112027e+14,-0.00181764948917,4952342243.42,-36910.6636871,0.0,-3.17404779437e-05,146,0.0,4952342243.42,0.988039162139,-32055.8144177,32.3535218977,4.44006685839e-16,1009
-3861675.64032,207956.949519,0.00268975847072,0.0099293118849,0.0,-131972.430148,1.11451759163e+14,-0.00268975847072,5475555489.42,-36665.2365448,0.0,-3.46955301989e-05,147,0.0,5475555489.42,0.987659274835,-31097.9383017,32.34461296,-1.15654100106e-16,1009
-2648800.10489,142787.730646,0.00254615720964,0.0099898103431,0.0,-133407.156202,1.11586131581e+14,-0.00254615720963,3152608467.82,-37723.2692214,0.0,-6.7610736886e-05,148,0.0,3152608467.82,0.987708321224,-34458.6541857,32.3458178892,1.06892250805e-16,1009
-6528252.08018,252354.011511,0.00270124245553,0.00643136402243,0.0,-134871.879195,1.12222519576e+14,-0.00270124245553,7193986740.5,-37188.0905289,0.0,-2.52567341408e-05,149,0.0,7193986740.5,0.987943038574,-1219.21825136,32.3515047981,1.78755544909e-16,1010
-28390820.4181,909204.809146,0.00236319392029,0.00990287750469,0.0,-161763.083311,1.12665352682e+14,-0.00236319392029,85588380739.2,-41968.6454113,0.0,-3.31383644703e-06,150,0.0,85588380739.2,0.988129938157,3.01929849436,32.3554430601,1.8968969032e-16,1010
-1364910.9421,113715.454873,0.00243503248396,0.00999981662697,0.0,-126026.959128,1.12482708306e+14,-0.00243503248396,2245821232.85,-35663.7115559,0.0,-0.000113975232009,151,0.0,2245821232.85,0.988084393785,-31570.9403016,32.3538206218,2.91958946833e-16,1009
-874411.109062,89643.7528203,0.00296936352137,0.00980992653524,0.0,-111775.717436,1.1235058126e+14,-0.00296936352137,1553586254.78,-32288.8787418,0.0,-0.000153826663223,152,0.0,1553586254.78,0.98802746734,-28161.8485371,32.3526452882,-7.39026173151e-16,1009
-1130172.91919,105164.376945,0.00285046309885,0.00989392607875,0.0,-115693.007261,1.11099424327e+14,-0.00285046309885,1892962690.04,-33139.9167383,0.0,-0.000125099527544,153,0.0,1892962690.04,0.98754076176,-311.177790353,32.341446631,-9.81339825719e-17,1010
-2462749.75636,137773.125666,0.00258600195404,0.00967742937448,0.0,-117529.413547,1.11374069204e+14,-0.00258600195404,2647230797.82,-33291.0108086,0.0,-8.03840194339e-05,154,0.0,2647230797.82,0.987650082362,-28672.025103,32.3439156444,2.54074374137e-16,1009
-1334243.28166,99905.8432967,0.00274198964834,0.00992037752677,0.0,-111063.393876,1.10736817773e+14,-0.00274198964834,1710827094.97,-32171.7233826,0.0,-0.000129447556417,155,0.0,1710827094.97,0.987398468821,-410.781909292,32.3381774909,-3.76034604719e-16,1010
-1329589.19474,98995.6197364,0.00249681500057,0.00994004756288,0.0,-110660.223417,1.09643806104e+14,-0.00249681500057,1714587749.98,-31571.48884,0.0,-0.000125885455031,156,0.0,1714587749.98,0.986988998986,-173.510401453,32.3282581013,-1.10852310582e-16,1010
-920466.72292,89198.5297527,0.00304862529484,0.00994071669567,0.0,-107494.693084,1.09485733431e+14,-0.00304862529484,1491546881.85,-30636.4251733,0.0,-0.000152692408105,157,0.0,1491546881.85,0.986943152288,-140.372715859,32.3268153684,-1.93100874085e-16,1010
-1278354.84026,87449.5782198,0.00247314464739,0.00994095141098,0.0,-104958.926051,1.09474662119e+14,-0.00247314464739,1463400091.25,-30102.0093592,0.0,-0.000142413564064,158,0.0,1463400091.25,0.98694619787,5.08858731302,32.3267142422,-4.11382841882e-16,1010
-801468.331021,86369.2149941,0.00228744522484,0.00991282255503,0.0,-108804.610658,1.07598543747e+14,-0.00228744522484,1480756979.85,-30947.9007465,0.0,-0.000164918876631,159,0.0,1480756979.85,0.986210074681,-27263.8171851,32.3094282296,1.81185316722e-16,1009
-949264.342169,76355.006065,0.0027382334863,0.00994628073077,0.0,-101852.896735,1.05415722085e+14,-0.0027382334863,1217197065.69,-29390.6624979,0.0,-0.000194168191973,160,0.0,1217197065.69,0.985347300144,-28924.25062,32.2889329068,-3.04413470535e-16,1009
-760857.551343,71478.7460079,0.00300691684202,0.00993759308394,0.0,-101284.611769,1.04703473455e+14,-0.00300691684202,1148920688.83,-29391.195665,0.0,-0.000208384858103,161,0.0,1148920688.83,0.98506329633,-194.056332565,32.2821534086,-8.73111456949e-17,1010
-792355.560232,69120.4569123,0.00202708961945,0.00643586215839,0.0,-99525.9996838,1.05125353608e+14,-0.00202708961945,1084465301.93,-28710.647305,0.0,-0.000234182810454,162,0.0,1084465301.93,0.985233261732,-24805.1408957,32.2861745979,-9.63814426353e-17,1009
-3175805.20179,145037.112648,0.00235984777159,0.00640966622941,0.0,-102929.346141,1.04838613552e+14,-0.00235984777159,2750590121.19,-28917.4901479,0.0,-5.84401225789e-05,163,0.0,2750590121.19,0.98512298845,-35.3167854252,32.2834432699,-6.21914792108e-16,1011
-1424214.99058,84516.0739101,0.00283406660266,0.00941837908501,0.0,-102184.641191,1.04485443568e+14,-0.00283406660266,1337317262.71,-29276.7236911,0.0,-0.00014595993283,164,0.0,1337317262.71,0.98497864846,-20.0199493001,32.2800688816,5.11359566441e-16,1010
-944127.236485,71176.4326006,0.00287801415802,0.0099505244161,0.0,-97018.9395152,1.03990515437e+14,-0.00287801415802,1080459276.44,-28097.9054507,0.0,-0.000193826442702,165,0.0,1080459276.44,0.984778456183,-28450.667645,32.2753208132,-7.36356246323e-17,1009
-1247656.9115,90085.1502827,0.00206450547276,0.00980192962723,0.0,-100841.023419,1.02460031864e+14,-0.00206450547276,1432605011.52,-28536.0324793,0.0,-0.000138683811235,166,0.0,1432605011.52,0.984133687893,-26099.3324066,32.2604939054,-1.46718888553e-16,1009
-868788.195288,69628.117748,0.00212573461435,0.00640414299761,0.0,-96779.8428595,1.02354205116e+14,-0.00212573461435,1061858346.01,-27824.852631,0.0,-0.000188510569186,167,0.0,1061858346.01,0.984102011358,-27756.4543979,32.2594605128,2.82672244823e-17,1009
-2033968.32587,92294.9877496,0.00170586768935,0.00641392199633,0.0,-98344.6642591,1.02757330621e+14,-0.00170586768935,1462152380.38,-28030.6074065,0.0,-0.000103374944525,168,0.0,1462152380.38,0.984270193418,-30115.4750976,32.263391311,4.598237879e-18,1009
-1167503.06551,77135.5595839,0.00208388647002,0.00994423387477,0.0,-98366.9370399,1.02943222772e+14,-0.00208388647002,1219224900.29,-27548.0947893,0.0,-0.000182859845376,169,0.0,1219224900.29,0.984350862965,-11.6328239797,32.265198717,7.7760446437e-17,1011
-3498071.40623,130938.53361,0.00160699263739,0.00646319735068,0.0,-102781.657964,1.03114422509e+14,-0.00160699263739,2474364594.05,-28402.7077814,0.0,-6.59694740228e-05,170,0.0,2474364594.05,0.984436604522,-27541.7882773,32.2668603857,1.79200889344e-16,1009
-2216647.27204,94373.3875984,0.00243927565904,0.00997153870953,0.0,-97292.887803,1.03965353424e+14,-0.00243927565904,1491704289.02,-27365.7699156,0.0,-0.000108793923577,171,0.0,1491704289.02,0.984783144437,-28129.1503312,32.2750788194,8.89592331084e-17,1009
-1489162.15795,76967.3927548,0.00191512918265,0.00640723283861,0.0,-94581.8013462,1.0344531758e+14,-0.00191512918265,1146845349.71,-26978.0838615,0.0,-0.000170998634786,172,0.0,1146845349.71,0.984591001719,-18.0487777888,32.2700642565,-1.98355490144e-17,1011
-2147809.17436,109691.383784,0.0022714839575,0.00986209946646,0.0,-94825.5638562,1.02410753823e+14,-0.0022714839575,1815983607.71,-26744.528735,0.0,-8.27940633505e-05,173,0.0,1815983607.71,0.984162168894,-452.800134882,32.2600128408,1.04861976303e-16,1010
-2233450.14671,95051.7691821,0.00302121687461,0.00986255425083,0.0,-94007.1781362,1.02707128792e+14,-0.00302121687461,1430588185.87,-26973.1157432,0.0,-9.94842893036e-05,174,0.0,1430588185.87,0.984318338817,-27518.4309727,32.2629026442,-8.89586829484e-17,1009
-672510.595297,60179.3300996,0.00204151958678,0.00641091174436,0.0,-88837.0404633,1.01813765334e+14,-0.00204151958678,840670949.504,-25887.6620213,0.0,-0.000241351192891,175,0.0,840670949.504,0.983958640581,-25489.5841665,32.2541664303,-1.33116730941e-16,1009
-538594.219914,59146.4836279,0.00248347289574,0.00996201438032,0.0,-89050.9692594,1.01708785215e+14,-0.00248347289574,842884243.267,-25762.4336538,0.0,-0.000243201751196,176,0.0,842884243.267,0.983916164201,-22404.6895429,32.2531347989,1.33794528149e-16,1009
-857383.505367,60846.9032527,0.00275185801909,0.0098491294968,0.0,-86309.3586157,1.02258650795e+14,-0.00275185801909,835941311.297,-25097.7792282,0.0,-0.000227141484187,177,0.0,835941311.297,0.984153649265,-28.8746101379,32.2585265116,-2.01479438304e-16,1010
-495041.147355,56513.0196845,0.00261230616153,0.0099567086188,0.0,-85948.168535,1.02010201101e+14,-0.00261230616153,772481251.788,-25136.9507104,0.0,-0.000284454117405,178,0.0,772481251.788,0.984065652008,-30.1736027722,32.256093935,3.22335802096e-16,1012
-1706877.58282,70775.5123513,0.00250689547678,0.00991029733984,0.0,-82724.4262025,1.0255714561e+14,-0.00250689547678,927833823.764,-24053.5852502,0.0,-0.000150775083744,179,0.0,927833823.764,0.984270984595,-124.201168272,32.2614412773,1.03362215254e-16,1010
-671209.475489,56454.3983171,0.00273145443893,0.00998416255331,0.0,-82922.3567233,1.03423635062e+14,-0.00273145443893,742572885.164,-24044.0293718,0.0,-0.000248818090425,180,0.0,742572885.164,0.984625474346,-24.873203787,32.2698546308,2.1694322936e-16,1012
-618925.496019,57827.5674833,0.00223486716904,0.00993273975719,0.0,-86065.4930157,1.01927549872e+14,-0.00223486716904,792643967.276,-24946.4110181,0.0,-0.00027025587992,181,0.0,792643967.276,0.984010643261,-27.6942976592,32.2552833815,-1.64332260862e-16,1012
-620465.622324,57088.6897936,0.00224111820072,0.00925945545594,0.0,-85744.6883227,1.00796387185e+14,-0.00224111820071,784478079.818,-24821.8245279,0.0,-0.000267122964409,182,0.0,784478079.818,0.983539219844,-31.1154555688,32.2441236295,2.54584154466e-16,1011
-571794.561842,51990.2264022,0.00306397159987,0.00995476448142,0.0,-81864.0905671,1.00428598691e+14,-0.00306397159987,690170869.359,-23708.5957272,0.0,-0.000292239927564,183,0.0,690170869.359,0.983380783677,-52.1877856662,32.2404681301,-5.00545218865e-16,1010
-1774751.9668,75072.0884567,0.00199346666088,0.00640842603942,0.0,-83223.2377551,9.9536064791e+13,-0.00199346666088,1030458081.39,-23889.1398092,0.0,-0.000133163668938,184,0.0,1030458081.39,0.983008041157,-21.0541171715,32.2315411546,1.39711988378e-16,1014
-513531.161121,49019.4397004,0.00278570300623,0.00996087141243,0.0,-78654.742905,9.81197962336e+13,-0.00278570300623,617062623.207,-23149.8928063,0.0,-0.000321499548736,185,0.0,617062623.207,0.982400859289,-50.0799572417,32.2172102586,8.54160379667e-16,1013
-398830.991792,47307.7701239,0.00253554782042,0.00992854518751,0.0,-79603.3505973,9.85270253551e+13,-0.00253554782042,616280531.291,-23448.6232511,0.0,-0.000322432977768,186,0.0,616280531.291,0.982564835923,-39.7288025084,32.2213519956,1.73820963172e-16,1012
-489875.869674,51239.9266369,0.00275422429735,0.00990101220238,0.0,-79682.031993,9.86598877186e+13,-0.00275422429735,650998359.14,-23265.8360383,0.0,-0.000292940052642,187,0.0,650998359.14,0.982623307526,-63.2975626856,32.2226995737,-5.59957464152e-16,1011
-373331.858322,47548.1033686,0.00238526369514,0.00994461888581,0.0,-77286.4918615,9.76356880769e+13,-0.00238526369514,599472611.05,-22597.8208572,0.0,-0.000306448816723,188,0.0,599472611.05,0.982192130304,-23.4382363712,32.212264199,-4.13857356073e-16,1013
-497729.613646,46000.6841972,0.00265082896497,0.00994783260414,0.0,-76850.1880774,9.77217297684e+13,-0.00265082896497,577063512.607,-22470.6426008,0.0,-0.000362442095516,189,0.0,577063512.607,0.982230202983,-10.4585773343,32.2131450634,-7.17899489539e-17,1015
-402486.287731,44486.7271464,0.00264943298681,0.00994281669308,0.0,-74761.3393299,9.61996017002e+13,-0.00264943298681,542000450.541,-22066.2355956,0.0,-0.000372405996545,190,0.0,542000450.541,0.981568863929,-3.80603916893,32.1974463333,-7.46536292724e-17,1015
-568598.685573,48620.1299349,0.00254180993346,0.0099463135121,0.0,-75963.0892712,9.55052042188e+13,-0.00254180993346,589730529.04,-22117.2817432,0.0,-0.000312886960005,191,0.0,589730529.04,0.981258256965,-9.96797596997,32.1902018564,-1.22055882257e-16,1012
-418516.59284,41411.8703034,0.00290949017852,0.00994054310019,0.0,-72698.7241877,9.41513472716e+13,-0.00290949017852,498568612.726,-21401.3178838,0.0,-0.000362678766109,192,0.0,498568612.726,0.980654410239,-30.2170310357,32.1759246808,-4.17176845772e-16,1014
-448515.530342,38995.5318819,0.00201885547904,0.00641409323769,0.0,-71035.2151481,9.33482162186e+13,-0.00201885547904,464922289.573,-20999.0264315,0.0,-0.000403250263131,193,0.0,464922289.573,0.980295634296,-14.7779172073,32.1673578772,-2.02314061231e-16,1011
-509360.156694,45965.5228607,0.00232641772822,0.00642492634087,0.0,-71550.6571053,9.23728264849e+13,-0.00232641772822,518662127.856,-21166.0858529,0.0,-0.000344453166286,194,0.0,518662127.856,0.97984707101,-19.8593336678,32.1568539657,-1.90078057823e-16,1012
-489444.244992,42926.6250253,0.00244455006722,0.00989959300725,0.0,-70167.7670888,9.23262420233e+13,-0.00244455006722,487559799.834,-20683.1769546,0.0,-0.000354705227686,195,0.0,487559799.834,0.979828594221,-19.8366698063,32.1563495293,3.67592390469e-16,1016
-360627.876784,41607.8619252,0.00255157563447,0.00994425463554,0.0,-69856.0576996,9.02993982766e+13,-0.00255157563447,471792227.304,-20686.4298317,0.0,-0.000385794677471,196,0.0,471792227.304,0.978871428387,-37.8489490683,32.1341519127,-1.5150207168e-16,1011
-765245.035479,47800.550346,0.00188167871196,0.00640842027611,0.0,-68456.2526482,9.00235787143e+13,-0.00188167871196,507456298.404,-20506.6420479,0.0,-0.000285917342359,197,0.0,507456298.404,0.978744848487,2.95532291979,32.1310927377,1.71581872082e-16,1015
