Iteration,AverageReturn,AveragePolicyStd,dLoss,LossAfter,vf_dLoss,NumTrajs,MaxReturn,StdReturn,vf_MeanKL,vf_LossAfter,MeanKLBefore,Perplexity,MeanKL,AverageDiscountedReturn,MinReturn,ExplainedVariance,vf_LossBefore,LossBefore,Entropy
479,5138.13157627,0.925046351551,0.0231669422138,-0.0231669422138,0.00293297220424,209,5254.23752516,40.8651626071,0.00297718386257,5.97331370914,0.0,2.47785797162e+13,0.00994851358459,503.438805942,5036.99512759,0.135550520699,5.97624668134,-1.43680920431e-17,30.8410006748
480,5138.73717116,0.924714403405,0.0232129832219,-0.0232129832219,0.00365561808213,209,5245.69739459,43.3818742052,0.00361773779834,5.97284713429,0.0,2.45758592607e+13,0.00997194236311,503.261832428,4990.03460911,0.133251839245,5.97650275238,-8.3174296796e-17,30.8327857462
481,5143.55345923,0.924495817404,0.023438309541,-0.023438309541,0.00313506372321,209,5281.568054,41.7181653408,0.00348201052424,5.98538606587,0.0,2.44409494299e+13,0.00999383245552,503.615413105,5052.93495926,0.113793890404,5.9885211296,-5.53942856497e-17,30.8272810969
482,5139.19209489,0.924295988293,0.0233795314578,-0.0233795314578,0.00523838359443,209,5267.92977511,42.1304910763,0.00506686674715,5.97499157065,0.0,2.43200590005e+13,0.00997428315829,503.64233485,5032.0030129,0.126181185159,5.98022995424,1.8372969281e-16,30.822322599
483,5140.52925706,0.92415644309,0.0235414990234,-0.0235414990234,0.0051599764322,209,5236.93070229,36.948733008,0.00508098007167,5.96793184543,0.0,2.42344473388e+13,0.0099716785572,503.582991253,5023.76845769,0.140528605209,5.97309182186,-1.4141160332e-16,30.8187961807
484,5144.89871756,0.923895345199,0.0238100556648,-0.0238100556648,0.00456261692105,209,5255.27277768,41.7395249042,0.00471724201436,5.97927665564,0.0,2.40779642356e+13,0.00998247211975,503.214870158,5043.30656174,0.127351050454,5.98383927256,1.37518917041e-16,30.8123181911
485,5150.31422132,0.923533270557,0.0233254666252,-0.0233254666252,0.0040644551889,209,5251.44982959,36.2910914298,0.00387369794818,5.98370065838,0.0,2.38626368565e+13,0.00997162773993,504.15853251,5049.51095403,0.117755684714,5.98776511357,1.502551406e-16,30.8033350402
486,5154.10483614,0.92336988296,0.0233952745243,-0.0233952745243,0.00363881265316,209,5328.12216117,41.3791741242,0.00419661902371,5.97254635141,0.0,2.37661065404e+13,0.00995870857021,504.415836867,5062.98560752,0.144382799896,5.97618516406,-1.5827849398e-16,30.7992815867
487,5154.89618778,0.923234953582,0.0233416103545,-0.0233416103545,0.00389239396982,209,5251.47620331,39.0933422954,0.0043034607832,5.98186300081,0.0,2.36869340896e+13,0.00999562975171,504.706451394,5061.42115219,0.128582069035,5.98575539478,1.99470424229e-16,30.7959447078
488,5160.77235016,0.923018796386,0.02347746946,-0.02347746946,0.00363630988111,209,5281.95268696,40.146439607,0.00382919704987,5.97255994449,0.0,2.35579998874e+13,0.00996388518403,504.181683564,5079.21087816,0.145684244545,5.97619625437,-4.90750449316e-17,30.7904865767
489,5168.57148066,0.92284060273,0.0233870912266,-0.0233870912266,0.00372121784649,209,5292.14316998,42.9781518533,0.0038870570053,5.98645568896,0.0,2.34544124292e+13,0.0099935003476,505.037363826,5054.08122971,0.126071624123,5.99017690681,-1.97001373215e-16,30.7860797564
490,5165.66529396,0.92262574262,0.0233847806968,-0.0233847806968,0.00240093178909,209,5318.7859627,45.1062461879,0.00278289245787,5.97945603207,0.0,2.33285988225e+13,0.00997044990794,504.624311848,5037.03855402,0.137941835352,5.98185696386,-1.51224062512e-16,30.7807011411
491,5169.7219182,0.922262901117,0.023482379844,-0.023482379844,0.00259493300956,209,5285.42536623,45.9032502672,0.00281925475915,5.97665700516,0.0,2.31178239489e+13,0.0099682158694,504.595565304,4998.35998749,0.139260387657,5.97925193817,-6.2163990064e-17,30.7716250354
492,5171.36857404,0.922222615768,0.0236108282212,-0.0236108282212,0.00369720708211,209,5292.3732522,47.2276641832,0.00397019585574,5.98737197942,0.0,2.30941395608e+13,0.00996199433307,504.831723875,5053.93381045,0.123865676691,5.9910691865,3.34864512514e-16,30.7706000026
493,5175.12206549,0.922027645214,0.0231650247666,-0.0231650247666,0.0045551574629,209,5295.48101069,42.7237854994,0.00484077346191,5.97910778038,0.0,2.29804391977e+13,0.00996574479061,505.249559441,5058.38593209,0.133243776709,5.98366293784,-1.24468218826e-16,30.7656645003
494,5181.02888692,0.921882415352,0.0233385710961,-0.0233385710961,0.00236350432438,209,5319.0153396,44.9567754095,0.00252620134377,5.98296661004,0.0,2.28969521131e+13,0.00995447396714,505.80234131,5079.40365355,0.135685286219,5.98533011436,1.04295094623e-16,30.7620249221
495,5182.0257601,0.921854205349,0.0234780227768,-0.0234780227768,0.00320129594074,209,5300.03919854,46.7466899935,0.00330914839214,5.96619353303,0.0,2.28823231946e+13,0.00998967566078,505.369153132,5037.79199208,0.161426877648,5.96939482897,1.83066746238e-16,30.7613858155
496,5190.06061987,0.921597372314,0.023288966035,-0.023288966035,0.00682754174618,209,5343.28507226,48.7991289995,0.00600725495372,5.97295848288,0.0,2.2736697916e+13,0.00996645216728,506.20261594,5066.4290541,0.148749507216,5.97978602463,-8.02207848262e-17,30.7550013833
497,5190.76037993,0.921347082874,0.0233154016103,-0.0233154016103,0.00351912861015,209,5328.80899746,43.0278798306,0.00349040325598,5.96545855156,0.0,2.25953962121e+13,0.00998511564904,505.934908639,5068.18827644,0.166212334959,5.96897768017,-4.20917952274e-16,30.748767294
498,5195.85235323,0.920953208871,0.0235356041306,-0.0235356041306,0.0032696254923,209,5320.36010747,45.7946699653,0.00390875748651,5.97135108533,0.0,2.23731900244e+13,0.00996199822147,506.476190802,5088.82445612,0.158769241011,5.97462071082,-1.04280220822e-16,30.7388844841
499,5191.35572839,0.920785992795,0.0230666677814,-0.0230666677814,0.00409770981972,209,5280.47779648,42.6887842601,0.00392876404905,5.98876384798,0.0,2.22808443107e+13,0.0099629923163,505.59620269,5014.54610113,0.131144405601,5.9928615578,2.39574442156e-16,30.7347484257
500,5193.40043872,0.920704934612,0.0236430982291,-0.0236430982291,0.00263187950463,209,5306.88833851,43.9331561255,0.0027356843734,5.99135451131,0.0,2.22344065707e+13,0.00998255392908,506.411353413,5109.45789911,0.1250451648,5.99398639081,2.27186690513e-17,30.7326620506
501,5191.42893421,0.920392241284,0.0233826420608,-0.0233826420608,0.00308406438268,209,5293.03988854,42.2152405565,0.00327591561751,5.98333394518,0.0,2.20610418137e+13,0.00997238871961,506.501821712,5080.00694009,0.135382098139,5.98641800956,-1.79097566124e-16,30.724834355
502,5198.24438165,0.920337607755,0.023487245402,-0.023487245402,0.0032759138755,209,5351.93236685,48.667347775,0.00349757107637,5.97558412975,0.0,2.20287546044e+13,0.00997117227558,505.538523759,5054.31123893,0.152584004769,5.97886004363,-2.33646169929e-17,30.7233697433
503,5200.58274435,0.920134425646,0.0235903593639,-0.0235903593639,0.00343256273679,209,5343.97751782,44.6787855188,0.00456022993166,5.97371535901,0.0,2.19177538186e+13,0.00999438025173,506.98983199,5095.09476412,0.15991371412,5.97714792175,2.1186242553e-16,30.718318101
504,5210.27725268,0.919738518532,0.0235162103026,-0.0235162103026,0.00541734313025,209,5335.05541936,49.8779829931,0.00671076069916,5.97764639993,0.0,2.17032332399e+13,0.00996590060647,507.312425313,5084.00023068,0.148326253721,5.98306374306,2.36493440461e-17,30.7084823626
505,5208.8843663,0.919467854106,0.0232741721059,-0.0232741721059,0.00379516693985,209,5345.20468285,43.7561482153,0.00375292030985,5.98861222733,0.0,2.15557266508e+13,0.00998268067003,507.249709197,5117.81478548,0.138847725439,5.99240739427,1.30821456804e-16,30.701662635
506,5220.72353093,0.919315774735,0.0234865866735,-0.0234865866735,0.00261518919177,209,5383.54629535,53.4886120707,0.00287426855267,5.98721149354,0.0,2.14741352478e+13,0.00995601879026,507.944115431,5051.32726209,0.14420293841,5.98982668274,-1.58129755967e-17,30.6978703151
507,5221.09097446,0.919078380594,0.0235604286143,-0.0235604286143,0.00426593398508,209,5367.43607972,48.3804751323,0.00421638036425,5.98734477893,0.0,2.13471044796e+13,0.00994081001884,507.983056266,5113.08374135,0.138428662332,5.99161071292,-2.43080409602e-18,30.6919372248
508,5224.97648159,0.918886375585,0.0233329109432,-0.0233329109432,0.00333254457733,209,5386.13758764,52.1990252425,0.00335259301206,5.99048764575,0.0,2.12440287702e+13,0.00997974837729,507.771439683,5054.98370483,0.136015033209,5.99382019033,-3.65470545905e-17,30.6870969728
509,5228.69238878,0.918764731092,0.0191093933093,-0.0191093933093,0.00264022095978,209,5346.14856772,49.9735282178,0.00292533976885,5.98124010426,0.0,2.11785030163e+13,0.00640546662098,508.417292022,5110.41646812,0.155273814367,5.98388032522,7.62091081363e-17,30.6840077745
510,5229.10684395,0.918436196214,0.0230667013176,-0.0230667013176,0.00429324669494,209,5335.38532001,49.3144668962,0.00522704755091,5.99639340876,0.0,2.10061363121e+13,0.00997272900725,508.229621285,5029.61179659,0.129948761512,6.00068665545,1.82994502061e-16,30.6758357163
511,5233.03813039,0.918130600495,0.0233248593397,-0.0233248593397,0.00320555291594,209,5380.88726499,47.5788760307,0.0033334371017,5.98848426684,0.0,2.08445125353e+13,0.00995904202159,508.303250363,5084.01734843,0.144923836219,5.99168981976,1.61737715193e-16,30.6681118418
512,5239.92688161,0.917779190829,0.0228448877307,-0.0228448877307,0.00337762958538,209,5347.9049004,48.0745909501,0.00345788015303,5.99078932668,0.0,2.06619842658e+13,0.00995112460253,508.689853151,5103.87511904,0.142352310798,5.99416695627,4.35887370855e-17,30.6593166189
513,5237.22110091,0.917622850652,0.0234588795195,-0.0234588795195,0.00228576574933,209,5352.52560719,43.2942673494,0.00229502941886,5.99157236158,0.0,2.05804581336e+13,0.00996217369529,508.975597295,5103.20261399,0.140554082948,5.99385812733,7.51466937586e-17,30.6553631072
514,5247.17571529,0.917524316508,0.0233441738629,-0.0233441738629,0.0021847115717,209,5427.8461276,54.1661930142,0.00228822936618,5.99011266242,0.0,2.05287572662e+13,0.00996656842424,508.626654495,5098.00486586,0.143110442985,5.99229737399,-1.50488871763e-16,30.6528478125
515,5251.96440567,0.917139984541,0.0230409970936,-0.0230409970936,0.00435547959153,209,5422.71952601,57.5870202086,0.00428660810226,5.99378019899,0.0,2.03320275929e+13,0.00997683535058,509.107539058,5062.70114938,0.139674676327,5.99813567858,-5.47462128794e-17,30.6432184726
516,5265.21144397,0.91697183801,0.0235796889497,-0.0235796889497,0.00360409831991,209,5417.76907725,49.1432348437,0.00354387600805,6.00889122798,0.0,2.02473657685e+13,0.0099677344137,509.702180769,5140.01750919,0.117834007966,6.0124953263,1.90342159897e-17,30.6390458155
517,5260.33798998,0.916789847059,0.0233510863801,-0.0233510863801,0.0020677835469,209,5391.10809155,55.1807151141,0.00227061751115,5.99695341536,0.0,2.01565184641e+13,0.00996080234268,509.972238768,5093.79370377,0.139353452044,5.9990211989,1.05323511741e-16,30.634548849
518,5260.06274453,0.916658636281,0.0232672793819,-0.0232672793819,0.00350080471642,209,5401.94048134,52.6239772129,0.00359081173346,5.98827558224,0.0,2.0091015193e+13,0.00998182490917,510.090083764,5127.08171513,0.152869015076,5.99177638696,1.51606531688e-16,30.6312938257
519,5268.16360219,0.916480440856,0.0229594128548,-0.0229594128548,0.00340573640219,209,5430.86935295,52.9441959448,0.00331107896991,5.98900022576,0.0,1.99995830688e+13,0.00997042122531,510.127005303,5141.64023707,0.148285433076,5.99240596216,-2.45375224658e-17,30.6267325427
520,5270.47601169,0.916478530959,0.0231319461963,-0.0231319461963,0.00348102488315,209,5401.76917825,56.2021597753,0.00346959254439,5.99683196341,0.0,1.99987052325e+13,0.0099642275,510.167703409,5102.563361,0.141938485024,6.00031298829,-1.06704650432e-16,30.626688649
521,5274.58301018,0.916322102852,0.0234047260712,-0.0234047260712,0.00311380376326,209,5436.09421847,53.245001631,0.00315731598347,5.99044950809,0.0,1.99186819781e+13,0.00999294213627,510.501931279,5116.03716013,0.153079094679,5.99356331186,-9.37899412573e-18,30.6226792001
522,5278.60305066,0.9162180039,0.0232905288425,-0.0232905288425,0.00515948930581,209,5427.90211326,51.9357485322,0.00477656702633,5.99459844307,0.0,1.98670141226e+13,0.00999352216071,509.722273486,5136.32245767,0.141192158595,5.99975793237,-1.47144391302e-16,30.6200818906
523,5280.99713885,0.916162064738,0.0233586711685,-0.0233586711685,0.00455408501368,209,5413.33484776,47.8169065412,0.00523434838574,6.00379628225,0.0,1.98403389337e+13,0.00999299389483,510.177289077,5138.35214497,0.125026725189,6.00835036727,1.74235957932e-18,30.618738301
524,5290.37871234,0.916027310805,0.0230703040405,-0.0230703040405,0.00310494136209,209,5420.55061857,55.6992384927,0.00282033601353,5.99460278207,0.0,1.97728654726e+13,0.00997670605454,511.268095976,5148.44869165,0.153679036901,5.99770772343,-4.61470309068e-17,30.6153316831
525,5295.6563278,0.915845629563,0.0234759542319,-0.0234759542319,0.00218054067072,209,5429.12101288,56.8454832245,0.0022186652933,6.00443453445,0.0,1.96829435051e+13,0.00996294515112,511.784234456,5122.91153385,0.135751776358,6.00661507512,3.18001871513e-17,30.6107735647
526,5292.35664194,0.915791348014,0.0232007967581,-0.0232007967581,0.00412141858344,209,5426.55026732,51.3518247276,0.00439347209712,5.98400700656,0.0,1.96555311378e+13,0.00996936744401,510.687601618,5144.04201702,0.168150970686,5.98812842514,5.82883024144e-17,30.6093798975
527,5305.32127921,0.915686035226,0.0233965332304,-0.0233965332304,0.00451827601596,209,5497.10825349,57.9167313464,0.00461779687451,6.01228494661,0.0,1.96048177918e+13,0.00995193731082,511.032797183,5171.62148439,0.128836341831,6.01680322263,1.12518181906e-16,30.6067964577
528,5303.78962786,0.915468754431,0.0234517298875,-0.0234517298875,0.00385703187309,209,5441.67858677,56.7261200589,0.00420864176347,5.99763932124,0.0,1.94967957662e+13,0.00997169825888,511.277340573,5161.10461876,0.154110340292,6.00149635311,9.61952474083e-17,30.6012712483
529,5320.99363911,0.915359737891,0.0229949326883,-0.0229949326883,0.00382103667225,209,5462.39613288,53.9344158783,0.00403362048497,6.01128583889,0.0,1.94441068479e+13,0.00999561844199,512.497518492,5170.80076737,0.135539330363,6.01510687556,2.62681954869e-16,30.5985651503
530,5315.78565255,0.915075126853,0.0230526457715,-0.0230526457715,0.00396256640472,209,5457.64953634,55.0833070359,0.00393688328018,5.99031762199,0.0,1.93063823867e+13,0.00996469949341,511.448692089,5191.41259206,0.163854542384,5.9942801884,1.18663186666e-16,30.5914568508
531,5328.96979114,0.914931553097,0.0230966528744,-0.0230966528744,0.00364814239954,209,5454.45994655,51.6689479302,0.00363470124166,5.9917184079,0.0,1.92372043076e+13,0.00996963107641,512.868025072,5172.28653314,0.167543096471,5.9953665503,-6.91631759838e-17,30.5878672443
532,5330.61314554,0.914583526293,0.0231929682098,-0.0231929682098,0.00337203595613,209,5515.90245773,61.7784181677,0.00359725652726,6.00691918224,0.0,1.90685790507e+13,0.00997503840166,512.427737672,5063.71259675,0.139759809562,6.01029121819,5.07281617032e-17,30.5790630205
533,5342.89564121,0.914506774049,0.0231371058229,-0.0231371058229,0.00271055833255,209,5516.12850316,62.1858332137,0.00271137908542,6.01972274842,0.0,1.90316947067e+13,0.00998645209162,512.98336609,5124.68402071,0.126907357355,6.02243330676,-1.25258655123e-16,30.5771268477
534,5336.89530011,0.914420160197,0.0230929182396,-0.0230929182396,0.00213477827714,209,5474.47749592,55.2431656866,0.00270893722838,6.00756755181,0.0,1.89900418445e+13,0.00999422416234,512.687801293,5163.88154554,0.147955599749,6.00970233008,1.77933159966e-17,30.5749358443
535,5345.70020137,0.914050309986,0.0233834343285,-0.0233834343285,0.00441306380801,209,5493.44411649,53.1234868396,0.00464027992869,6.00684725232,0.0,1.88160557197e+13,0.00996045312393,512.572950051,5183.70015282,0.145371172305,6.01126031613,-8.6812003625e-17,30.5657316489
536,5353.06120642,0.913853145431,0.0229962072728,-0.0229962072728,0.0037387533475,209,5502.28726537,56.752081531,0.00363757006648,6.01841106959,0.0,1.87205359668e+13,0.00995023212393,513.789894751,5205.71883066,0.12819140947,6.02214982294,-3.23483929701e-17,30.5606422173
537,5357.40577631,0.913729731173,0.0227936584244,-0.0227936584244,0.00195241741502,209,5518.32191629,56.3812781203,0.00234649532007,6.00609291309,0.0,1.86638552228e+13,0.00998487173518,513.746439365,5207.90342456,0.152028584873,6.00804533051,-4.93640216423e-17,30.5576098936
538,5354.96335905,0.913431700931,0.0229009344826,-0.0229009344826,0.00442413431081,209,5496.16516096,56.2861674779,0.00564395364937,6.01891213935,0.0,1.85238341458e+13,0.0099986258993,513.02919464,5193.82778468,0.125428023783,6.02333627366,-5.21008010791e-18,30.550079351
539,5357.06130554,0.913351363463,0.0233614453459,-0.0233614453459,0.00454159514566,209,5524.17676279,57.8354657101,0.00454796115339,6.01893951437,0.0,1.84861931051e+13,0.00996715795204,513.707877704,5155.48167034,0.125488005955,6.02348110951,9.02712248386e-17,30.5480452507
540,5361.44573293,0.913147273971,0.023111159622,-0.023111159622,0.00317613196957,209,5533.26258738,64.5397546821,0.00294247692142,6.02675487335,0.0,1.83905568682e+13,0.00993831090523,513.785443603,5207.84799784,0.125056216786,6.02993100532,1.82777769528e-16,30.5428584351
541,5372.13902467,0.912988422596,0.0232470737978,-0.0232470737978,0.00154865812424,209,5567.23695303,54.6061261877,0.00159706823825,6.02189730713,0.0,1.83169616215e+13,0.00996325721981,514.204262557,5210.69548863,0.134201523867,6.02344596526,-1.39983718397e-17,30.5388486111
542,5377.48983904,0.912916466535,0.0228143126551,-0.0228143126551,0.0027918627345,209,5508.56078765,61.9184247175,0.00231049135901,6.02636762588,0.0,1.82826957325e+13,0.0099738339529,514.182039568,5117.51808687,0.125166453623,6.02915948862,2.73703441623e-16,30.53697614
543,5384.10626359,0.912871695954,0.0229959090463,-0.0229959090463,0.00318906772923,209,5525.49949926,57.4898628139,0.00338682123217,6.02400608394,0.0,1.82622282926e+13,0.00998575972939,514.673951066,5160.42369121,0.132526380724,6.02719515167,-1.895517236e-16,30.535856015
544,5387.67306056,0.912436515554,0.0229172194596,-0.0229172194596,0.00276859556512,209,5589.14427742,61.7535142968,0.00298229596729,6.02498308507,0.0,1.80630075422e+13,0.00996435221374,514.571951562,5173.19197161,0.134434865118,6.02775168063,9.82159595545e-17,30.5248871806
545,5389.49880368,0.912360022118,0.022916174055,-0.022916174055,0.00242228518101,209,5575.99202303,66.1654089577,0.00234738366139,6.02719027148,0.0,1.80289320872e+13,0.00998455974469,515.260007509,5088.92684524,0.129532579939,6.02961255666,5.2283536352e-17,30.5229989216
546,5397.99303665,0.912193350659,0.022964577013,-0.022964577013,0.00263534122074,209,5529.7408679,64.1434823167,0.00279846162293,6.03244295489,0.0,1.79544474254e+13,0.0099715013832,515.155312496,5234.33195042,0.124249257608,6.03507829611,3.12137344148e-17,30.5188589676
547,5404.63513857,0.9119397239,0.0228259605411,-0.0228259605411,0.00240441822359,209,5549.59168549,60.6781673701,0.00259363693251,6.02984754386,0.0,1.78403094357e+13,0.00998522990806,514.970481374,5122.51127214,0.132133900052,6.03225196208,2.00479717888e-16,30.512481588
548,5408.60459186,0.911949630959,0.0233021973064,-0.0233021973064,0.00421059033127,209,5558.61760399,59.3438868584,0.00416527428205,6.03168210262,0.0,1.78444770552e+13,0.0099913020855,515.473598388,5233.60660542,0.118124678342,6.03589269295,-1.12569177796e-16,30.5127151676
549,5415.32252895,0.911762042383,0.0232884914802,-0.0232884914802,0.00327148025665,209,5573.2694542,64.6656967752,0.0029881773363,6.04687243005,0.0,1.77607415888e+13,0.00997654548044,515.839930019,5048.40606187,0.100578560699,6.05014391031,-7.77262358675e-17,30.5080116087
550,5425.72008905,0.911403467822,0.0228446272145,-0.0228446272145,0.002359514099,209,5568.63537509,53.0295580102,0.00247998767331,6.03053825959,0.0,1.76002098111e+13,0.00997011741516,516.650470465,5299.12443554,0.135131018158,6.03289777369,8.34675231643e-17,30.498931939
551,5420.08766261,0.911326543469,0.0229859634705,-0.0229859634705,0.00268255778928,209,5572.87768816,62.7615920169,0.00259717234685,6.03527533722,0.0,1.75664732456e+13,0.00997720620234,516.10961032,5226.00485578,0.127370088213,6.03795789501,-1.30396491053e-16,30.4970132721
552,5425.68601113,0.910975253575,0.0236288147506,-0.0236288147506,0.00285668504351,209,5576.990242,59.6404963197,0.00283143468478,6.02658239341,0.0,1.74120032002e+13,0.0099730208175,515.717348073,5260.69008663,0.137091987191,6.02943907845,9.15609958931e-17,30.4881809234
553,5433.38123312,0.910725726197,0.0226197910176,-0.0226197910176,0.00277892588503,209,5594.60744321,58.7340344896,0.00297063937882,6.03428605525,0.0,1.73023731024e+13,0.00996351167447,516.915143859,5296.97652418,0.130257540188,6.03706498114,-2.40360628795e-17,30.4818647816
554,5444.05676721,0.910793633392,0.0187192312567,-0.0187192312567,0.0024363351336,209,5614.31838999,55.8851050607,0.00220523952737,6.04057503184,0.0,1.733232136e+13,0.00640292439613,517.341664805,5282.52192156,0.130407004465,6.04301136697,1.38326351968e-17,30.4835941611
555,5452.98512872,0.910795565857,0.0185291807219,-0.0185291807219,0.00249653748586,209,5652.20260529,59.4014963402,0.00248767227976,6.05121644053,0.0,1.73330051063e+13,0.00641135996191,516.730063596,5309.64985815,0.107041756295,6.05371297801,9.47907356011e-17,30.4836336095
556,5459.53751643,0.910736703347,0.0231424493524,-0.0231424493524,0.00245333162887,209,5649.11886488,59.3551278438,0.00258274275686,6.05554835961,0.0,1.73079066164e+13,0.00997141702838,518.129387238,5303.63446962,0.10057236244,6.05800169124,-9.30590001655e-17,30.4821845429
557,5459.72693993,0.910695725225,0.0227519451676,-0.0227519451676,0.00348488439162,209,5590.08136184,58.313845716,0.00333241585511,6.05747775717,0.0,1.72894498604e+13,0.00998486026429,518.042528153,5126.00994219,0.0977364264105,6.06096264156,2.31742323364e-16,30.4811175968
558,5466.9867099,0.910620697027,0.0230275972788,-0.0230275972788,0.00285704683643,209,5615.8886793,58.3142001177,0.00270123790992,6.05029647632,0.0,1.72564931516e+13,0.00995246632885,517.201329662,5317.9844244,0.110309261982,6.05315352315,4.68992202862e-17,30.4792096032
559,5471.36107288,0.910329200017,0.0229163180905,-0.0229163180905,0.00279724333687,209,5626.79538194,58.7400541424,0.00282474026589,6.04899660717,0.0,1.71295976796e+13,0.00995406885761,517.671434912,5307.38028727,0.113296235513,6.0517938505,-1.51776517988e-16,30.4718289417
560,5483.385297,0.910207178118,0.0228520329463,-0.0228520329463,0.00530324702757,209,5648.75009679,60.076034206,0.00504418427566,6.05012793597,0.0,1.70771913979e+13,0.00995534599696,519.024650891,5307.4953642,0.115040205003,6.055431183,-1.85127830131e-16,30.4687648527
561,5486.75352176,0.9099491744,0.0228583747078,-0.0228583747078,0.00138431450633,209,5630.2320379,57.0906057567,0.00163289999293,6.05133181641,0.0,1.69659651373e+13,0.00995370387421,518.095892654,5298.00472419,0.118879865986,6.05271613091,-1.03657645997e-16,30.4622304025
562,5482.241128,0.909839586698,0.0228315274763,-0.0228315274763,0.00304201296146,209,5625.85109533,59.9354819872,0.00332945024627,6.05168223398,0.0,1.69197870698e+13,0.00997728634606,517.37175144,5286.89776415,0.111494481138,6.05472424694,-8.96635238146e-17,30.4595048855
563,5488.12509571,0.909807168912,0.0233246035646,-0.0233246035646,0.00262150182651,209,5626.88290027,61.5421031118,0.00241714210896,6.06511090898,0.0,1.69053588062e+13,0.00995190404559,518.041382507,5273.16744869,0.0889291504761,6.06773241081,-1.49689936151e-16,30.4586517767
564,5495.545402,0.909756710758,0.0228206184528,-0.0228206184528,0.00212656472705,209,5651.40345598,60.6530586148,0.00186876532213,6.0654713553,0.0,1.68842530785e+13,0.00994321110975,518.462821486,5253.14440568,0.0934160844087,6.06759792002,-1.15503566307e-16,30.457402533
565,5495.60010546,0.909566557118,0.0225262612073,-0.0225262612073,0.00193754467635,209,5623.38523464,58.8854281095,0.00210194597155,6.05697466353,0.0,1.68027058447e+13,0.00995670652519,518.547764457,5270.57399469,0.106759420352,6.05891220821,2.8572572272e-16,30.4525610516
566,5495.90826541,0.909402482964,0.0231529906154,-0.0231529906154,0.0036742431019,209,5618.24483444,60.0944495205,0.00394036079785,6.06636935658,0.0,1.67332446126e+13,0.00999840298707,519.533586945,5007.58872056,0.0946209982109,6.07004359968,7.55631601947e-17,30.4484185519
567,5499.09618712,0.909130239687,0.0185881029463,-0.0185881029463,0.00449541556238,209,5630.74021508,58.3766649451,0.00436469315698,6.07765861492,0.0,1.66167368115e+13,0.006406537188,517.929316301,5193.6368415,0.0754380069924,6.08215403048,8.26813365248e-17,30.441431545
568,5499.47506463,0.908914330024,0.023252760546,-0.023252760546,0.00294198460225,209,5643.0492769,62.6031385165,0.00288016436875,6.06605693219,0.0,1.65260422069e+13,0.00997357744353,519.778599413,5187.50498104,0.0954136949792,6.06899891679,4.65634973428e-17,30.4359585682
569,5511.72262781,0.908714517536,0.0230392297129,-0.0230392297129,0.0024390512979,209,5664.37906712,51.3741729488,0.0025815217326,6.08017028623,0.0,1.6442749055e+13,0.00997674279812,519.149298342,5371.48870695,0.0753753277638,6.08260933753,-2.50942275997e-17,30.430905709
570,5511.90768309,0.908508321012,0.02288362623,-0.02288362623,0.00262303006922,209,5659.60742886,62.2769441236,0.00245104256452,6.06313911048,0.0,1.63571420246e+13,0.00996858766733,519.791729887,5318.42638095,0.103719968571,6.06576214055,-1.53824852909e-16,30.425685739
571,5521.11403649,0.908507176805,0.0225833432555,-0.0225833432555,0.00267572822191,209,5666.26724745,65.6662524063,0.0025400794199,6.07721261685,0.0,1.63556313944e+13,0.00997297454952,519.607126085,5224.2274839,0.0826942323197,6.07988834508,-1.18867170227e-16,30.4255933818
572,5519.94297152,0.9085094546,0.0227127102757,-0.0227127102757,0.00214234941741,209,5661.69909504,59.5935465433,0.00225388927633,6.06913867684,0.0,1.63569494401e+13,0.00994879541861,520.176293245,5339.37440236,0.0949945147522,6.07128102626,3.5327402885e-17,30.4256739652
573,5519.93463578,0.908264988766,0.0183351617563,-0.0183351617563,0.00235042377893,209,5649.07732239,62.2821892861,0.00241217691512,6.06755787988,0.0,1.6255677634e+13,0.00640461187762,519.63622943,5229.52106114,0.0940077524913,6.06990830366,-2.69003320416e-18,30.4194633565
574,5527.73893419,0.908108075095,0.0229761682268,-0.0229761682268,0.00221729913614,209,5656.3233982,58.5724083873,0.00219173690306,6.07259869126,0.0,1.6190990213e+13,0.00996151920606,520.476683248,5180.58284076,0.0934751702162,6.0748159904,-1.78583357565e-16,30.4154760438
575,5532.93316892,0.907959491245,0.0226118323066,-0.0226118323066,0.00191779146431,209,5655.66682073,64.1574217818,0.00194301348781,6.06607268913,0.0,1.61300690729e+13,0.009955551422,520.055586761,5158.66666491,0.104282916501,6.06799048059,-4.28492966786e-17,30.4117062903
576,5531.57593515,0.90786240851,0.0228732541957,-0.0228732541957,0.00349451204007,209,5646.56076936,60.7400615289,0.00330306294575,6.08163926527,0.0,1.60909533709e+13,0.00996059987149,519.843379654,5208.22492059,0.0772498988188,6.08513377731,-2.4014814592e-17,30.4092783276
577,5529.54973722,0.907729343695,0.0233525231725,-0.0233525231725,0.00320420179704,209,5654.56138557,58.0862995368,0.0033541922482,6.06884808333,0.0,1.60362609597e+13,0.00998899434334,519.205471528,5361.95337661,0.095475986902,6.07205228513,-7.12548574105e-16,30.4058735839
578,5533.03281377,0.907334326314,0.0225831869703,-0.0225831869703,0.00349478127653,209,5678.70356744,66.8971424237,0.00330801265573,6.06997809397,0.0,1.58762005006e+13,0.0099695532814,519.889598839,5080.58547673,0.0899157922898,6.07347287525,-1.88098340731e-16,30.3958422799
