LossAfter,MeanKLBefore,vf_LossAfter,Perplexity,AverageDiscountedReturn,MeanKL,Entropy,NumTrajs,MaxReturn,ExplainedVariance,dLoss,vf_dLoss,StdReturn,vf_MeanKL,MinReturn,AveragePolicyStd,vf_LossBefore,AverageReturn,Iteration,LossBefore
-0.0438419171899,0.0,7.4567193821,1.78085772993e+13,590.993801645,0.00999374579802,30.5107013279,672,6356.21052894,0.354246710782,0.0438419171899,0.0190099461695,1102.79978622,0.00851369361479,43.4786091591,0.914706325575,7.47572932827,1070.36203515,291,-4.05962695083e-16
-0.0458199311913,0.0,7.54908269219,1.7755716234e+13,598.24632914,0.00997795804335,30.5077286214,709,6159.7938476,0.418016211527,0.0458199311913,0.0117965647947,1195.10925326,0.00843397916859,27.0226859004,0.914540637303,7.56087925699,1083.56364033,292,-1.98894769769e-17
-0.0355367446744,0.0,7.50908834558,1.77449718514e+13,602.996829275,0.00640686762189,30.5071233157,680,6308.90347314,0.391546057363,0.0355367446744,0.0105477081628,1183.07968999,0.0099312266196,-12.8856004157,0.914576538593,7.51963605374,1105.73318069,293,7.23986649053e-17
-0.0354191118672,0.0,7.52948088855,1.75091167884e+13,592.479203142,0.00640592703643,30.4937428205,710,6225.07720555,0.413362420228,0.0354191118672,0.0110368563042,1214.80467874,0.00905221964358,58.2909912715,0.914067927989,7.54051774486,1085.13014212,294,4.74621851131e-17
-0.0358027151204,0.0,7.56984609847,1.73123848569e+13,614.413598986,0.00640334597963,30.482443249,687,6563.57249459,0.411916847739,0.0358027151204,0.0154114733292,1280.40325405,0.00872281324645,-31.6651281324,0.913616103953,7.5852575718,1153.2860824,295,-1.93457505048e-16
-0.0447882680381,0.0,7.55238777532,1.72311988688e+13,618.219865637,0.00998197834619,30.4777427444,710,6566.395213,0.427575856792,0.0447882680381,0.00873206706117,1260.82560833,0.00729577489995,61.3601230409,0.913370235086,7.56111984238,1133.75628975,296,1.23028921795e-16
-0.035754885879,0.0,7.53884644345,1.74104867785e+13,618.567031329,0.00640723625844,30.488093829,669,6122.24263722,0.403599712079,0.035754885879,0.00990359990012,1233.38104328,0.00830088887769,-37.3199622663,0.913792815766,7.54875004335,1145.75901847,297,-8.78604357133e-17
-0.0356811724174,0.0,7.50253181931,1.71717824765e+13,597.279132598,0.00640213708539,30.4742885989,698,6512.60310853,0.415077332436,0.0356811724174,0.00952666094039,1184.23795046,0.00875295544803,-195.665261224,0.913277160414,7.51205848025,1086.69920766,298,2.35958711456e-16
-0.0444643620585,0.0,7.58688571626,1.71364717166e+13,620.484531898,0.0099984556085,30.4722301571,677,6311.34129815,0.375542356582,0.0444643620585,0.0172002944742,1262.75879282,0.00695276711901,9.08649810867,0.913220364807,7.60408601073,1156.69753942,299,-3.18183989803e-16
-0.0354395146314,0.0,7.54223046834,1.68306695003e+13,614.270241043,0.00640577451425,30.4542239035,687,6188.36057566,0.389247714384,0.0354395146314,0.0078712210981,1211.21335466,0.00586537953276,11.7727368042,0.912485981383,7.55010168944,1125.94263948,300,-1.51294601105e-16
-0.0360177366344,0.0,7.50759941128,1.6741790625e+13,600.661975919,0.00641150825028,30.4489291421,716,6423.49579569,0.419292576874,0.0360177366344,0.00995960173319,1192.02874646,0.00907835054688,117.978712144,0.912259421945,7.51755901302,1093.59432701,301,-8.52221035399e-17
-0.0448186005022,0.0,7.58274252104,1.65823855841e+13,601.884387995,0.00999741883503,30.4393621385,702,7022.12312334,0.396141743944,0.0448186005022,0.013958497498,1239.64188183,0.00945383261015,104.596580818,0.911889824081,7.59670101853,1101.66153836,302,8.47215578967e-17
-0.0354726726,0.0,7.55116114929,1.6569001767e+13,597.53599505,0.0064137716749,30.4385547022,721,5735.06671489,0.410538168792,0.0354726726,0.0115353549284,1213.77199907,0.00968776169412,-12.5117201626,0.911923731459,7.56269650422,1087.55427113,303,3.27595533937e-17
-0.0359342977582,0.0,7.56453433116,1.61847061937e+13,621.484862947,0.00640477970442,30.4150878501,677,7353.15471722,0.424493249945,0.0359342977582,0.0107145884185,1260.16633628,0.00779225585693,64.6673576284,0.911092690646,7.57524891958,1136.3354914,304,-4.33290160315e-16
-0.0297113868202,0.0,11.7430053814,1.57857703013e+13,635.100276984,0.00999737865645,30.3901300363,636,6073.28563002,0.0651473324581,0.0297113868202,0.0,2203.74282111,0.0,-42811.3269426,0.910120749864,11.7430053814,1204.0087412,305,-5.35387722558e-17
-0.0361882186447,0.0,7.5884666005,1.56861559844e+13,614.756469163,0.00640242924407,30.3837996548,705,7576.69948824,0.420550539138,0.0361882186447,0.0104627509577,1258.19056642,0.00807571897765,-140.798272918,0.909928052131,7.59892935146,1134.42848847,306,9.40735195936e-18
-0.0438445605806,0.0,7.56184123461,1.55136437542e+13,631.853073641,0.00999710967964,30.3727409949,686,6584.31299784,0.390420092952,0.0438445605806,0.00810750039371,1234.03694717,0.0066720694379,-33.0235955135,0.909551015623,7.569948735,1166.12112748,307,-8.48814371552e-17
-0.0445481958828,0.0,7.53429900462,1.52972373437e+13,631.067446676,0.00999991568869,30.3586933623,667,6375.17633555,0.455721163738,0.0445481958828,0.0105078053187,1276.39703458,0.00944857289049,-13.2779465127,0.909056922871,7.54480680994,1181.67953051,308,-1.808256535e-16
-0.0348770156714,0.0,7.57759688406,1.52941370035e+13,624.93635239,0.00641501037738,30.3584906685,682,7893.18838661,0.437353803564,0.0348770156714,0.00967707931724,1302.08432756,0.00814290666657,-16.1238530922,0.909070992201,7.58727396337,1174.03567892,309,-1.3803344671e-16
-0.0440321961436,0.0,7.61500467828,1.5143515622e+13,643.310123889,0.00996813122915,30.3485935445,643,8488.37933111,0.420142514144,0.0440321961436,0.0126605797371,1345.61514644,0.00960017408256,70.4285399238,0.908709415712,7.62766525802,1222.85354416,310,3.04003340461e-16
-0.044203059543,0.0,7.5752259054,1.52077848853e+13,652.113668413,0.00998461947891,30.3528285762,644,7288.93532005,0.430172859486,0.044203059543,0.0114982134439,1325.73382435,0.00983161854098,-51.2619685159,0.908900989599,7.58672411885,1251.51491385,311,-9.41560317165e-17
-0.0442566204348,0.0,7.52469980535,1.51874337372e+13,621.985151769,0.00999339906059,30.351489474,671,6177.14094015,0.414499291392,0.0442566204348,0.0142482398731,1222.04453434,0.00873826935552,77.7764036241,0.908847946129,7.53894804523,1146.91810055,312,1.10045754609e-16
-0.0437858802562,0.0,7.51877382094,1.52585710795e+13,642.473948027,0.00999957160458,30.3561624991,657,5717.74455409,0.470894777977,0.0437858802562,0.0110288791077,1285.24862344,0.00980845613627,86.9850390729,0.909026352466,7.52980270005,1213.64433732,313,5.07878785281e-17
-0.0351464802955,0.0,7.55098844797,1.50209238784e+13,640.430426863,0.00640272207551,30.3404652703,661,6534.27941843,0.422846724624,0.0351464802955,0.0171812878568,1288.29972346,0.00975861539069,58.5566659583,0.908417508288,7.56816973583,1213.24256986,314,-4.98203357314e-18
-0.0344913448229,0.0,7.62478161899,1.49752147638e+13,630.544349264,0.0064170370771,30.3374176013,653,7563.6277034,0.409042229129,0.0344913448229,0.0223902699484,1359.51693985,0.00893871465216,-38.2027296147,0.908317432962,7.64717188894,1207.72540136,315,2.07808623362e-16
-0.0435780262995,0.0,7.53997656973,1.4720962459e+13,612.765989075,0.00997848089745,30.3202936115,693,6247.97630292,0.464504759565,0.0435780262995,0.0128643035439,1255.42453993,0.00965072662189,-90.0345535867,0.907703442123,7.55284087327,1128.4274901,316,-4.04876957088e-17
-0.0443524554051,0.0,7.58386048445,1.47232433087e+13,645.474212216,0.00999106271853,30.3204485384,650,7025.31674499,0.43499922004,0.0443524554051,0.0157758287329,1337.36231199,0.00836231090398,79.1304793128,0.907715742939,7.59963631318,1245.43759359,317,2.0969168307e-16
-0.0440681457431,0.0,7.65888709218,1.47062359273e+13,657.500559619,0.0099887320097,30.3192927325,649,8120.25326252,0.42506207223,0.0440681457431,0.0181124168524,1393.51131587,0.00708800133218,-66.2778093761,0.907690077619,7.67699950904,1245.24664192,318,5.5329892095e-16
-0.0432996527213,0.0,7.60821543514,1.47237039445e+13,644.653358242,0.0099747110097,30.3204798242,666,6489.63726764,0.443221608672,0.0432996527213,0.00991367407703,1328.66718803,0.00762799843009,51.7057278779,0.907760989682,7.61812910922,1205.8395827,319,-2.00232008252e-16
-0.0436472705929,0.0,7.61120010572,1.46680231873e+13,696.789753491,0.00999723039544,30.3166909469,621,6696.84029056,0.457132584405,0.0436472705929,0.0169752922463,1433.07075892,0.0095941996432,-14.9820237095,0.907640049179,7.62817539796,1365.16239445,320,1.64993155156e-16
-0.0434528625093,0.0,7.56686325369,1.45109552256e+13,618.160191192,0.00998675315827,30.3059250129,687,6339.33660401,0.378008425693,0.0434528625093,0.0159123616692,1241.14656796,0.00988394267952,26.5711885918,0.907231241148,7.58277561536,1140.14594866,321,6.37585469586e-17
-0.0346685072186,0.0,7.62379939107,1.4522196152e+13,694.282776167,0.00640945154561,30.306699364,597,7273.09875824,0.396543765509,0.0346685072186,0.0112472918294,1395.65936791,0.00897650338853,-35.9160277328,0.907251982569,7.6350466829,1358.62217752,322,-1.19401793897e-16
-0.0435892936655,0.0,7.54401233947,1.43271373173e+13,671.959691362,0.00999884697895,30.2931765693,635,6685.72672904,0.439031794063,0.0435892936655,0.0144509979421,1321.91295142,0.00814455422649,94.5560644969,0.906735454537,7.55846333741,1279.22505663,323,-5.10636190945e-17
-0.0444577858686,0.0,7.58835848797,1.40244459322e+13,649.195077268,0.0099859712106,30.2718230608,657,7718.2729315,0.438872965511,0.0444577858686,0.00913810298194,1330.53293759,0.00707599193948,-90.9197501961,0.905873701312,7.59749659095,1226.80214138,324,-2.01151052661e-16
-0.0427443917705,0.0,7.66290900735,1.40256650189e+13,651.4922647,0.00998736369783,30.2719099829,663,7771.76184647,0.410976518037,0.0427443917705,0.0200130076994,1426.79593905,0.00783603619948,9.81317972682,0.905943187046,7.68292201505,1256.39542735,325,1.23570928054e-17
-0.03462167817,0.0,7.6223412258,1.41899455926e+13,684.601636089,0.0064070191755,30.2835547729,631,7283.88155396,0.425900935212,0.03462167817,0.00924846450681,1391.24744988,0.00789485390351,92.3334178505,0.906445142752,7.63158969031,1328.65872522,326,-3.01941439987e-16
-0.0341923240024,0.0,7.61023940521,1.39553348596e+13,644.533329756,0.00640992108389,30.2668829783,675,6698.27193493,0.438395869184,0.0341923240024,0.0136032481029,1352.59285178,0.00985960852942,-102.815234407,0.905848297349,7.62384265331,1218.50292638,327,-2.51589028445e-16
-0.0435363385076,0.0,7.57594054634,1.39218991935e+13,646.399599904,0.00999659500042,30.2644841978,664,5993.69143254,0.459095148355,0.0435363385076,0.00852052453943,1345.93639238,0.00674441712792,69.7062253782,0.905792300729,7.58446107088,1226.9364031,328,2.87412856273e-16
-0.0437737830593,0.0,7.64101389562,1.38709528942e+13,666.549751111,0.0099988765078,30.2608180497,680,7331.85724904,0.460893991614,0.0437737830593,0.0153292696755,1402.4963864,0.00982956579883,75.2084739278,0.905691674218,7.65634316529,1254.08150325,329,2.80355471763e-16
-0.0434656824137,0.0,7.65176057559,1.39111668203e+13,685.656272534,0.00998552292658,30.2637130019,632,6713.36312569,0.412239970058,0.0434656824137,0.00975470998039,1422.42873637,0.00760586637866,-69.7557809619,0.905829001874,7.66151528557,1324.29078826,330,1.848491622e-16
-0.0341501087677,0.0,7.65611614247,1.36898848504e+13,680.281483737,0.00640411229226,30.247678344,655,7488.00624981,0.448548192423,0.0341501087677,0.00900216424916,1471.02819397,0.00698360136693,87.8755675583,0.905269419194,7.66511830672,1337.3582559,331,-8.76736549282e-17
-0.0420780713589,0.0,7.67322146198,1.35104226845e+13,682.046440703,0.00997822079843,30.2344825542,641,8234.75804661,0.444870251108,0.0420780713589,0.0132062694039,1470.53684731,0.00984864688609,-2086.06915551,0.904788824407,7.68642773138,1336.50812628,332,3.20707564001e-17
-0.0286493109554,0.0,11.0532222294,1.34510578311e+13,662.53107598,0.00999130282056,30.230078868,657,7830.7400418,0.0828892550582,0.0286493109554,0.0,2330.43975406,0.0,-45635.90912,0.904662039962,11.0532222294,1263.9402849,333,-5.55283423359e-17
-0.0428429370417,0.0,7.57006904572,1.32241880909e+13,663.161191044,0.00997716903997,30.2130686998,667,7150.23780049,0.475652750495,0.0428429370417,0.0187416339592,1361.59871772,0.00859616969609,70.9680413429,0.903978696643,7.58881067968,1257.76318882,334,2.27657592947e-16
-0.0430619011959,0.0,7.64182415028,1.35041618062e+13,680.040233929,0.0099923823048,30.2340190358,650,6492.34553847,0.431183265381,0.0430619011959,0.0108181891981,1399.087865,0.00779074717842,33.1973365968,0.904860199368,7.65264233948,1295.19542064,335,-7.53676204706e-18
-0.0339912709676,0.0,7.65184122468,1.35045124164e+13,664.685389139,0.00641093420106,30.2340449986,659,7213.71692929,0.437060326254,0.0339912709676,0.010023574905,1397.29564019,0.00813362219711,-3818.1901892,0.904887644519,7.66186479959,1263.13291667,336,2.699918911e-17
-0.0341552184885,0.0,7.66538887065,1.32871560224e+13,673.110285872,0.00640436897936,30.217818972,667,7534.8674949,0.444754112602,0.0341552184885,0.0118249425368,1426.69025179,0.00955925180575,-56.3789165372,0.904304548123,7.67721381318,1281.82080092,337,3.6213840549e-17
-0.0340847371317,0.0,7.61592938026,1.31722241911e+13,675.013633955,0.00640803661707,30.2091315006,635,6588.7850271,0.456568098369,0.0340847371317,0.0128805703679,1441.95808214,0.0097121004983,33.7860677228,0.90394623041,7.62880995063,1322.04208098,338,4.43328501882e-17
-0.0315501733806,0.0,8.83268276363,1.29472945878e+13,651.040143007,0.00998113285111,30.1919079701,666,6654.86691455,0.171617243438,0.0315501733806,0.150989035311,1671.10759719,0.00344748206542,-23937.8290793,0.903270158312,8.98367179894,1206.37149462,339,6.75855675863e-17
-0.0345633655796,0.0,7.610539606,1.30689873776e+13,672.742325934,0.00640773116719,30.2012631637,662,6954.19252413,0.496612614083,0.0345633655796,0.014787610479,1465.14444333,0.00916007818752,38.3932760885,0.903684770394,7.62532721647,1319.79556984,340,1.79656276438e-17
-0.034230867632,0.0,7.6666226255,1.28997539592e+13,689.109461704,0.00640348409033,30.1882293542,629,9378.2566727,0.472422467192,0.034230867632,0.01367607478,1505.78843609,0.00993510831702,68.0177374771,0.903151768194,7.68029870028,1345.22244883,341,-1.62700602951e-17
-0.0342663757014,0.0,7.58403303507,1.27752444179e+13,706.774278809,0.00640272903987,30.1785303843,615,6767.42655488,0.472639942972,0.0342663757014,0.0154762527642,1420.44132619,0.00672580830363,62.2937983181,0.902778681617,7.59950928783,1372.32444412,342,6.19550667363e-17
-0.0426065005962,0.0,7.65556577151,1.28696426817e+13,688.386676027,0.00999830126649,30.1858923735,643,7505.42877414,0.445665430281,0.0426065005962,0.00984914968345,1439.11850021,0.00796356682459,-896.226080276,0.903085957123,7.66541492119,1319.03781492,343,-3.95220921373e-16
-0.0337665250323,0.0,7.56069381538,1.25916969801e+13,669.825538256,0.00640847996501,30.1640587428,663,6335.27120524,0.492634887925,0.0337665250323,0.0162340601901,1353.34352777,0.00748058106138,51.1052459899,0.902183491252,7.57692787557,1261.09370541,344,7.07050719546e-17
-0.0423825963009,0.0,7.62195505522,1.24371742909e+13,705.017193909,0.00998044900807,30.1517110304,652,7558.88063692,0.505941255534,0.0423825963009,0.0147427233384,1473.86770386,0.00980354744629,62.6208728559,0.901730784038,7.63669777856,1365.95038711,345,9.57156454431e-17
-0.0427030746859,0.0,7.59697467499,1.26097686961e+13,717.687554878,0.00998264959474,30.1654929228,606,7825.44790355,0.507403799498,0.0427030746859,0.00991515395579,1476.56391808,0.00840661685315,-48.1960700585,0.902336166733,7.60688982894,1415.63959619,346,-1.19547783637e-16
-0.0430041781668,0.0,7.63412134857,1.26339219644e+13,752.507687033,0.00999216672241,30.1674065318,582,7413.94542724,0.460618048807,0.0430041781668,0.0152050490327,1523.79640543,0.00821537894344,122.827589467,0.902366865585,7.6493263976,1509.10227139,347,1.34720964577e-16
-0.0336065079094,0.0,7.66011328371,1.2551488681e+13,675.447813883,0.00640664018261,30.1608603945,655,7214.63519942,0.448476472698,0.0336065079094,0.0126897743035,1446.67761543,0.00982443072655,-2972.51340099,0.902193591375,7.67280305801,1296.74582939,348,1.13460740562e-16
-0.0336406196219,0.0,7.6756809831,1.23226498201e+13,730.628605911,0.00640282476207,30.1424601337,625,7424.41405045,0.484306177424,0.0336406196219,0.0162909449935,1581.90331048,0.0089164264642,78.0001190449,0.901573296426,7.6919719281,1475.40470234,349,9.25171485383e-17
-0.034223755117,0.0,7.59882739673,1.21510013343e+13,681.454936129,0.00640525930793,30.1284326967,655,7151.76241776,0.461043762425,0.034223755117,0.0152431697969,1386.44126799,0.00658406731508,70.0421441412,0.901071004511,7.61407056653,1300.96554768,350,3.74910740397e-16
-0.0338253606882,0.0,7.6089989012,1.21915502896e+13,693.830695249,0.00642097062118,30.1317642285,635,7770.26910937,0.477200948067,0.0338253606882,0.00915742423877,1432.35544642,0.00827566574627,108.771745281,0.901233146022,7.61815632543,1346.34116585,351,-1.76950133426e-16
-0.0338287787317,0.0,7.61921092885,1.18684666272e+13,698.597138906,0.006414549067,30.1049061357,671,7017.45107049,0.509116132959,0.0338287787317,0.0140071262124,1501.07456023,0.00795099937456,50.0798440551,0.900203254149,7.63321805506,1360.3208476,352,-1.32641091869e-16
-0.0430466549659,0.0,7.69721393147,1.17448385193e+13,751.932978412,0.00998609707834,30.0944349851,611,7760.9606454,0.483213919646,0.0430466549659,0.0154213548115,1593.17491979,0.00974002627671,94.0835129985,0.899813274162,7.71263528628,1498.14732906,353,1.93283134144e-16
-0.0336819553874,0.0,7.66673632421,1.17535083155e+13,688.995988453,0.00640938922342,30.095172892,654,8410.77178328,0.483716938926,0.0336819553874,0.0093656391735,1512.79692547,0.00836270967272,-16.7556554042,0.899844043816,7.67610196339,1347.16347415,354,-1.85775960428e-16
-0.0334083630165,0.0,7.66793597336,1.14252657401e+13,697.990193963,0.00640305844027,30.066848312,630,7945.56652884,0.450663948673,0.0334083630165,0.00759889922499,1503.21321154,0.00573846398862,-1702.67173863,0.898804520361,7.67553487259,1375.57262611,355,-2.09426810139e-16
-0.0331369940272,0.0,7.63340616438,1.12107254973e+13,734.695901911,0.00640410268,30.0478920697,636,7188.26740725,0.511544042941,0.0331369940272,0.0123536773054,1511.48328305,0.00885978679536,-60.6549423135,0.898110225245,7.64575984168,1429.20180963,356,6.50012241665e-16
-0.0422656693848,0.0,7.64063018967,1.11354296344e+13,764.976583233,0.00999530664538,30.041153,577,7158.19917092,0.484296036134,0.0422656693848,0.0124597510175,1544.57119508,0.0067249338756,103.716911936,0.897872340326,7.65308994068,1534.55637097,357,-1.52787464898e-16
-0.0335518049269,0.0,7.6173444379,1.1089894549e+13,731.819698192,0.00640655485211,30.0370554086,609,6911.48997517,0.471729500195,0.0335518049269,0.0118468381239,1483.85795929,0.00987867406687,2.47756231594,0.897777942659,7.62919127602,1444.28692911,358,9.96052156385e-17
-0.0419750736714,0.0,7.67904128187,1.09408348399e+13,762.814868464,0.00998087874745,30.0235232208,592,8466.63118692,0.447066170899,0.0419750736714,0.0126843502658,1553.08632482,0.00968146438023,84.7709467106,0.897244038298,7.69172563214,1528.29937795,359,-8.33217439232e-17
-0.0339498833303,0.0,7.61274301,1.10326478771e+13,723.639039657,0.00640902126317,30.0318799818,625,7345.16421537,0.517199999389,0.0339498833303,0.0124026299317,1503.05914563,0.00937572743177,-61.4705702498,0.897534555209,7.62514563993,1416.4476913,360,-7.42839975837e-17
-0.0330340501876,0.0,7.64811151432,1.07757588246e+13,745.418992787,0.00640511993309,30.008320174,600,7651.3342966,0.483479135104,0.0330340501876,0.0084797396044,1560.92644787,0.00674902624697,-75.1752246082,0.896612242555,7.65659125393,1496.67000996,361,9.57836089767e-18
-0.0326387608223,0.0,7.69466254763,1.07173156299e+13,733.117975081,0.0064050351441,30.0028818326,640,8190.4366241,0.498950457173,0.0326387608223,0.0133177548677,1600.59953427,0.00980709772746,52.2973671561,0.896496517836,7.7079803025,1456.56988239,362,3.55697704568e-17
-0.0415056166043,0.0,7.72628627354,1.05156193391e+13,734.422531922,0.00999922105951,29.9838828239,614,10356.3097065,0.430385007653,0.0415056166043,0.0189310204518,1642.88951286,0.00752944781684,51.229740865,0.895789991845,7.74521729399,1489.82655201,363,3.26671553888e-16
-0.0424165060683,0.0,7.65831137634,1.03383588174e+13,734.127578404,0.00998430244375,29.9668822507,617,7188.41357673,0.463041064723,0.0424165060683,0.0115480928931,1516.41530583,0.00987813384597,103.862845647,0.895114337934,7.66985946923,1455.31341829,364,4.22837713891e-17
-0.0327510446533,0.0,7.6457329048,1.04006236091e+13,742.461952882,0.00640923277615,29.9728868827,603,7121.38530908,0.494788888538,0.0327510446533,0.0124647935143,1558.01379748,0.00893639067563,115.982729412,0.895426762776,7.65819769832,1495.67846517,365,5.10579715361e-17
-0.0414463511219,0.0,7.67363629411,1.02037647087e+13,711.614581225,0.00997636232052,29.9537778572,630,8817.70482136,0.462756083302,0.0414463511219,0.0111518963924,1512.59514104,0.00829754408549,6.13611730011,0.894741739134,7.68478819051,1386.7392688,366,-1.4411958308e-18
-0.0328407657584,0.0,7.66272017829,1.04353267158e+13,729.458758122,0.00640345520503,29.9762179656,607,6838.52863773,0.48301250036,0.0328407657584,0.0120544116604,1567.33721162,0.00956111933731,-36.1806766728,0.895580989914,7.67477458995,1469.69133935,367,1.69179104406e-16
-0.0415759050522,0.0,7.59993401831,1.02972895035e+13,689.566569346,0.00998039273428,29.9629018215,643,7372.08326601,0.469721088964,0.0415759050522,0.0212399068942,1377.2934354,0.00608259758448,83.474741348,0.895125465187,7.62117392521,1312.96747421,368,2.82539314387e-16
-0.0413524081334,0.0,7.66107590138,1.04696442798e+13,735.850111892,0.0099904948527,29.979501165,591,7756.55643753,0.459525501779,0.0413524081334,0.00733835840532,1522.4747472,0.0055978911019,-26.9758305255,0.895870175288,7.66841425979,1464.66672229,369,-1.9274771042e-16
-0.0370772901157,0.0,7.73206229758,1.03054345558e+13,689.352592331,0.00997416227215,29.9636924988,603,6955.79002806,0.427485365261,0.0370772901157,0.0149787928318,1777.40972208,0.00765492631244,-21529.3086541,0.895231626874,7.74704109041,1413.4608939,370,1.2005110705e-16
-0.0409395018733,0.0,7.63680623543,1.02859577354e+13,763.102348527,0.00998291087207,29.9618007543,573,7138.44740644,0.478241348047,0.0409395018733,0.0139757589498,1569.12272173,0.00618451225072,36.7629715178,0.895256844513,7.65078199438,1566.02697513,371,-3.9576086483e-16
-0.0341032283692,0.0,7.63974703071,1.02230451022e+13,777.693349161,0.00641154480318,29.9556656115,570,6744.5921251,0.49625352876,0.0341032283692,0.0083588897274,1590.63047287,0.00753644017497,121.615746383,0.895137541348,7.64810592044,1582.8716511,372,-1.56228195281e-16
-0.0329880727566,0.0,7.62709624407,9.97372871419e+12,762.302112776,0.00641115773346,29.9309756234,556,7503.67530993,0.472736620774,0.0329880727566,0.00967528847321,1523.67121869,0.00717503265138,72.1520608121,0.894147725373,7.63677153255,1533.94279517,373,-2.02625062244e-16
-0.0325031902733,0.0,7.68409561066,9.74125262455e+12,775.928930442,0.00640392622605,29.9073908315,564,7690.27141752,0.467674035024,0.0325031902733,0.0124590066072,1616.53419509,0.00944557836824,92.6932582055,0.893185900144,7.69655461727,1605.45124645,374,-1.23937638963e-16
-0.042530734533,0.0,7.73626390269,9.62657961844e+12,753.88060055,0.00999955201698,29.8955490988,592,10496.5385885,0.465635694077,0.042530734533,0.0149722708092,1672.50481826,0.00867316921572,79.4450726746,0.89270129578,7.7512361735,1548.43774704,375,5.0180868301e-17
-0.0418269465981,0.0,7.71809328824,9.53726323007e+12,766.584907732,0.00998841230244,29.8862276871,575,8332.7214005,0.431531515863,0.0418269465981,0.0155980906922,1623.92461503,0.00855606173534,-260.135734946,0.892345795658,7.73369137894,1576.2699221,376,1.68782564028e-16
-0.0421412230023,0.0,7.6133731522,9.4042226895e+12,743.361077652,0.00999722657021,29.8721799266,604,7855.4992878,0.50298832935,0.0421412230023,0.0174867159201,1498.81295007,0.00841138240377,102.84878517,0.891815986338,7.63085986812,1472.89733986,377,1.89139048993e-16
-0.0415137537389,0.0,7.6872834774,9.38204516139e+12,767.923402043,0.00999859232308,29.8698188894,583,7129.58543948,0.496827432818,0.0415137537389,0.0129297621581,1616.42069181,0.00965250562128,59.1832158944,0.891763860669,7.70021323956,1568.38144505,378,2.63601505214e-16
-0.0327131744994,0.0,7.70079134473,9.18487182701e+12,773.104061489,0.00640292741701,29.8485788799,579,8553.46558367,0.500258852373,0.0327131744994,0.0138215081675,1713.02287936,0.00986123705174,42.3117815097,0.890938601155,7.7146128529,1624.22971677,379,-2.4876946951e-16
-0.0327520186873,0.0,7.64849777426,9.09124002555e+12,746.995415362,0.00640227597556,29.8383324313,603,7095.21334634,0.525510783733,0.0327520186873,0.0110867636565,1615.39120773,0.00948415621449,31.8927575258,0.890581949731,7.65958453792,1518.59532152,380,4.46482117728e-17
-0.0321131010415,0.0,8.52709604381,9.07809396346e+12,744.763280475,0.00998835058945,29.8368853706,592,7524.75542229,0.256621922683,0.0321131010415,0.0,1922.36789978,0.0,-22994.5779942,0.890606840726,8.52709604381,1518.18209201,381,-1.0745759408e-16
-0.0410210865902,0.0,7.66669258571,9.05326401033e+12,788.403930239,0.00999260398566,29.8341464727,564,8544.23398295,0.490670662712,0.0410210865902,0.0118827894327,1635.78394662,0.00902346420052,83.6206631139,0.890506606088,7.67857537515,1630.2832209,382,5.79494804127e-18
-0.0334351349135,0.0,7.66126128587,9.05741816236e+12,791.968232657,0.0064077727179,29.8346052243,536,7078.26020514,0.481280511049,0.0334351349135,0.010957599153,1638.80148243,0.00936125888727,98.3040893269,0.890586529101,7.67221888502,1661.41402214,383,3.25792665504e-16
-0.0408723132207,0.0,7.66430755629,8.95860918506e+12,727.95870155,0.009988395403,29.823636106,616,7098.49583845,0.484569818494,0.0408723132207,0.0118039995314,1553.68612065,0.00954979970102,110.750467363,0.89014560258,7.67611155583,1444.50721757,384,-5.68863910607e-18
-0.0328007776054,0.0,7.73013985885,8.96946782149e+12,784.459719149,0.00640298211097,29.8248474615,572,8595.04084472,0.477318149768,0.0328007776054,0.0171530968829,1673.73412429,0.00922917070986,4.58798261503,0.890222641816,7.74729295573,1622.33803184,385,-2.15484667262e-16
-0.0330327751876,0.0,7.69340863181,8.92974350592e+12,770.296964663,0.00640224216177,29.8204087877,580,7930.35091236,0.505765926056,0.0330327751876,0.00877298976577,1687.77724737,0.0075587592621,59.8363200731,0.890057302051,7.70218162157,1588.61054644,386,-1.77522620453e-16
-0.0327436636533,0.0,7.64906620055,8.83127121158e+12,800.189638949,0.00641675666971,29.8093200853,546,7214.05648945,0.477043736018,0.0327436636533,0.0123031308101,1607.35594064,0.00768965951117,-64.2905973233,0.889647918559,7.66136933136,1641.99475397,387,-7.11343759332e-17
-0.0332432408779,0.0,7.69515860847,8.73766760978e+12,812.75680415,0.00640532863878,29.7986644061,547,9347.70036676,0.49155705623,0.0332432408779,0.0131780517638,1716.14176569,0.00878714169241,58.243208314,0.889288584336,7.70833666024,1717.75240279,388,3.16828658965e-16
-0.0406731034645,0.0,7.68049108719,8.59551307204e+12,821.856597312,0.00998563617471,29.7822614472,562,7336.67711914,0.526048995753,0.0406731034645,0.0130396305404,1678.87172165,0.00872775976522,13.0865892206,0.888662365983,7.69353071773,1679.25777072,389,2.4723138984e-16
-0.0327634652616,0.0,7.72239914749,8.54576752935e+12,755.089751232,0.00640290421107,29.7764572505,582,7878.22513674,0.456886097254,0.0327634652616,0.0147042372838,1591.57057418,0.00980119013672,-2250.37623054,0.888408363961,7.73710338478,1519.26127524,390,-3.27213620943e-17
