LossBefore,Entropy,vf_dLoss,LossAfter,StdReturn,MinReturn,vf_MeanKL,ExplainedVariance,NumTrajs,vf_LossBefore,dLoss,AveragePolicyStd,Perplexity,MaxReturn,MeanKLBefore,Iteration,AverageDiscountedReturn,vf_LossAfter,MeanKL,AverageReturn
1.89832200995e-17,32.7072457084,0.00628922382596,-0.0216044013183,30.3085597833,-1168.77235766,0.00637544301659,0.379859430908,209,4.30619370532,0.0216044013183,1.00312815083,1.60168212713e+14,-984.603262597,0.0,97,-71.1736392331,4.2999044815,0.00998399275588,-1054.56810024
1.17758009617e-17,32.7075744877,0.00364471275602,-0.0216503185679,30.254892792,-1253.55711595,0.00389150093847,0.380048179801,209,4.30647373381,0.0216503185679,1.00314246676,1.60220881377e+14,-994.904815736,0.0,98,-71.829645845,4.30282902106,0.00996628315196,-1053.23458302
-8.18569029678e-17,32.7101047643,0.00584519114657,-0.0174480488701,28.8610131548,-1142.16095955,0.00579073667431,0.367682796974,209,4.30775811586,0.0174480488701,1.00325310434,1.60626797848e+14,-991.217323857,0.0,99,-71.0544763875,4.30191292471,0.00641139906258,-1048.06870347
7.63960930667e-17,32.7106406575,0.00516140957352,-0.0216520697371,28.133184242,-1141.50302881,0.00534667390284,0.396521134443,209,4.27297720151,0.0216520697371,1.0032769209,1.60712899716e+14,-960.46785876,0.0,100,-69.2124682001,4.26781579193,0.00999344733868,-1035.68633429
9.67562021997e-17,32.7105879631,0.00377956637853,-0.0171048681966,28.7581250126,-1189.32852828,0.00367522327715,0.381129748443,209,4.27568490939,0.0171048681966,1.00327473259,1.60704431277e+14,-960.507288465,0.0,101,-68.7206396558,4.27190534302,0.00641551563159,-1031.35958077
-1.38751317719e-16,32.711078596,0.00604282479207,-0.0214496197499,25.5647897262,-1112.96157167,0.00618763732846,0.400247963421,209,4.25275259005,0.0214496197499,1.00329619547,1.60783297495e+14,-965.922438024,0.0,102,-68.2501438166,4.24670976526,0.00998133402762,-1024.74772366
-4.09654235042e-16,32.7108507814,0.00815988011185,-0.0171627336038,24.2861629802,-1142.09445782,0.00753108809639,0.373931589078,209,4.27842525872,0.0171627336038,1.0032860364,1.60746672887e+14,-975.978037165,0.0,103,-66.9442955686,4.27026537861,0.00640789619695,-1019.11123702
2.07999486853e-16,32.709984817,0.00827141930301,-0.0216078436495,23.9066271461,-1100.89241333,0.00878925903458,0.404133112762,209,4.24556149709,0.0216078436495,1.00324848296,1.60607532249e+14,-965.635239569,0.0,104,-65.8137188886,4.23729007779,0.0099883584566,-1014.24690704
-5.67626753681e-17,32.7121953838,0.00979460763795,-0.0211583602316,23.4569213827,-1131.25378896,0.00911305492782,0.36381964045,209,4.26968106602,0.0211583602316,1.00334490403,1.60962958619e+14,-959.403556213,0.0,105,-65.5060657323,4.25988645838,0.00999847802154,-1008.98689029
2.03938939101e-16,32.7125896254,0.0109427390872,-0.0213586759143,21.726966888,-1091.143698,0.00872804036415,0.398356667956,209,4.2400620912,0.0213586759143,1.0033626618,1.61026429439e+14,-948.110699998,0.0,106,-64.57333012,4.22911935211,0.00997696060446,-1004.97792553
-2.17692955634e-16,32.7152946563,0.0104592708506,-0.0213897736782,22.2086898167,-1073.52556557,0.00954569500359,0.340967814126,209,4.27927485202,0.0213897736782,1.00348071432,1.61462600567e+14,-913.753502848,0.0,107,-63.2567484795,4.26881558116,0.00999097831088,-998.671881698
1.11672500062e-16,32.7177255439,0.00365821148271,-0.0170109956412,19.2539831801,-1066.28280056,0.00382249827528,0.374053982402,209,4.23985208832,0.0170109956412,1.00358664739,1.61855575439e+14,-932.646944742,0.0,108,-62.7593847445,4.23619387684,0.00640814550664,-989.31330103
-1.4752261082e-16,32.7191320385,0.0049242879763,-0.0213700328186,19.8148596161,-1049.50990405,0.00463522890773,0.36804851198,209,4.24573534167,0.0213700328186,1.00364811845,1.62083384606e+14,-944.905655202,0.0,109,-61.8588584953,4.24081105369,0.00999578194107,-989.744161763
3.96034082721e-16,32.7195861412,0.00410062685603,-0.0216057220248,20.5488928264,-1054.36008967,0.00421085153053,0.362141915381,209,4.24797729368,0.0216057220248,1.00366875849,1.62157003811e+14,-923.62858437,0.0,110,-60.6233122052,4.24387666682,0.00998812042499,-983.118801353
7.47939721853e-17,32.7204623068,0.00559653079095,-0.0210449558191,18.717819184,-1032.44462616,0.00597526600032,0.408375838878,209,4.20870904633,0.0210449558191,1.00370748233,1.62299142464e+14,-935.308330185,0.0,111,-60.3721738187,4.20311251554,0.00999741541862,-978.457107255
2.52544396878e-16,32.7217478214,0.00728271953197,-0.0215138931873,20.3142374841,-1062.71750165,0.0071117008755,0.399642308424,209,4.21756239126,0.0215138931873,1.00376371936,1.62507914551e+14,-922.030508106,0.0,112,-59.6648868629,4.21027967172,0.00999017321484,-977.053079615
-4.83674769561e-17,32.7238971447,0.00607352286135,-0.0217282609801,19.938755907,-1050.32385528,0.00625685300607,0.394916452275,209,4.21447822596,0.0217282609801,1.00385799865,1.62857572224e+14,-910.691927789,0.0,113,-58.5876034192,4.2084047031,0.00999263572653,-971.636971692
-1.47845584791e-16,32.7263900377,0.00522834967936,-0.0167127103676,17.5885281157,-1026.27165079,0.0049119218207,0.373938973788,209,4.23097285352,0.0167127103676,1.00396690279,1.63264065181e+14,-910.713750788,0.0,114,-57.4285558556,4.22574450384,0.00640593889513,-966.264257794
8.19869424876e-16,32.7257903564,0.0040369329273,-0.0211820364175,17.3645536658,-1011.54947562,0.00417553601955,0.399624354573,209,4.20620727034,0.0211820364175,1.00394047571,1.63166188122e+14,-906.40132397,0.0,115,-56.5333184013,4.20217033741,0.00999110994962,-961.716640504
5.40484191161e-16,32.728023342,0.00774271690812,-0.021380933947,17.8168068945,-1023.89433303,0.00729953045882,0.392522582479,209,4.21408681473,0.021380933947,1.00403780254,1.63530942976e+14,-920.091746867,0.0,116,-56.431608639,4.20634409782,0.00997239177601,-961.054588244
9.45803775543e-17,32.7319904293,0.00488753580257,-0.0170198956373,17.8477051636,-1008.3808407,0.00470412317985,0.394755269812,209,4.20867772887,0.0170198956373,1.00421184453,1.64180973004e+14,-909.270840424,0.0,117,-55.7376269735,4.20379019307,0.00641942248976,-957.677489364
1.45002563917e-16,32.7314361451,0.00363766237146,-0.0213846655066,18.5087643034,-1028.61362743,0.0035059750336,0.396348111792,209,4.2044105514,0.0213846655066,1.0041882377,1.64089995311e+14,-908.258126843,0.0,118,-54.5321887449,4.20077288903,0.00996811514459,-953.992640924
4.11366847019e-18,32.7347837619,0.00526418040334,-0.0168830977194,19.356778026,-1019.50293288,0.00523383801017,0.407086885358,209,4.19221986511,0.0168830977194,1.00433479377,1.6464022619e+14,-903.701044447,0.0,119,-55.3671609911,4.18695568471,0.00640812012041,-951.924738671
-1.06317931598e-16,32.7347715887,0.00549741989482,-0.0213561169864,19.844221208,-1008.51162966,0.00515976960109,0.394915068578,209,4.2043207288,0.0213561169864,1.0043342275,1.64638222002e+14,-883.905496505,0.0,120,-54.4626371902,4.19882330891,0.00999699315159,-949.224459069
1.35904047187e-17,32.7351453458,0.00471132160956,-0.0210207639516,17.0624671537,-1007.80231114,0.00480789251919,0.415404275008,209,4.1843203129,0.0210207639516,1.00435090774,1.64699768222e+14,-895.639698492,0.0,121,-53.9605381531,4.17960899129,0.00999692792797,-947.97177966
4.2473201989e-17,32.73539126,0.00384280258645,-0.0170656448762,15.7936845478,-991.759753861,0.00364023338418,0.415459696794,209,4.18201359692,0.0170656448762,1.00436255238,1.64740275215e+14,-901.233950094,0.0,122,-52.7892550273,4.17817079433,0.00640662258123,-942.165346381
-1.5281555925e-16,32.7355423716,0.00539444686068,-0.0172123410174,18.6425692289,-997.171842606,0.00511124314897,0.379281566871,209,4.21595179801,0.0172123410174,1.00436912959,1.64765171259e+14,-879.185742827,0.0,123,-52.2055958964,4.21055735115,0.00640174454876,-940.485288326
-1.12709416494e-16,32.7370117064,0.00648982306412,-0.0174192008287,18.4413789635,-993.242473009,0.0067069262976,0.421541157683,209,4.17510222999,0.0174192008287,1.00443334304,1.6500744441e+14,-888.554552673,0.0,124,-52.2501586304,4.16861240692,0.00641053710242,-938.416897004
2.79189749469e-16,32.7373461795,0.00297489211733,-0.0213257933531,19.6427309344,-1010.09595697,0.00293946009374,0.403358808698,209,4.18951381822,0.0213257933531,1.00444787938,1.65062644188e+14,-887.104441838,0.0,125,-51.3681544424,4.1865389261,0.00997844357362,-935.929195424
-1.15565186341e-16,32.7389264857,0.00415797335666,-0.0212110998659,17.7136480567,-990.361259915,0.00400149385403,0.392253992384,209,4.19703659485,0.0212110998659,1.00451695722,1.6532369992e+14,-878.394352557,0.0,126,-51.5818369829,4.19287862149,0.00999199804763,-933.911104198
2.38745758941e-17,32.7438743069,0.00456238254597,-0.0170333754436,17.6064216016,-983.889311143,0.0043668798298,0.407104611667,209,4.18610517283,0.0170333754436,1.00473404893,1.66143719016e+14,-865.017864773,0.0,127,-49.2935599059,4.18154279029,0.00640685888316,-927.399488074
2.45103246577e-16,32.7429312717,0.00337847356349,-0.0209544795811,17.7001369044,-978.332370479,0.00328357855257,0.409563978881,209,4.18328927971,0.0209544795811,1.00469334115,1.65987113497e+14,-875.118062213,0.0,128,-49.7904353702,4.17991080615,0.00996637885481,-927.726322794
-1.41615586881e-16,32.7423536485,0.00557991199275,-0.0168803065704,17.0303624592,-974.674168393,0.00553707722953,0.409537088911,209,4.18135281444,0.0168803065704,1.00466861514,1.65891263168e+14,-872.711974017,0.0,129,-49.7227831925,4.17577290244,0.00640965853752,-925.955335901
3.62495785648e-18,32.743898353,0.00801131803988,-0.0168055291194,17.747732603,-981.811202723,0.00743653710097,0.41723289898,209,4.17386851261,0.0168055291194,1.00473626864,1.66147714172e+14,-882.402222724,0.0,130,-48.7780127812,4.16585719457,0.0064126208647,-921.585684888
3.16387001659e-16,32.745636654,0.00653994814779,-0.0171468255742,19.0382221416,-977.279026638,0.00679167278334,0.427858801596,209,4.16500774654,0.0171468255742,1.00481262248,1.66436780083e+14,-871.310156313,0.0,131,-48.7831967577,4.1584677984,0.00640261083656,-920.621910435
6.17390243129e-17,32.7481366628,0.0077180378392,-0.0169770238141,18.7150896322,-968.85935794,0.00746225638273,0.423405435937,209,4.16802741893,0.0169770238141,1.00492207096,1.66853394051e+14,-863.527856812,0.0,132,-47.378032551,4.16030938109,0.00640082936292,-916.736831707
7.41905208188e-17,32.7496098479,0.00489519213144,-0.0210884561222,19.1056897357,-970.384002115,0.00471655043692,0.415470920429,209,4.17552588511,0.0210884561222,1.00498638758,1.67099381124e+14,-859.696605718,0.0,133,-46.4466245129,4.17063069297,0.00999934441611,-913.888899095
-6.49390164184e-17,32.7535293491,0.00335712363907,-0.0210115948086,20.5364690242,-966.613565427,0.00317097593727,0.396594595492,209,4.19321911708,0.0210115948086,1.00515702392,1.67755612566e+14,-845.703685726,0.0,134,-46.1617303079,4.18986199344,0.00999914512922,-911.190049482
-6.21342424614e-17,32.7540032004,0.00707333610502,-0.0170809065405,20.6299556084,-1000.17351505,0.00718275623821,0.427519458092,209,4.16688849237,0.0170809065405,1.00517787837,1.6783512261e+14,-855.685914459,0.0,135,-45.1903223944,4.15981515627,0.00641037727914,-907.884377134
1.3239807974e-16,32.7542055681,0.00497863893653,-0.0166975563732,20.1242259481,-965.851194474,0.00476680807284,0.405013019975,209,4.17898102664,0.0166975563732,1.00518664677,1.67869090452e+14,-850.80539247,0.0,136,-45.307549821,4.17400238771,0.00640571005183,-905.389083922
1.88548804427e-16,32.7551375321,0.00563592702015,-0.0213109142935,22.0165447674,-955.062442707,0.00550506026039,0.432768354007,209,4.16333896573,0.0213109142935,1.00522752781,1.68025611327e+14,-834.862431398,0.0,137,-44.4988334247,4.15770303871,0.00999953529906,-903.357129369
1.67861471666e-17,32.755567345,0.00772499545585,-0.0168488393115,21.7363226869,-997.68560545,0.00715405399134,0.427726761211,209,4.16781895515,0.0168488393115,1.0052462899,1.68097846431e+14,-837.92581324,0.0,138,-43.2242887952,4.1600939597,0.00640234494359,-897.293915908
4.29304651371e-16,32.7566156097,0.00471877491787,-0.02129701131,23.3448336859,-977.105823153,0.00480103517694,0.4263273764,209,4.15976272673,0.02129701131,1.00529257124,1.6827414986e+14,-822.542607304,0.0,139,-43.6827434014,4.15504395181,0.0099961148027,-894.055381326
-1.94098857136e-16,32.7576066864,0.00453042257672,-0.0209230756061,25.2603715755,-959.957309876,0.00460386098862,0.435225779389,209,4.15399968389,0.0209230756061,1.0053361449,1.68441005109e+14,-793.066137209,0.0,140,-42.3032922876,4.14946926131,0.0099690374628,-889.022320991
6.09077913039e-16,32.7582989463,0.00445233116682,-0.0168539006107,21.6277893147,-933.164034617,0.0042304450174,0.429284179121,209,4.155945604,0.0168539006107,1.00536651764,1.68557650434e+14,-815.378797676,0.0,141,-41.4961590057,4.15149327283,0.00640203844145,-881.95038468
7.00258564585e-17,32.7614099212,0.00614919561122,-0.0213701421851,24.3407138493,-1001.31926863,0.00589131805941,0.433227711501,209,4.15666221219,0.0213701421851,1.00550268242,1.69082845566e+14,-809.498445061,0.0,142,-40.5194491827,4.15051301658,0.0099903842014,-876.952024461
-2.25886295315e-16,32.7609128651,0.00364138290467,-0.0214296773741,26.4255917556,-924.731192309,0.00361555056362,0.426105369604,209,4.1480045427,0.0214296773741,1.00548178245,1.68998822796e+14,-785.289155302,0.0,143,-40.0778260587,4.1443631598,0.00999891464092,-869.15778055
-8.7515321943e-17,32.7645227803,0.00470221537331,-0.0214348985336,27.6779868404,-942.290460025,0.00473763657604,0.417205917725,209,4.15761830556,0.0214348985336,1.00563952769,1.69609996686e+14,-756.757398199,0.0,144,-39.3332592431,4.15291609019,0.00997250855845,-865.269359579
-2.59530833825e-16,32.7681233974,0.00494419197361,-0.0213952551592,27.0879327954,-910.129671492,0.00479354084703,0.415071902884,209,4.15780940697,0.0213952551592,1.00579691415,1.70221798116e+14,-759.312681913,0.0,145,-38.4274127244,4.15286521499,0.0099963177083,-856.03193647
1.95006159014e-16,32.7689938114,0.00692620828072,-0.0171754818326,34.2162440249,-937.649327778,0.0070425649112,0.42004170115,209,4.14792270187,0.0171754818326,1.00583464158,1.70370026051e+14,-759.518492251,0.0,146,-37.3688863261,4.14099649358,0.00640457353461,-847.930592395
-1.08956968912e-16,32.768586815,0.00633018752627,-0.0214051051656,35.7228554353,-1015.90803629,0.00620355476358,0.414025129102,209,4.14720323075,0.0214051051656,1.00581702881,1.70300700173e+14,-747.013333409,0.0,147,-37.7803007635,4.14087304323,0.00999490545123,-841.556470535
-1.02841711755e-16,32.7714826579,0.0106500751511,-0.0214601519301,34.3048054165,-912.492398027,0.00940265947892,0.40878045711,209,4.13930747762,0.0214601519301,1.00594380461,1.70794578992e+14,-735.622535797,0.0,148,-36.1034297017,4.12865740247,0.00999965951162,-829.672256048
1.95280261924e-16,32.774493502,0.00771459054,-0.0172198299793,37.9282510949,-921.200553024,0.00738200443318,0.39256139401,209,4.14288393601,0.0172198299793,1.00607535489,1.71309589769e+14,-676.840320039,0.0,149,-36.2062973464,4.13516934547,0.0064010118181,-819.537349766
