Entropy,StdReturn,dLoss,MeanKLBefore,AverageDiscountedReturn,ExplainedVariance,LossAfter,AverageReturn,vf_LossBefore,MaxReturn,vf_dLoss,vf_LossAfter,Iteration,LossBefore,Perplexity,MinReturn,MeanKL,AveragePolicyStd,NumTrajs,vf_MeanKL
20.9154888283,5009.59086071,0.0219883773429,0.0,3731.32802304,0.804612393188,-0.0219883773429,12212.7469938,8.13590687469,30007.1871254,0.017945666176,8.11796120851,2425,-1.410409859e-16,1211940739.11,171.99692015,0.00997419290624,0.617087180604,262,0.00505551543822
20.9135933043,4961.86012754,0.0178009901983,0.0,3748.79118927,0.806951809338,-0.0178009901983,12835.3519022,8.10387748908,28086.3200237,0.0140020748996,8.08987541418,2426,-1.27331264719e-16,1209645652.27,220.55144182,0.00640185909007,0.616988774313,248,0.00648942654293
20.9093683498,5869.08424243,0.0210320258686,0.0,3644.26757197,0.674321579642,-0.0210320258686,11955.8439276,8.77654448712,30626.8134741,0.0741703969222,8.70237409019,2427,2.97387999732e-16,1204545735.47,-14271.9347656,0.0099891710032,0.616877143689,266,0.00326681126013
20.9071304309,5021.43206034,0.0179705926156,0.0,3796.29572109,0.830904815803,-0.0179705926156,12824.887379,8.06178416144,27491.1197147,0.0173272271758,8.04445693426,2428,-1.46402040553e-16,1201853073.91,108.178427705,0.00640136278077,0.616830529519,253,0.00515817630492
20.9033462073,5431.91789935,0.022076896678,0.0,3682.00319975,0.798468960233,-0.022076896678,12336.1391503,8.12694239869,32615.221702,0.0180716967487,8.10887070195,2429,-1.73249944596e-16,1197313587.77,187.266848908,0.00999179995791,0.616722093457,260,0.00816723917991
20.9012980834,5553.98641281,0.0217892553138,0.0,3766.80326654,0.791792405363,-0.0217892553138,13291.8791738,8.16940978701,28997.5457381,0.0154204818265,8.15398930518,2430,-1.44112232147e-16,1194863850.72,166.702366221,0.00999986222416,0.616716824937,247,0.00873515537675
20.8918683847,5079.83643055,0.0212863281003,0.0,3803.68001158,0.776851369714,-0.0212863281003,12921.0693258,8.20082113561,25777.9941531,0.0213961679344,8.17942496768,2431,1.6853974116e-16,1183649601.22,56.684683355,0.00999174839097,0.616412060437,252,0.0092539122315
20.8966742768,5752.72550366,0.0220096988047,0.0,3645.16567332,0.799374265431,-0.0220096988047,12763.3010849,8.16512482299,29482.1425548,0.014210284488,8.15091453851,2432,-1.01443154614e-16,1189351784.58,42.1052453284,0.00999696921024,0.616537812954,253,0.00630576816236
20.8939569714,5546.14504297,0.0223230188586,0.0,3668.15467919,0.796107654917,-0.0223230188586,12314.5835497,8.17546303063,30469.6430754,0.020299221318,8.15516380931,2433,2.80926490643e-17,1186124339.52,140.379782485,0.00998242804486,0.616509978203,262,0.0095142563296
20.906766393,5396.13205669,0.0217104897646,0.0,3779.01185671,0.813267203895,-0.0217104897646,13033.9247354,8.13746980346,28924.4827792,0.0206028999704,8.11686690349,2434,-8.14487738713e-17,1201415633.49,164.648615176,0.00999452529064,0.616831201311,248,0.00882592025104
20.9080609676,5907.6244869,0.0171697531938,0.0,3682.22349207,0.801435237725,-0.0171697531938,13015.6470223,8.16533607461,28577.3921593,0.0148151777154,8.15052089689,2435,-4.71245683345e-16,1202971962.84,113.288047438,0.0064019311172,0.616892989148,250,0.00993935236363
20.9087076164,4910.60229556,0.0221169890097,0.0,3804.79865905,0.808316153381,-0.0221169890097,12500.5271283,8.13216129287,28642.1184325,0.0142442336436,8.11791705923,2436,-2.6618071242e-16,1203750114.71,461.948750809,0.00997714030354,0.616897143585,257,0.00939033058953
20.9078290939,5608.51386965,0.0178039335188,0.0,3752.4449706,0.766994493056,-0.0178039335188,12971.9432913,8.23999396617,27802.7845083,0.0236679629274,8.21632600325,2437,-2.08170759745e-17,1202693057.52,234.822695204,0.00640544653061,0.616844918464,251,0.00921327553848
20.90792708,5873.54513035,0.0207279286532,0.0,3753.26643823,0.692481228245,-0.0207279286532,13153.6602985,8.54128495454,30414.3573932,0.0611176263763,8.48016732816,2438,-1.53899750159e-16,1202810910.51,-13495.7266361,0.0099972348996,0.616904352483,248,0.00920372654448
20.9108235843,5235.85794088,0.0214739824608,0.0,3704.90678989,0.806013547015,-0.0214739824608,12418.32223,8.1494521575,24914.6108902,0.021468565257,8.12798359224,2439,-8.88824404732e-17,1206299907.99,105.322028569,0.00998313184066,0.617020010081,261,0.00628533277195
20.9151341059,8689.85515608,0.0187117607564,0.0,3774.83957136,0.223593950394,-0.0187117607564,12645.6523897,15.4177249561,31873.8632517,1.06253214625,14.3551928098,2440,-9.55314748677e-17,1211510912.82,-96041.6617145,0.00997259119042,0.617151987714,244,0.00609785151961
20.9114509072,5559.80199749,0.0221138981495,0.0,3744.1830995,0.766607070735,-0.0221138981495,13177.2142332,8.23526591676,30830.0964349,0.0142408414058,8.22102507535,2441,5.39885559912e-17,1207056884.97,223.404937356,0.00999575878313,0.616992193606,244,0.00677679830193
20.9158300178,5628.71319826,0.0178457290783,0.0,3721.89180564,0.806594894732,-0.0178457290783,12716.5525519,8.15281824064,31004.4455926,0.0173918807272,8.13542635991,2442,-1.01572055458e-16,1212354311.16,178.19489683,0.00640101521051,0.617132021745,253,0.00853506008245
20.9190668336,6821.19967015,0.0197843597693,0.0,3600.35292834,0.495013477466,-0.0197843597693,12284.8117596,9.85716926019,30596.7415542,0.234297793638,9.62287146655,2443,-2.50358215602e-17,1216284836.54,-41692.8881434,0.00999506004968,0.617232958461,259,0.00534398010989
20.9135419936,5631.56257579,0.0220492659093,0.0,3709.67609177,0.75484201551,-0.0220492659093,12619.8510293,8.31569660639,28613.9790665,0.0206359883798,8.29506061801,2444,4.06523031997e-17,1209583586.09,-1548.69328003,0.00997482177304,0.617065894278,258,0.00579353017958
20.9261472317,5493.22990969,0.017587799037,0.0,3726.35742366,0.787380242929,-0.017587799037,12387.4764057,8.21473813432,30060.300753,0.0139004885295,8.20083764579,2445,-2.28228390178e-16,1224927176.79,182.544630069,0.00640717604342,0.617424299716,260,0.00876092696976
20.9246263325,5680.03900662,0.0207005733108,0.0,3700.42084465,0.709778951345,-0.0207005733108,12334.0736377,8.48281780935,30758.5757406,0.0404258920135,8.44239191734,2446,5.56269167331e-17,1223065602.07,-9881.32996908,0.00999920524329,0.617377554846,262,0.00639012922384
20.9292986032,5481.80331198,0.0222359182266,0.0,3691.72020576,0.791828041771,-0.0222359182266,12718.1464932,8.18441028753,28104.9257738,0.0175588078767,8.16685147965,2447,-1.37280140868e-17,1228793466.29,4.97187758236,0.00999090358446,0.617493173253,251,0.00506656451529
20.9305958477,5596.37040311,0.0217725353783,0.0,3702.44381567,0.760352344226,-0.0217725353783,12805.5517071,8.24954930247,31258.1212645,0.0188091268652,8.23074017561,2448,-5.34897427146e-17,1230388546.25,148.431700184,0.00998795133288,0.617538813208,252,0.00541835876838
20.9279321469,5316.29767063,0.0171620158662,0.0,3714.54631862,0.79467974853,-0.0171620158662,12870.8468112,8.15928347644,26101.1461082,0.0183738098852,8.14090966656,2449,-5.56768054434e-17,1227115520.42,111.349875606,0.00640066600799,0.617452720291,249,0.00901422338479
20.9254890537,5367.68393304,0.022612758793,0.0,3753.13700304,0.786180571993,-0.022612758793,12884.9573135,8.17857213766,27883.9458514,0.0173295873462,8.16124255032,2450,9.92771908351e-17,1224121222.0,215.841036368,0.00998412021659,0.617401270717,252,0.00860226466473
20.9201755237,5563.45306237,0.0220640844793,0.0,3684.99261812,0.792286338133,-0.0220640844793,12588.1974599,8.16946970862,29512.1118231,0.0142130823715,8.15525662625,2451,-2.06895217401e-16,1217634067.2,147.277248163,0.00999668974577,0.617205506242,255,0.00947826357777
20.9188187939,5797.95755854,0.0218693719774,0.0,3676.97034389,0.753897852003,-0.0218693719774,13008.5493233,8.27630250392,29375.1151163,0.0219844431203,8.2543180608,2452,6.91167210985e-17,1215983186.96,151.140984423,0.00998978190507,0.617153229491,246,0.00913311939817
20.9183876221,5929.85905413,0.017454675147,0.0,3699.56029059,0.805651899293,-0.017454675147,12837.0570137,8.15830856798,31959.8198195,0.0164283480317,8.14188021994,2453,-1.01505744017e-17,1215459002.28,64.7762563517,0.00640091561139,0.617131088734,254,0.00479497555941
20.9211181627,5410.47539178,0.0179147069375,0.0,3763.81931507,0.769691991474,-0.0179147069375,13121.5027787,8.2444665912,33218.7438876,0.0138681996154,8.23059839159,2454,2.61665907675e-16,1218782397.78,166.462601776,0.00640683165524,0.617147629693,246,0.00931482764333
20.9130552559,6011.41925544,0.0184859580823,0.0,3761.32531727,0.576827443572,-0.0184859580823,12798.780994,9.1035503151,29641.6557161,0.112412101776,8.99113821332,2455,-1.87204934458e-16,1208994979.48,-27279.8981143,0.00998865172797,0.616920072304,251,0.0049131090236
20.9106571487,5559.55149781,0.0215627138728,0.0,3574.26717901,0.819152744393,-0.0215627138728,11934.688325,8.14551847911,30306.2124199,0.0221637246689,8.12335475444,2456,-4.20024375641e-16,1206099153.53,133.783973835,0.00998569099365,0.616897435163,266,0.0037456331786
20.9127777085,5662.72585439,0.0178287872683,0.0,3638.91552133,0.770556451938,-0.0178287872683,12324.9250248,8.22290749537,29174.8835697,0.0193922735409,8.20351522183,2457,1.76472903584e-16,1208659472.55,165.627004779,0.00640322318065,0.61695298021,263,0.0090307017752
20.9123367938,5568.70122489,0.0217696034577,0.0,3718.03102844,0.796429026439,-0.0217696034577,13187.2444016,8.1635549064,28776.0945242,0.0176310543814,8.14592385202,2458,1.11420861025e-16,1208126674.35,134.122915585,0.00999763418932,0.616927126342,243,0.0082757665321
20.9134266541,5894.29742408,0.0220582519778,0.0,3690.24888217,0.761612047477,-0.0220582519778,13026.2690762,8.28136745735,28362.8688136,0.0232626604597,8.25810479689,2459,-1.11566410721e-16,1209444081.32,132.573311978,0.00998959900717,0.616938248776,251,0.00981487839513
20.9081031985,6242.56716641,0.0169507026659,0.0,3577.16880065,0.789648488243,-0.0169507026659,12977.1547051,8.18604858393,28044.4169021,0.0157257987078,8.17032278522,2460,-2.64103747735e-16,1203022766.45,131.077938344,0.0064013101512,0.616751478743,251,0.00481761825275
20.9094570099,5635.71049995,0.0177398717819,0.0,3708.1949451,0.70068485212,-0.0177398717819,12921.9996888,8.43544414722,28510.7765659,0.0302771261466,8.40516702108,2461,-2.86777177497e-16,1204652535.33,-3475.47431126,0.00640239594257,0.616776353667,248,0.0047981981587
20.9074209194,5722.74626553,0.0217071676947,0.0,3758.65759526,0.807498171803,-0.0217071676947,13378.5435628,8.15678876591,29638.2535126,0.0246169047276,8.13217186118,2462,3.25859376887e-16,1202202249.12,180.403765505,0.00998329164099,0.616753610437,243,0.00749093821051
20.902595068,5388.49276795,0.0172714562605,0.0,3804.4298666,0.805803879689,-0.0172714562605,13314.6479757,8.14655484726,30336.1248799,0.0153186937086,8.13123615355,2463,-1.93271886237e-16,1196414576.14,260.705944941,0.00640595523887,0.616613230821,244,0.00727387258638
20.8957863672,6233.36523076,0.0172968253169,0.0,3634.37658862,0.748069468475,-0.0172968253169,12971.3403368,8.3522027142,27782.8449739,0.0316355532318,8.32056716097,2464,-7.48392475015e-17,1188296216.36,-392.656353172,0.00640343356915,0.616476593418,249,0.00838304269378
20.8981609779,5523.91701991,0.0172668894528,0.0,3639.92158674,0.734751210945,-0.0172668894528,12177.0969781,8.35931375003,28090.1399267,0.0194353251957,8.33987842483,2465,1.41972059859e-16,1191121310.25,-4165.14403215,0.00640642399253,0.616542854134,264,0.00770193905496
20.8924501648,5379.20925702,0.017460588732,0.0,3716.93520563,0.794178186402,-0.017460588732,12816.0535751,8.17505119095,27569.0787515,0.0231787604403,8.15187243051,2466,1.20151311231e-16,1184338425.31,149.855978126,0.00640662531091,0.616376278792,252,0.00685643973781
20.8889138729,5856.03329693,0.0176703364592,0.0,3700.7785426,0.791104580311,-0.0176703364592,13158.9750841,8.18529796864,30004.9521563,0.0129243002579,8.17237366839,2467,-4.36789991559e-17,1180157655.6,79.2448823347,0.00640117746993,0.616282383946,247,0.00614869456106
20.8890951489,6876.35363063,0.0191077903709,0.0,3660.08476108,0.378731453728,-0.0191077903709,12485.5328342,10.7881772008,28424.5391427,0.285251279453,10.5029259214,2468,-3.40683100745e-16,1180371609.22,-55395.0366869,0.00998647588798,0.616296146294,254,0.00326981932071
20.881619665,5559.65787035,0.0222266740355,0.0,3701.0945715,0.736876774725,-0.0222266740355,12715.4125724,8.34398952562,27735.8639191,0.0183155848444,8.32567394078,2469,-7.45611191243e-17,1171580659.51,-5192.16685839,0.00999595358396,0.616115036029,253,0.00746958689454
20.8818095944,5078.37776357,0.0175148493148,0.0,3751.63092725,0.81054919586,-0.0175148493148,12679.3039179,8.16329936675,26258.1284719,0.0263243674421,8.13697499931,2470,-1.94900446338e-16,1171803198.18,160.999346021,0.00640370820164,0.61616564162,258,0.00733860096117
20.8768213706,5096.19241352,0.0218752154843,0.0,3796.69080541,0.82345945904,-0.0218752154843,12887.0239961,8.09965260112,27121.9320732,0.0242813332596,8.07537126786,2471,-5.32501304068e-17,1165972535.99,190.563041686,0.00999326259925,0.616044795817,253,0.00733417228252
20.8800177069,5784.38940697,0.0216409442725,0.0,3637.3930691,0.786324133663,-0.0216409442725,12726.6737259,8.17307100401,27510.6036208,0.0137252674596,8.15934573655,2472,8.79837536859e-17,1169705338.79,153.841698916,0.00999177192929,0.616116128484,253,0.00814193259908
20.8846361818,5785.26186423,0.0174742028655,0.0,3596.0476205,0.771111356584,-0.0174742028655,12289.3559521,8.2239869771,28957.1181962,0.021002497134,8.20298447997,2473,6.05021733996e-17,1175120087.87,158.967600522,0.00641300405547,0.616200788299,260,0.00902284994865
20.8805006662,5664.72922776,0.0174287525243,0.0,3729.59140911,0.794635030742,-0.0174287525243,13392.0311477,8.13784466267,28159.5534915,0.0198234250869,8.11802123759,2474,9.39869672799e-17,1170270395.35,140.625727073,0.0064043665843,0.616094900039,244,0.00613303971543
20.880143948,5385.04791952,0.01749906879,0.0,3760.93231897,0.791846097455,-0.01749906879,13104.142033,8.15385515192,27987.7729487,0.0147768597897,8.13907829213,2475,-1.47146027402e-16,1169853013.09,238.481779198,0.0064012481432,0.616124753053,250,0.00766744209511
20.8792726325,5122.26702116,0.021573441362,0.0,3739.50923163,0.797886045763,-0.021573441362,12731.2123828,8.11536486414,26252.9237436,0.0159407551471,8.09942410899,2476,-2.03728469513e-17,1168834145.98,104.968373039,0.00999973850958,0.616128802867,254,0.00757175796872
20.8784344294,5889.91538374,0.0220062295694,0.0,3708.94489272,0.78258116228,-0.0220062295694,13321.3150949,8.19663404284,29874.3231,0.0215184345037,8.17511560834,2477,3.01054654709e-16,1167854836.01,122.176444844,0.00997887931659,0.616099769461,243,0.00924000734899
20.8832741434,5758.91056692,0.0172677251238,0.0,3662.48918485,0.793745411714,-0.0172677251238,12578.255479,8.17571760631,29439.968782,0.0162135524743,8.15950405384,2478,-4.32253516491e-17,1173520618.71,134.96547563,0.00640219625378,0.616198345131,258,0.00748509118108
20.8795899705,5729.13812837,0.0216418215464,0.0,3718.66028285,0.757732092554,-0.0216418215464,13103.4706615,8.23564071663,29954.6008003,0.0220596640357,8.2135810526,2479,-1.62511088818e-16,1169205120.34,176.336921189,0.00999529202031,0.616119703156,252,0.00632930642774
20.8730948406,5654.20501385,0.0177606227665,0.0,3676.14967141,0.796633868744,-0.0177606227665,12867.4657177,8.16227423024,29475.4648546,0.0140207429835,8.14825348726,2480,-6.06870507182e-17,1161635590.28,51.4787177087,0.006410017376,0.615967398272,251,0.00678777037525
20.8680380195,5116.71728891,0.0217787020375,0.0,3810.83128834,0.790572249495,-0.0217787020375,13062.8587014,8.16092738537,28906.2061344,0.0152911631575,8.14563622222,2481,2.24958972251e-16,1155776234.3,208.279446131,0.00998775529039,0.615832629006,250,0.00683032036178
20.8679187565,6044.15463205,0.0210216408435,0.0,3637.98833306,0.77075686942,-0.0210216408435,13222.9963185,8.22297670133,29498.1310381,0.0158614405518,8.20711526078,2482,8.09418702504e-17,1155638401.18,127.309565306,0.00998461594451,0.615790491899,246,0.00874944827332
20.8724991929,5214.75985078,0.0215867113777,0.0,3849.28706138,0.803516084948,-0.0215867113777,13277.6134523,8.13548719157,27355.5461997,0.0182799438672,8.11720724771,2483,-5.40158871042e-17,1160943870.77,137.128446571,0.00999827866113,0.615946451562,249,0.00544378987113
20.8674294306,5475.2842669,0.0219913541817,0.0,3793.89823687,0.8129538524,-0.0219913541817,13453.3901553,8.12087862232,32391.7217038,0.0144702411875,8.10640838113,2484,2.97857607476e-17,1155073055.67,162.300275227,0.00999219442029,0.615812472876,247,0.00706869091469
20.8633520315,5583.45957638,0.0177579898266,0.0,3721.19909474,0.771578780637,-0.0177579898266,12733.5874882,8.21923008578,32134.414358,0.0224947629182,8.19673532286,2485,4.27293938542e-17,1150372950.45,196.395738374,0.00640310032848,0.615760573539,256,0.00599653211159
20.8614969922,5544.45011615,0.0215160664692,0.0,3682.93479063,0.797711445857,-0.0215160664692,12914.0410212,8.14867375879,27960.266298,0.0141557549222,8.13451800387,2486,-3.30285821674e-17,1148240941.53,127.031480637,0.00999700508881,0.61570031692,250,0.0093566357399
20.8565621644,5990.65702337,0.017283592531,0.0,3818.61112637,0.774743258948,-0.017283592531,13946.4499726,8.23731471339,30781.249562,0.0245614277475,8.21275328564,2487,1.51322560882e-18,1142588528.56,144.911280695,0.00640377167268,0.61555332623,237,0.00681311601984
20.8551672572,5074.08522557,0.0217693637322,0.0,3800.58898463,0.823464994177,-0.0217693637322,13099.3837175,8.07704779608,27351.6941399,0.0190171397023,8.05803065638,2488,3.47351424146e-16,1140995834.6,131.083760119,0.00997944582235,0.615523305944,249,0.00586306862189
20.857964368,5247.30334119,0.0222763875797,0.0,3835.27428395,0.798003142988,-0.0222763875797,13248.1828579,8.13948947312,29256.5417659,0.0207591136545,8.11873035947,2489,1.66864180076e-16,1144191794.08,143.365605722,0.00999542631556,0.615600990357,249,0.00967513350712
20.8529955839,5522.16745663,0.0222452312753,0.0,3789.03819863,0.810797553809,-0.0222452312753,13453.1160483,8.11056305096,28529.9901201,0.0130090171467,8.09755403381,2490,1.57195010768e-16,1138520653.11,163.442348064,0.00998542837065,0.615449332579,245,0.0064226423419
20.8515180139,5437.65907364,0.0175050388813,0.0,3775.3626805,0.732467010233,-0.0175050388813,13077.9525487,8.48909685434,27406.8950811,0.0466723490953,8.44242450524,2491,7.27464296759e-17,1136839651.29,-8466.45618722,0.00640077798497,0.615422076973,248,0.00388378910517
20.8509885542,5605.4269184,0.022177259914,0.0,3673.25861125,0.792680031461,-0.022177259914,12661.7950575,8.16482968095,27610.8467354,0.0231509717878,8.14167870916,2492,-7.16250988169e-16,1136237899.79,141.708634988,0.00999843337839,0.615381931175,253,0.00700148700988
20.8461106987,5993.14098177,0.0173869930057,0.0,3677.02638888,0.554262625268,-0.0173869930057,12350.6354017,9.47113599219,29187.6981865,0.14596550679,9.3251704854,2493,-3.61692353791e-16,1130708991.18,-19026.248728,0.00640156307364,0.615252095954,253,0.00338247371739
20.8425800912,5481.50502493,0.0179436898653,0.0,3695.20497132,0.810903969157,-0.0179436898653,12930.9991437,8.12463126988,29970.0031761,0.0197808424151,8.10485042747,2494,-4.35921506597e-17,1126723940.39,131.469143729,0.00640298321688,0.615160982126,249,0.00980321769144
20.8395319736,5687.96275044,0.0212745955144,0.0,3678.85586907,0.796839742224,-0.0212745955144,12832.714381,8.1653744388,29477.7269252,0.0165320875539,8.14884235125,2495,-9.62888137574e-17,1123294782.3,137.3230104,0.00999924434155,0.615113664642,253,0.00723162132495
20.8414925687,5041.86602756,0.0170246530799,0.0,3678.15076062,0.7840545806,-0.0170246530799,12131.348693,8.17398263962,27581.4310634,0.0136563213617,8.16032631826,2496,-9.19503227543e-17,1125499268.87,170.364286624,0.0064074741026,0.615182058665,261,0.00859886568668
20.8366224202,4917.2385896,0.0227158402376,0.0,3836.86865672,0.830143087189,-0.0227158402376,13049.0487767,8.08490326808,30015.7315406,0.0245755138161,8.06032775427,2497,8.25034975443e-17,1120031246.17,88.9915827344,0.00998790201086,0.61503307545,253,0.00752029939882
20.8416099938,5599.81197852,0.0176209843072,0.0,3733.15575398,0.817251438788,-0.0176209843072,12875.5623892,8.11237792207,29121.0573132,0.0155786403928,8.09679928167,2498,4.75806821792e-17,1125631438.44,148.057754729,0.00640760774597,0.615161536588,253,0.00733168881787
20.8374949552,5411.83804934,0.0220145305021,0.0,3777.10815143,0.80534503308,-0.0220145305021,12577.7907332,8.13653041001,29785.9579429,0.0171873229419,8.11934308707,2499,7.87663812244e-17,1121008939.07,151.751863762,0.00999857338224,0.615026245291,264,0.00752838599884
20.8295342082,5698.4263017,0.0171961054108,0.0,3726.83317594,0.801395716314,-0.0171961054108,13037.7819697,8.14325590064,30390.8127592,0.0120542360801,8.13120166456,2500,1.26385542631e-16,1112120297.59,134.010783188,0.00640195039292,0.614835116008,252,0.00793484877824
20.8258226492,5466.5364846,0.017310069469,0.0,3699.4959602,0.790910711122,-0.017310069469,12922.2169912,8.1522151358,34496.2013494,0.017542313864,8.13467282194,2501,-5.16371752098e-16,1108000248.12,214.740494969,0.0064026072847,0.614789376379,252,0.00819322533176
20.8195870698,5257.20418123,0.0223530853439,0.0,3839.13157355,0.804397672787,-0.0223530853439,13289.0850253,8.13193712925,31922.7952047,0.0153626336179,8.11657449563,2502,2.21648210871e-16,1101112720.74,166.984585946,0.00999248337556,0.614639822643,248,0.00464169477264
20.8184927971,5751.60568039,0.0166667583779,0.0,3782.96267251,0.798971181664,-0.0166667583779,13553.8360162,8.15164190797,29245.6584137,0.0192254093233,8.13241649865,2503,-5.86649644113e-17,1099908462.19,247.130379581,0.00640252038328,0.614625999141,241,0.00849244196138
20.8140497404,5093.82034284,0.0171563932227,0.0,3766.21867412,0.793602215282,-0.0171563932227,12888.2243404,8.1621720348,28848.2183235,0.0201981730519,8.14197386175,2504,-3.73158117159e-17,1095032346.96,116.071073474,0.00640585061346,0.614519093339,250,0.00937531670902
20.8106535837,5429.2602733,0.0217045504871,0.0,3819.6200213,0.803072224144,-0.0217045504871,13642.6483682,8.13591042518,28834.9124208,0.0165855600248,8.11932486516,2505,-1.03965150853e-16,1091319753.38,182.306829049,0.00999123044108,0.614426141275,239,0.00833074523716
20.8127618033,5779.71183246,0.0219262255975,0.0,3717.58231026,0.789745817879,-0.0219262255975,13600.8500952,8.17911164195,27760.4215833,0.0160943720554,8.1630172699,2506,7.19751244904e-17,1093622922.0,140.379988122,0.00998579676541,0.614527180051,241,0.00982106425935
20.8143228979,5402.7545608,0.022514249993,0.0,3850.529494,0.825591613556,-0.022514249993,13457.0825877,8.11770997066,26630.3556406,0.0194843794623,8.0982255912,2507,3.16565309442e-16,1095331504.15,122.92690852,0.00998424658218,0.614577179062,243,0.00564306261941
20.8148263535,5478.23628587,0.0214090608686,0.0,3763.01403506,0.806323543995,-0.0214090608686,13053.1019591,8.13420210265,28918.8338155,0.0144265753482,8.1197755273,2508,2.56926040335e-17,1095883093.71,134.700621634,0.00999005169523,0.614648351734,249,0.00962515531152
20.8173786827,6096.93650611,0.0210541226472,0.0,3703.1584296,0.657424655951,-0.0210541226472,12984.4116971,8.76278237947,27362.0087671,0.110533378016,8.65224900145,2509,-1.62387878027e-17,1098683720.72,-16753.2670332,0.0099750442487,0.614719887655,248,0.00911690340533
20.8156784327,5745.22268968,0.0220173259138,0.0,3684.74368878,0.770697331602,-0.0220173259138,12644.897252,8.22349110676,31963.7352456,0.0199463563151,8.20354475044,2510,6.54959809275e-17,1096817270.87,225.480550414,0.00999202907814,0.614613385778,257,0.00618470035008
20.8169418595,5563.17470948,0.0220502322061,0.0,3815.83777312,0.823292554598,-0.0220502322061,13127.1901809,8.11944981157,31202.7518694,0.0300873486114,8.08936246296,2511,-1.50201907493e-16,1098203894.95,103.111250777,0.00999616246338,0.614649284359,253,0.00939886865172
20.8203235645,5042.49997245,0.0221293394463,0.0,3828.38572114,0.825822885668,-0.0221293394463,13033.8410261,8.07432018585,26594.663329,0.0179991192511,8.0563210666,2512,1.4113878761e-16,1101923983.2,142.364712616,0.00998993594184,0.614754726321,253,0.00575724533012
20.8197042812,5472.87937052,0.0217121010993,0.0,3701.71796737,0.779465827544,-0.0217121010993,12785.614388,8.20206350263,25887.7900503,0.0237692572604,8.17829424537,2513,-9.01180300334e-17,1101241791.31,152.584778652,0.00999026799874,0.614764573719,251,0.00666148188606
20.8117521722,6077.79331252,0.0212158211373,0.0,3701.39373875,0.773540017896,-0.0212158211373,13036.6720417,8.25403275411,29947.362154,0.0293211183385,8.22471163577,2514,-1.6505478525e-16,1092519323.55,88.0853260077,0.00999921551889,0.614484888116,255,0.00803948363121
20.8053994181,5513.20206538,0.021538561071,0.0,3757.36918641,0.758139406314,-0.021538561071,13032.3605724,8.3161486355,27403.1924972,0.0212858730858,8.29486276242,2515,2.95959620912e-16,1085600815.98,187.974410615,0.00997587160823,0.614264440368,248,0.0084952922885
20.8027582805,6005.01641582,0.0178017789927,0.0,3718.78406049,0.775466205387,-0.0178017789927,13082.368791,8.21679087359,31847.6936461,0.0200397692338,8.19675110436,2516,-4.04930438476e-16,1082737377.88,150.698885996,0.00640134920311,0.61415488328,252,0.00594165694597
20.7960610628,6103.34195732,0.0223543297726,0.0,3753.84529476,0.777756582552,-0.0223543297726,13458.4496455,8.24710909044,29540.6108553,0.0174000525502,8.22970903789,2517,1.18427417682e-16,1075510277.68,240.065423408,0.00999788414022,0.613995199645,242,0.0050560600162
20.7930848902,5930.67267045,0.0218216608968,0.0,3810.92993454,0.79420410269,-0.0218216608968,13455.9361015,8.20609867097,27484.1095288,0.017344209523,8.18875446144,2518,-9.05537400818e-18,1072314131.9,177.664343993,0.00998842921841,0.613929281118,247,0.00879291276332
20.792000379,6943.06889028,0.0158658217663,0.0,3685.89655314,0.35398971198,-0.0158658217663,12299.0605551,10.9903476612,28225.2384605,0.33031318305,10.6600344781,2519,-3.49060889481e-16,1071151825.59,-54867.6222222,0.00640580340444,0.61394768034,258,0.00380566521449
20.7911375408,8280.30836863,0.0190185164985,0.0,3667.56966957,0.282770824011,-0.0190185164985,13354.7555228,12.1249483498,29658.3941944,0.598135689218,11.5268126606,2520,-3.62264586886e-16,1070227993.5,-79117.8010071,0.00998408817939,0.61391568097,237,0.00675474760336
20.7899403453,5148.34244028,0.0218833383578,0.0,3859.38049957,0.785700239576,-0.0218833383578,13305.0081838,8.19952723855,27524.1275672,0.0280178627434,8.1715093758,2521,3.90520496563e-17,1068947488.11,168.511392668,0.0099991509119,0.613927882788,247,0.00836379892855
20.7880179263,5240.98124709,0.0220396695513,0.0,3808.81009386,0.785480888843,-0.0220396695513,13098.9247036,8.19061654951,28426.9443635,0.0196239512508,8.17099259826,2522,-1.01419417683e-17,1066894497.12,175.274255523,0.00999115329731,0.613897660456,249,0.00989543009379
20.7800055403,5815.8882501,0.0224339326957,0.0,3808.0368645,0.795669412635,-0.0224339326957,13650.8400855,8.17437159493,30608.6107421,0.0167068470799,8.15766474785,2523,3.31894144054e-17,1058380281.73,142.017566675,0.00999198410198,0.613701108753,242,0.00806062134477
20.7738973226,5869.7960789,0.0175855196885,0.0,3688.2460016,0.784408189601,-0.0175855196885,12767.8174143,8.23545510704,28470.1745364,0.0238558745755,8.21159923247,2524,-9.91847574869e-17,1051935168.68,133.37408499,0.00641926645882,0.61350495713,255,0.00632194465356
20.7702622199,5791.96719405,0.0217963885025,0.0,3802.56350407,0.840951193291,-0.0217963885025,13875.8956892,8.0703776702,26262.511031,0.0223722035425,8.04800546666,2525,1.15134868676e-16,1048118218.0,119.298675162,0.00997496873374,0.613433409298,238,0.0066193133383
