% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=415153, Fri Jan 19 06:45:30 2018, <python>{}</python>
51 306 0.0311018636615 2.31348220179 -1006.71899475 -9.2413208790058354e+02 -847.439127109 -805.738487019   
52 312 0.0294457937113 2.68784540736 -1006.71899475 -9.5205994223838081e+02 -843.824662015 -824.010447526   
53 318 0.0453419023783 2.33906636924 -1006.71899475 -9.4216456146955124e+02 -838.57710398 -828.631826815   
54 324 0.0371826658337 2.11310967806 -1006.71899475 -9.8322399250666979e+02 -855.041602281 -817.923080647   
55 330 0.0487444558563 1.63112225692 -1006.71899475 -9.7548647791727672e+02 -852.633940065 -822.061194175   
56 336 0.0440754812675 1.98776006802 -1006.71899475 -9.6140390216501771e+02 -839.509396918 -755.781478132   
57 342 0.0476329601267 2.13114734526 -1006.71899475 -9.4943775867731824e+02 -900.810933774 -870.477454774   
58 348 0.043275129771 1.76547696132 -1006.71899475 -9.2206813045017611e+02 -856.343483927 -818.089506747   
59 354 0.0405930635277 1.54221202114 -1006.71899475 -9.3349387720565187e+02 -837.322411754 -830.754865846   
60 360 0.0329920963087 1.96631669072 -1006.71899475 -9.1866090715283883e+02 -873.187096121 -840.456350936   
61 366 0.0321677040226 1.86583575739 -1006.71899475 -9.5850346204145035e+02 -863.604992058 -812.697027465   
62 372 0.0303221792899 2.05670325312 -1006.71899475 -9.2292996113805964e+02 -875.36880552 -832.363174566   
63 378 0.0383389275998 2.38157207918 -1006.71899475 -8.8585570847447639e+02 -846.008910489 -825.165735663   
64 384 0.0377190949437 2.586369224 -1006.71899475 -9.0916116660335570e+02 -883.285658208 -866.852710595   
65 390 0.036067831246 3.36611140742 -1006.71899475 -9.4239068071226984e+02 -881.186609123 -711.074019212   
66 396 0.0424866143086 3.48504825588 -1006.71899475 -9.7154064926035630e+02 -911.540760438 -888.486172099   
67 402 0.0428424972866 3.82680482932 -1006.71899475 -9.0317358928311887e+02 -842.414794492 -829.677289575   
68 408 0.0368357476949 3.66294570053 -1006.71899475 -9.4625652110395549e+02 -928.475892678 -844.99028072   
69 414 0.0304937281234 3.83283070929 -1006.71899475 -9.6532572408903877e+02 -869.036007116 -859.992548924   
70 420 0.0293610013507 3.04744453709 -1006.71899475 -9.6925785126109020e+02 -884.021814764 -841.761155813   
71 426 0.0385308994407 2.55315724209 -1006.71899475 -9.5011470566732669e+02 -819.493036581 -818.87360877   
72 432 0.0395257645101 2.9056262698 -1006.71899475 -8.9734264734423334e+02 -836.986887562 -817.023330372   
73 438 0.0460886550409 3.42131567409 -1006.71899475 -9.5589772566957583e+02 -882.099456997 -783.941102653   
74 444 0.0357118261759 4.05252139483 -1006.71899475 -8.4912405557301929e+02 -805.687707751 -751.846304972   
75 450 0.0287914159609 4.44100373281 -1006.71899475 -9.2346931451434807e+02 -843.043648795 -797.539578695   
76 456 0.022641647 5.04531097341 -1006.71899475 -9.2703425900021739e+02 -872.681522395 -823.833872838   
