MinReturn,MaxReturn,AveragePolicyStd,vf_dLoss,ExplainedVariance,vf_LossAfter,MeanKLBefore,AverageDiscountedReturn,StdReturn,LossBefore,dLoss,LossAfter,AverageReturn,NumTrajs,Iteration,Entropy,vf_LossBefore,Perplexity,vf_MeanKL,MeanKL
-2.545370699e+15,-3680129.78352,1.00009231318,0.0,3.78586051397e-14,2.91572149639e+27,0.0,-1.53152204859e+12,1.58187653784e+14,-1.1272036579e-16,0.00446157425012,-0.00446157425012,-1.07118053493e+13,260,181,32.6326125493,2.91572149639e+27,1.48649536799e+14,0.0,0.0099772111536
-1.61223397154e+16,-19134513.1932,0.999852084709,0.0,6.55031584529e-15,1.12512038356e+29,0.0,-9.30490883239e+12,9.99886606986e+14,-5.2850310169e-17,0.00381452555586,-0.00381452555586,-6.30459198093e+13,259,182,32.6272414951,1.12512038356e+29,1.47853272383e+14,0.0,0.00951983418404
-1.24874604131e+13,-20742749.1009,0.999944531808,0.0,9.79016867575e-12,6.34465005208e+22,0.0,-9762622629.92,778599654080.0,-5.05934755489e-16,0.00347622711416,-0.00347622711416,-58994898982.1,258,183,32.6294168599,6.34465005208e+22,1.48175257277e+14,0.0,0.00644911506581
-2.64465226581e+14,-18396042.0236,1.00015519442,0.0,3.98348021236e-13,3.13168682306e+25,0.0,-145627257461.0,1.64012148402e+13,-7.03685036283e-17,0.00350135235887,-0.00350135235887,-1.0227120644e+12,259,184,32.6343819945,3.13168682306e+25,1.48912796852e+14,0.0,0.00987525790782
-1.49418455904e+49,-20200607.6669,1.00036461894,0.0,0.0,1.05426381491e+95,0.0,-7.73113037629e+45,9.24870182467e+47,1.89206352652e-14,0.00430932899946,-0.00430932899944,-5.74686368861e+46,260,185,32.6392018659,1.05426381491e+95,1.49632269868e+14,0.0,0.00936932237619
-2.31283543908e+14,-19338912.0004,1.00019469105,0.0,5.0270898555e-13,3.21425091718e+25,0.0,-216329128038.0,1.66215211408e+13,-3.49225105413e-16,0.00404860860219,-0.00404860860219,-1.51241069056e+12,259,186,32.635422271,3.21425091718e+25,1.49067787934e+14,0.0,0.00985119379902
-9.9296846587e+12,-1361464.9984,1.0001715483,0.0,1.12407860797e-11,5.97476315035e+22,0.0,-9391493441.91,711826586598.0,-4.63569136024e-16,0.00288671688096,-0.00288671688096,-64332390307.7,260,187,32.6347449804,5.97476315035e+22,1.48966859901e+14,0.0,0.00646002105878
-80794229708.2,-11124192.6126,0.999875821444,0.0,1.00950481308e-09,6.82093880696e+18,0.0,-741100090.797,7718540459.21,-3.40166760189e-16,0.00378741226633,-0.00378741226633,-2575743011.2,259,188,32.627726015,6.82093880696e+18,1.47924927598e+14,0.0,0.006420616258
-1.39587388611e+24,-26851090.05,1.00002189932,0.0,0.0,8.99735348246e+44,0.0,-7.44512411649e+20,8.6734731477e+22,-1.80866240957e-14,0.0040125965628,-0.00401259656282,-5.41036389967e+21,258,189,32.631071369,8.99735348246e+44,1.48420617508e+14,0.0,0.0099873392982
-1.23505538873e+17,-17345965.3984,1.00013724162,0.0,6.66133814775e-16,6.93560288805e+30,0.0,-6.77379437127e+13,7.65950042367e+15,2.91717654684e-16,0.0044684880753,-0.0044684880753,-4.81458586787e+14,259,190,32.6336963895,6.93560288805e+30,1.48810736483e+14,0.0,0.00999345444576
-9.27746580727e+16,-15847209.1035,1.00002761624,0.0,1.33226762955e-15,3.90626427664e+30,0.0,-5.05384297282e+13,5.7646873908e+15,4.42895930976e-16,0.00383669032814,-0.00383669032814,-3.59690602922e+14,258,191,32.6312421568,3.90626427664e+30,1.48445968099e+14,0.0,0.00650697330848
-4.12544808447e+14,-5062773.60922,0.999765470315,0.0,2.46802578374e-13,7.64898991853e+25,0.0,-225717115060.0,2.55355614187e+13,2.25725372798e-16,0.00374610067211,-0.00374610067211,-1.58884555192e+12,260,192,32.6254146873,7.64898991853e+25,1.47583419437e+14,0.0,0.00989935794673
-1.5260787284e+17,-3468471.18492,0.999403902908,0.0,6.66133814775e-16,1.02595381772e+31,0.0,-9.71218501124e+13,9.4994545207e+15,-2.64836705104e-16,0.0034667599814,-0.0034667599814,-6.65133617555e+14,259,193,32.6170759955,1.02595381772e+31,1.46357883566e+14,0.0,0.0064104830853
-5.30188023038e+14,-11426014.6365,0.999255936014,0.0,1.90625293328e-13,1.26040049725e+26,0.0,-290945189815.0,3.28805081512e+13,-2.29244409803e-16,0.00362987323961,-0.00362987323961,-2.04886908724e+12,259,194,32.6137741509,1.26040049725e+26,1.45875429511e+14,0.0,0.00640480915105
-3.66571858961e+12,-5918631.35296,0.999248377351,0.0,3.35133032436e-11,6.11560670032e+21,0.0,-3049536773.33,230742772175.0,2.59200728072e-16,0.00302233698994,-0.00302233698994,-18944478428.2,259,195,32.6136991707,6.11560670032e+21,1.45864492154e+14,0.0,0.0064057722196
-7.6613568469e+21,-18712427.5537,0.999010059973,0.0,0.0,2.7324017088e+40,0.0,-4.03685511508e+18,4.75133640015e+20,-1.55797766933e-15,0.00406547271096,-0.00406547271096,-2.95805284087e+19,259,196,32.6081933173,2.7324017088e+40,1.45063590493e+14,0.0,0.00992740394241
-3.25448551859e+14,-26928125.5356,0.999033568321,0.0,3.7692071686e-13,5.07711195568e+25,0.0,-232872002518.0,2.06836413071e+13,1.90777797927e-16,0.00288449799911,-0.00288449799911,-1.658026753e+12,258,197,32.6090178683,5.07711195568e+25,1.45183252146e+14,0.0,0.00643488461001
-3.31297725062e+14,-4023375.49883,0.998728834188,0.0,2.92543766989e-13,4.92690094196e+25,0.0,-195195253653.0,2.05456449423e+13,-4.54909939749e-16,0.00314477820137,-0.00314477820137,-1.28964384929e+12,259,198,32.6018688164,4.92690094196e+25,1.441490308e+14,0.0,0.0064310946472
-1.72879895825e+13,-13702758.6151,0.998034149525,0.0,5.30686605771e-12,1.37487304906e+23,0.0,-9936974601.2,1.07203720492e+12,-1.1173512752e-16,0.00366483545577,-0.00366483545577,-69332732952.9,259,199,32.5859917943,1.37487304906e+23,1.41878446208e+14,0.0,0.00998951762845
