MeanKL,MeanKLBefore,vf_dLoss,AveragePolicyStd,Iteration,Entropy,vf_LossBefore,vf_MeanKL,MinReturn,LossAfter,AverageReturn,AverageDiscountedReturn,LossBefore,StdReturn,NumTrajs,dLoss,MaxReturn,ExplainedVariance,Perplexity,vf_LossAfter
0.00982133460418,0.0,160.432877211,0.994905436847,19,32.5163672688,1232.04614205,0.00466631043218,-828.729484822,-0.00248061986055,-630.494387918,-273.000996554,4.31875656259e-17,115.063204319,1009,0.00248061986055,-432.993086873,-0.0594837053354,1.32336265983e+14,1071.61326484
0.00649461466518,0.0,117.86696801,0.994943330624,20,32.5170716261,1045.84118968,0.00345309343971,-826.059322398,-0.002436124987,-624.111043155,-271.098491412,-4.12220505294e-17,114.250179784,1011,0.002436124987,-91.4871989248,-0.0589193780657,1.32429510841e+14,927.974221669
0.00654502691287,0.0,168.635492617,0.994283277348,21,32.5017570376,922.277126536,0.00959792220235,-843.685634751,-0.00237335098432,-623.427070636,-270.798901044,2.01647970428e-16,110.4178484,1009,0.00237335098432,-437.529381471,-0.0582699226016,1.30416858177e+14,753.641633918
0.00658333568584,0.0,112.183858488,0.994292699226,22,32.5018016555,738.900687604,0.00647063418398,-836.283709135,-0.00249403105675,-617.773923238,-269.029718189,-4.29384086962e-16,112.085373662,1010,0.00249403105675,-65.198557592,-0.0597976036763,1.30422677244e+14,626.716829116
0.00966836203298,0.0,80.3059561438,0.99437066507,23,32.5037653887,617.717035489,0.0046744628697,-837.088969523,-0.00305273463643,-616.020778128,-268.568874499,-4.86369011358e-16,107.066449722,1009,0.00305273463643,-429.811660219,-0.057655146954,1.30679044215e+14,537.411079346
0.0092947929926,0.0,58.626450625,0.993765240202,24,32.4897416794,523.042322708,0.0034352166498,-832.330330032,-0.00295718849731,-609.289043526,-265.956042274,-3.53277036298e-16,104.933385303,1010,0.00295718849731,-82.1268084178,-0.0583375610008,1.28859229392e+14,464.415872083
0.00689958110776,0.0,82.6927211074,0.99417786209,25,32.4991794375,457.843642145,0.00941888858809,-1522.55361683,-0.00269084879357,-605.160763965,-264.346542345,3.56449717689e-16,103.595704976,1010,0.00269084879357,-426.027573086,-0.0544736590548,1.30081128555e+14,375.150921038
0.00659256085356,0.0,58.1107505697,0.994137333321,26,32.497989598,378.167146679,0.00669787337761,-848.139113135,-0.00250342082503,-608.899418169,-265.920264875,3.81150897651e-17,98.3198558864,1009,0.00250342082503,-427.485568318,-0.0540173445064,1.29926444929e+14,320.056396109
0.00845730547049,0.0,39.4512461541,0.993773459495,27,32.4892022669,307.683555171,0.00459339109657,-828.141759021,-0.00207319758105,-600.303224998,-262.541988888,2.26509704067e-16,93.5896584012,1009,0.00207319758105,-435.349014034,-0.0547946016623,1.28789739857e+14,268.232309017
0.00641858769091,0.0,31.0168319897,0.99288110371,28,32.4685258176,271.151475436,0.00362970565352,-852.723047624,-0.00244424402248,-602.891806823,-263.771353929,-5.37473380415e-17,95.607109608,1009,0.00244424402248,-426.492389093,-0.0555649245874,1.26154166372e+14,240.134643447
0.00993615641698,0.0,41.0569743382,0.992895379982,29,32.4685115662,229.620286361,0.00936936787701,-820.650257424,-0.00298624860083,-591.705259113,-259.325742826,2.13727870425e-16,93.8785151954,1011,0.00298624860083,-100.064116649,-0.057259143495,1.26152368513e+14,188.563312023
0.00649641510318,0.0,28.9012328112,0.993947920533,30,32.492898491,190.39211633,0.00665894961514,-851.230177802,-0.00242911541756,-595.034934054,-260.854311834,2.96128059856e-16,91.5410888255,1009,0.00242911541756,-429.176083675,-0.0543355219401,1.29266656442e+14,161.490883519
0.00660668031857,0.0,21.3584466821,0.993866743405,31,32.4909085199,162.313309717,0.00496291990899,-862.418221989,-0.00253474970039,-595.89045943,-261.123474993,6.4406029238e-16,90.2502990005,1009,0.00253474970039,-434.223795238,-0.0514192461149,1.29009675318e+14,140.954863035
0.00647353129989,0.0,16.7177671094,0.993555198975,32,32.4834993921,142.78691952,0.00391295296326,-1234.19769596,-0.00245174353543,-596.886411288,-261.18608128,7.85262270237e-17,98.4398529324,1010,0.00245174353543,-431.495912929,-0.0559345546939,1.28057358417e+14,126.06915241
0.00645976241054,0.0,12.448863479,0.993750975862,33,32.4874618319,122.732189256,0.00292997199327,-1225.47719089,-0.0022639064025,-591.578139611,-259.434766958,-3.78279443084e-16,93.5489176256,1010,0.0022639064025,-436.9078788,-0.053537884571,1.28565784634e+14,110.283325777
0.00648094708144,0.0,19.4331813718,0.993817117734,34,32.4886233599,113.518011547,0.00886966871501,-1226.74564366,-0.0022434435135,-596.143899406,-261.007833046,-6.81196614492e-17,95.5325107561,1011,0.0022434435135,-436.447032417,-0.048154534314,1.28715204145e+14,94.0848301755
0.00965191731077,0.0,11.9308866604,0.993056185041,35,32.4709531178,88.0268186438,0.00552428022178,-881.403615282,-0.00296967451574,-583.572389013,-256.269861483,-1.62024341746e-16,90.5642380408,1009,0.00296967451574,-425.719879086,-0.0532758861574,1.26460752343e+14,76.0959319834
0.00641984745639,0.0,9.25436093043,0.992571661488,36,32.4596276069,77.377683263,0.00431072086801,-866.205678497,-0.0022753431262,-586.460916694,-257.441274937,-2.30806180091e-16,91.5428923046,1010,0.0022753431262,-419.526763187,-0.0529702248925,1.25036599562e+14,68.1233223325
0.00994737272633,0.0,7.11923255861,0.992076649174,37,32.4479538778,67.8105038094,0.00333992319005,-1231.71010041,-0.00296405538291,-583.736313436,-256.56289281,-1.66170919549e-16,95.6456538849,1011,0.00296405538291,-415.562418659,-0.0537286928484,1.2358544286e+14,60.6912712508
0.00987561945798,0.0,10.276785977,0.991655254779,38,32.4379747244,60.680378454,0.00932080439936,-1109.94862938,-0.0025773515617,-584.979873109,-257.193491384,6.06186215594e-17,91.0971413104,1010,0.0025773515617,-425.521366935,-0.0531698066703,1.22358297881e+14,50.403592477
0.00916720508287,0.0,6.9510875974,0.990488576408,39,32.4107930092,49.7772873624,0.00640937755758,-1482.26586262,-0.00290645967179,-580.581813844,-255.311199875,3.13678815417e-16,94.9489897353,1010,0.00290645967179,-412.590536877,-0.0524536866486,1.19077184638e+14,42.826199765
0.00992109083912,0.0,5.04003676205,0.990057453653,40,32.400649044,42.5634179213,0.0046901288985,-1420.33895993,-0.00284176259074,-578.929413117,-254.611934324,8.97799744285e-17,92.2694212582,1010,0.00284176259074,-420.306182018,-0.0522792360012,1.17875375677e+14,37.5233811592
0.00652554560737,0.0,3.58491225699,0.989182831846,41,32.3804655471,36.2205959427,0.00336290941374,-916.032442257,-0.00224942355917,-571.531154882,-251.615719643,-2.37562112325e-16,87.5837917027,1010,0.00224942355917,-204.975120048,-0.0543718148431,1.15520087332e+14,32.6356836857
0.0099727275401,0.0,5.22958714372,0.989216222827,42,32.381052096,32.771756876,0.00953495960415,-875.117718324,-0.00269277103328,-573.283392147,-252.277547027,-1.87775013341e-16,86.7843448916,1010,0.00269277103328,-415.451157587,-0.0558324879722,1.15587865392e+14,27.5421697323
0.00979420695655,0.0,3.53085848871,0.989807045839,43,32.3943537798,27.3764430982,0.00650215468954,-1049.8370383,-0.00278628200873,-571.168079631,-251.482575827,-2.22671383635e-16,85.5735887042,1010,0.00278628200873,-418.530057974,-0.0544075691099,1.17135649881e+14,23.8455846095
0.00980446263287,0.0,2.62828999813,0.990048981465,44,32.4000630101,24.0369542843,0.00488194953196,-804.27651474,-0.00277166903631,-573.229145893,-252.257505381,2.17147872338e-16,84.6808248918,1010,0.00277166903631,-409.160001875,-0.0553800518104,1.17806316955e+14,21.4086642861
0.00986313902736,0.0,1.95900698524,0.989941764232,45,32.397762654,21.2340638851,0.00366375114379,-1505.42730597,-0.00296148290552,-569.293410041,-250.523132026,-7.09814053813e-16,90.0480763312,1010,0.00296148290552,-367.918483954,-0.0534297888898,1.17535631926e+14,19.2750568998
0.00991056000104,0.0,2.62647675461,0.9904160431,46,32.4088182054,18.789522657,0.00960629245541,-858.439431655,-0.0029945006747,-564.662356181,-248.650669021,-3.50866786346e-16,81.2014839834,1009,0.0029945006747,-407.877111058,-0.0546944060466,1.18842262607e+14,16.1630459023
0.00970055370432,0.0,1.84526401474,0.98998655695,47,32.3981370341,16.4267234489,0.00675335525328,-1504.38450285,-0.00303489983471,-564.977460555,-248.187500273,-1.70035207181e-16,91.9400264749,1010,0.00303489983471,-406.04124222,-0.054614122663,1.17579643173e+14,14.5814594342
0.00651208147001,0.0,1.26988515659,0.989484559064,48,32.3860215349,14.2792148864,0.00474427314845,-1427.61587243,-0.00259833776746,-561.739689165,-247.353722052,-2.50871282431e-16,82.8356174424,1010,0.00259833776746,-244.036117884,-0.0529219074821,1.16163701829e+14,13.0093297298
0.00931410845328,0.0,0.946759046066,0.989563741811,49,32.3876243847,12.9877466754,0.00351500459734,-816.656212784,-0.00281985531578,-562.028200692,-248.291796783,3.49367921015e-16,76.7529757581,1010,0.00281985531578,-238.166365636,-0.0485982053252,1.163500441e+14,12.0409876293
0.00642439628523,0.0,1.27297081686,0.987787099508,50,32.3459114017,11.8531359872,0.00921245414815,-838.219155414,-0.00250722829167,-557.413314642,-246.292958913,3.45152823842e-16,75.1429357546,1010,0.00250722829167,-214.534353961,-0.0511934480241,1.11596566766e+14,10.5801651703
0.00643009084249,0.0,0.869085192927,0.987689320683,51,32.3436719088,10.6153088525,0.00632542206434,-807.986060806,-0.00229380718443,-557.780816978,-245.963125352,1.07824029568e-16,74.3064376968,1010,0.00229380718443,-402.457863144,-0.0544456645379,1.11346926693e+14,9.74622365957
0.00689416132487,0.0,0.619158058495,0.987570074821,52,32.3406361363,9.71208013754,0.00458421290316,-956.055309343,-0.00237456587645,-556.276043244,-245.585956102,-2.0321385052e-17,69.4613565044,1011,0.00237456587645,-411.923714843,-0.0503147314874,1.11009415312e+14,9.09292207904
0.00976952607025,0.0,0.421752894901,0.987315486516,53,32.3346165403,8.86796457675,0.00315148756192,-808.592833122,-0.00310300235123,-547.869304049,-242.622513835,1.09125807483e-16,64.7168368646,1010,0.00310300235123,-335.871116148,-0.0485618336701,1.10343190696e+14,8.44621168185
0.00972856558169,0.0,0.602457839331,0.985974660369,54,32.303313739,8.49589737195,0.00865214458732,-886.313324297,-0.00309388929956,-550.055645801,-243.220941988,4.0526367248e-16,67.6153115433,1011,0.00309388929956,-416.047597155,-0.0511606921796,1.0694264076e+14,7.89343953262
0.00972100581379,0.0,0.385327079151,0.985532788312,55,32.2921237009,7.80489146893,0.00567228284579,-796.75782444,-0.00296142966591,-546.878662241,-242.249267863,1.47293255667e-16,62.7213777451,1009,0.00296142966591,-415.146862365,-0.0503030770142,1.05752619152e+14,7.41956438977
0.0099615058407,0.0,0.316506408867,0.984629971532,56,32.2709779901,7.61939675387,0.00465739494349,-1512.36949949,-0.00294311893715,-554.61991464,-244.781404825,-8.58905219842e-16,81.0019340158,1011,0.00294311893715,-404.250916308,-0.0561905568372,1.03539882248e+14,7.302890345
0.00991912903899,0.0,0.199786837499,0.983239851771,57,32.2383103309,7.11785812017,0.00293898756877,-785.877344515,-0.00311239388909,-545.281648102,-241.890338825,1.71740828729e-16,61.7389898592,1011,0.00311239388909,-393.137010986,-0.0573426864728,1.0021212757e+14,6.91807128267
0.00960842812473,0.0,0.281063968037,0.982090869297,58,32.2111850918,6.95636532853,0.0079795480906,-1067.11409912,-0.00291113064499,-546.476162562,-241.858644658,1.29742451215e-16,64.268886179,1010,0.00291113064499,-412.365341685,-0.0582807302948,9.7530385524e+13,6.67530136049
0.00972740278643,0.0,0.174310783507,0.981627428594,59,32.1998972892,6.63886499609,0.00497717575646,-1402.15755173,-0.0027296929195,-540.963785837,-239.635307086,-3.8293486013e-17,70.5826900885,1012,0.0027296929195,-115.585831885,-0.0677515807844,9.64356718635e+13,6.46455421259
0.00993398386039,0.0,0.135975840056,0.981209774948,60,32.1899160026,6.48276002103,0.00398646990799,-1091.3546247,-0.00320083177895,-543.637109026,-240.458834527,-3.10574190072e-16,66.9934953333,1012,0.00320083177895,-202.77984612,-0.0681690847751,9.54779075935e+13,6.34678418097
0.00954083085457,0.0,0.163360086765,0.980841181798,61,32.1807699787,6.33453373747,0.00921933819275,-785.282017475,-0.00304900344564,-543.647386618,-240.657997572,-3.69453329016e-16,66.5082549536,1011,0.00304900344564,-349.473751154,-0.051192671297,9.46086455779e+13,6.17117365071
0.00977468126288,0.0,0.101378030488,0.9798574913,62,32.1572588454,6.16555421767,0.00566779970325,-1487.73727276,-0.00278624871287,-538.96500953,-238.777701149,-1.77062539369e-16,71.0774498208,1012,0.00278624871287,-81.5633817179,-0.0615464798984,9.2410233946e+13,6.06417618718
0.00945355638948,0.0,0.0745611838201,0.979128938001,63,32.1394660744,6.11068657008,0.0044113093031,-1586.10097932,-0.00332248998375,-542.548826044,-239.686178204,-1.65042677183e-16,78.9894899397,1013,0.00332248998375,-287.076651666,-0.0450331873981,9.07805411804e+13,6.03612538626
0.00651892956976,0.0,0.0842976457509,0.980237304159,64,32.1648645839,5.96695585637,0.009130430683,-1260.44458478,-0.00225336489582,-536.712985403,-237.793488534,8.50190349109e-17,59.332952447,1011,0.00225336489582,-360.403348221,-0.0330919770329,9.31157616487e+13,5.88265821062
0.00664155563125,0.0,0.0567809008994,0.979791062212,65,32.1540981807,5.8879699286,0.00638500034451,-1349.99415667,-0.00250979560985,-536.599461008,-237.687970358,2.10716685381e-17,62.258249482,1010,0.00250979560985,-393.941609103,-0.0462543491521,9.21186172721e+13,5.8311890277
0.00699754414762,0.0,0.055046315053,0.978417212499,66,32.1221644338,5.83611079759,0.00633381498542,-1405.30929155,-0.00273339112396,-536.286665058,-237.117560327,3.66987516947e-17,65.4031048787,1012,0.00273339112396,-405.771354765,-0.0313723506422,8.92233982939e+13,5.78106448253
0.0098568998991,0.0,0.0289964746674,0.977716950542,67,32.10540306,5.78549805213,0.00298763401938,-1360.03346967,-0.00286640208897,-535.865044725,-236.773916473,5.36783823881e-17,66.7735631083,1012,0.00286640208897,-157.362723106,0.0107110136643,8.77403552026e+13,5.75650157746
0.00705042677061,0.0,0.0267981851194,0.97720508955,68,32.092568897,5.77090023261,0.00309539981452,-880.847944578,-0.00241174199646,-538.029380833,-237.237886942,1.1095742087e-16,65.5864931767,1011,0.00241174199646,-221.711846168,-0.034220475531,8.66214764763e+13,5.74410204749
0.00977576336803,0.0,0.0153453325199,0.976481063904,69,32.0754654943,5.70823112153,0.00159477285935,-1131.38105533,-0.00302326387959,-529.17190589,-234.427018978,1.58784240471e-16,59.8084662024,1013,0.00302326387959,-362.323304472,-0.000467158069991,8.51525520918e+13,5.69288578901
0.00995614849173,0.0,0.0306131245546,0.975391152793,70,32.0493253893,5.6766332889,0.0062290959684,-981.077034718,-0.003032874993,-527.772177027,-233.647531137,-3.95675701111e-17,59.2322572319,1012,0.003032874993,-223.876853626,0.0256358165567,8.29554961778e+13,5.64602016435
0.00973381555271,0.0,0.0276368104059,0.975088741405,71,32.041987782,5.67915337565,0.00919639719188,-1341.19289763,-0.00290909553163,-529.283881888,-233.776214548,1.52113826382e-17,64.4605136231,1011,0.00290909553163,-401.34364451,0.0124631049914,8.23490290573e+13,5.65151656525
0.0097535517661,0.0,0.0208103940019,0.975005581469,72,32.0392290971,5.65885392638,0.00395741406718,-1517.60359692,-0.00293144537272,-525.979139999,-232.13915865,-1.0154250151e-16,73.1534658166,1012,0.00293144537272,-165.092538233,0.0544353994194,8.21221670981e+13,5.63804353238
0.00651307123001,0.0,0.0294301244001,0.974087700969,73,32.0170015011,5.62217293154,0.00540548290586,-1541.27761817,-0.00240795445544,-524.173640972,-231.590597302,3.59076696207e-16,67.2409269711,1011,0.00240795445544,-130.936735746,0.056126832301,8.03169261484e+13,5.59274280714
0.00652675963614,0.0,0.0337425109281,0.973814843986,74,32.0109708494,5.57577513025,0.00314713842493,-1476.87688672,-0.00233072791595,-523.142748752,-231.148550642,-1.94316656097e-17,59.8251057484,1011,0.00233072791595,-293.862185962,0.113495455286,7.98340203279e+13,5.54203261932
0.00992003143199,0.0,0.0434800734779,0.973739510599,75,32.0090961146,5.60725720189,0.00676295154013,-1398.6211381,-0.00285419333508,-523.874256952,-231.034399049,-1.32607467739e-16,78.7582298995,1016,0.00285419333508,-97.6341425156,0.158106020151,7.96844929181e+13,5.56377712841
0.00984568518574,0.0,0.027770120206,0.973257862666,76,31.9985378537,5.53500624327,0.00914032924558,-1382.16082368,-0.00280417587722,-522.237319175,-230.498581107,6.02227543416e-18,68.7385892859,1013,0.00280417587722,-191.485366674,0.230297877541,7.88475891497e+13,5.50723612306
0.00970641056808,0.0,0.0471966443191,0.973444325173,77,32.0021892516,5.42636730783,0.00561775906185,-740.017016419,-0.00268030411726,-516.667206249,-228.770279075,4.45674740098e-17,54.4749969891,1012,0.00268030411726,-89.4616896556,0.302622105413,7.91360193369e+13,5.37917066351
0.00977543130876,0.0,0.0267491117008,0.973621911746,78,32.005806554,5.42345884544,0.00624255180652,-1467.8795277,-0.00291568315202,-523.652448499,-230.391246402,-2.4793654163e-16,64.5534568861,1012,0.00291568315202,-129.342406739,0.348540559063,7.94227966168e+13,5.39670973374
0.00645167813372,0.0,0.0284514218554,0.972983872723,79,31.9906154162,5.36933227564,0.00524080358815,-770.787054373,-0.00252496944011,-519.033596713,-228.880297689,-1.27412309695e-16,58.5914410823,1011,0.00252496944011,-123.219920122,0.37834777371,7.82253919671e+13,5.34088085378
0.00984555497676,0.0,0.0383144567837,0.972267538347,80,31.9738179155,5.38353656269,0.00750287627012,-1429.54402092,-0.00284861132732,-520.397822723,-229.292139893,2.32961007674e-17,64.011065906,1010,0.00284861132732,-398.18131589,0.385926986854,7.6922375239e+13,5.34522210591
0.0098697635699,0.0,0.0231502526347,0.971545413322,81,31.9569045544,5.28378799368,0.00545588507808,-743.518184321,-0.00284744118452,-512.301014223,-226.809680262,-9.04106714166e-17,56.5013312223,1013,0.00284744118452,-121.779028932,0.463369812013,7.56322998408e+13,5.26063774105
0.00982007466656,0.0,0.0215374365048,0.971619339275,82,31.958209205,5.36574366225,0.00476624352419,-1477.38132186,-0.00286353420557,-516.642442226,-227.288949052,-3.58332413954e-16,71.324792806,1010,0.00286353420557,-398.402173439,0.426048872563,7.57310379598e+13,5.34420622575
0.00996541740767,0.0,0.0202517544528,0.970898177277,83,31.9412839419,5.27222508531,0.00693391270816,-796.230061203,-0.00290031060456,-515.622025008,-227.601568775,4.72682872741e-17,53.6119027743,1011,0.00290031060456,-105.176362341,0.483689815582,7.44600564067e+13,5.25197333086
0.00989269566338,0.0,0.0273491674645,0.970170986662,84,31.9234342884,5.20728826365,0.00993743868016,-753.701001949,-0.00296310221914,-508.211940435,-224.715402683,-2.48397808901e-16,49.9744721727,1011,0.00296310221914,-114.474996688,0.523007647799,7.31427618001e+13,5.17993909619
0.00977724641785,0.0,0.0193604380635,0.969367786106,85,31.9046263515,5.19669564592,0.0090613005423,-715.076507079,-0.00301320664617,-510.740027116,-225.483851539,1.97765885606e-17,48.6405183242,1010,0.00301320664617,-124.947439928,0.535480582759,7.17799533293e+13,5.17733520785
0.00975674258459,0.0,0.0168852846189,0.968619979225,86,31.8859008256,5.31189345679,0.00326617969951,-1348.83231502,-0.00296978987106,-514.129853446,-226.77950934,-9.01018047887e-17,60.3656821609,1011,0.00296978987106,-302.334885282,0.472519336839,7.04483424245e+13,5.29500817217
0.00978515933451,0.0,0.0115370747833,0.967985715204,87,31.8693463748,5.27865515453,0.00263821460031,-1166.31623507,-0.00305118955056,-508.700673726,-224.856393058,-4.74271738342e-17,58.3008376693,1012,0.00305118955056,-188.367102848,0.47951903782,6.92917089397e+13,5.26711807975
0.00641106496643,0.0,0.0168273868687,0.967722575004,88,31.8627427076,5.19954969976,0.00585757949404,-747.91134152,-0.00257002016791,-508.57857725,-224.908587414,2.62496935599e-17,50.0714330505,1011,0.00257002016791,-121.561635518,0.529044606822,6.88356370822e+13,5.18272231289
0.00979176674223,0.0,0.0171841220349,0.967409857477,89,31.8547561743,5.24723131727,0.00974435254474,-1452.00615448,-0.00268639422273,-508.722544093,-224.160605085,-7.02682547266e-17,57.6002091616,1010,0.00268639422273,-232.640541805,0.505704119634,6.8288068472e+13,5.23004719524
0.00662020010102,0.0,0.00949277106331,0.967256467674,90,31.8501097779,5.21823374204,0.00500231362421,-1192.6471504,-0.00233215885942,-506.114042028,-223.286620045,6.521898984e-17,56.4327227855,1012,0.00233215885942,-105.040603036,0.519992204779,6.79715110333e+13,5.20874097098
0.00994116285112,0.0,0.0123169233223,0.966351208518,91,31.8286339797,5.18967665803,0.00825327873082,-1411.52834507,-0.003207098524,-505.364763298,-223.109863348,-2.22022598958e-16,56.2059140035,1010,0.003207098524,-104.666972135,0.542869296829,6.65273315372e+13,5.17735973471
0.00974063459035,0.0,0.00969420255155,0.964571824034,92,31.7850892302,5.17430036004,0.00777644539847,-1151.50525421,-0.00304565907622,-502.769275589,-221.893842225,-6.93886639972e-17,53.8249272782,1012,0.00304565907622,-71.1994960746,0.541858811257,6.36925826727e+13,5.16460615749
0.00994178786768,0.0,0.0151353997223,0.964764307718,93,31.789106465,5.16181595368,0.0093748732861,-704.349728482,-0.00320962557982,-504.74264043,-222.704346884,-6.35208137259e-17,48.3821474903,1010,0.00320962557982,-215.537146602,0.548188371007,6.39489653661e+13,5.14668055396
0.00848278179999,0.0,0.00938026593443,0.964068135343,94,31.7722278575,5.15302286677,0.00501315281408,-711.567681309,-0.00270448340765,-504.662863982,-222.684552961,2.66931053021e-16,53.1886367936,1011,0.00270448340765,-214.910417741,0.559759415022,6.28786539693e+13,5.14364260084
0.00642144310935,0.0,0.00969673817441,0.963654853329,95,31.7613090161,5.12828840919,0.00939335713423,-733.834546756,-0.00253090588693,-501.527843123,-221.533862458,9.89000622348e-18,52.3929695876,1011,0.00253090588693,-81.5395761349,0.574217421683,6.21958265468e+13,5.11859167101
0.00950709020374,0.0,0.012516459928,0.963283012428,96,31.7516638975,5.20905172399,0.00962109991411,-1290.16321273,-0.00283433737879,-499.81533895,-220.938038457,2.99390186306e-17,62.2740795796,1013,0.00283433737879,-197.385472764,0.537173867197,6.15988241302e+13,5.19653526406
0.00998513020601,0.0,0.0051850990616,0.963902067522,97,31.7650567163,5.11466705127,0.00488510529377,-718.952110872,-0.0029478185038,-502.097172857,-221.681616407,-1.3305337484e-16,50.6441487921,1010,0.0029478185038,-225.913278849,0.588815904728,6.24293551795e+13,5.10948195221
