LossAfter,LossBefore,MeanKLBefore,vf_LossAfter,MaxReturn,vf_MeanKL,ExplainedVariance,vf_dLoss,AverageReturn,MinReturn,Entropy,Iteration,MeanKL,vf_LossBefore,dLoss,AveragePolicyStd,Perplexity,AverageDiscountedReturn,StdReturn,NumTrajs
-0.0175836573966,-3.64459345615e-16,0.0,458040470.124,-155098.945068,0.0,7.5410998559e-06,0.0,-180854.784091,-308276.419682,30.3387802876,583,0.00642103211141,458040470.124,0.0175836573966,0.917043782446,1.49956351942e+13,-36363.8500702,12195.5724661,409
-0.0171278743171,-3.27496790892e-16,0.0,454898706.035,-153641.330409,0.0,6.80935933683e-06,0.0,-180153.411802,-228631.778793,30.3159198367,584,0.006411467393,454898706.035,0.0171278743171,0.916214542851,1.46567168844e+13,-36095.1149544,10701.6084348,409
-0.0217444444767,2.11128551318e-16,0.0,458446054.653,-77500.0660119,0.0,1.03843709199e-05,0.0,-180194.877051,-263742.388117,30.3072388392,585,0.00999709342162,458446054.653,0.0217444444767,0.91596716782,1.45300326305e+13,-36408.130676,12533.729673,410
-0.0216143347204,-1.3804833761e-16,0.0,451512577.716,-153842.203586,0.0,4.93495285814e-06,0.0,-179492.510478,-250414.758774,30.2936096842,586,0.00998236553252,451512577.716,0.0216143347204,0.915482027508,1.43333439579e+13,-36021.8773893,10520.1399044,410
-0.0170398644579,-2.34445706804e-16,0.0,461568858.998,-151778.869015,0.0,1.13019854205e-05,0.0,-181243.093382,-316587.941631,30.3031145403,587,0.00640669540226,461568858.998,0.0170398644579,0.915992526703,1.44702298397e+13,-36384.550284,13026.9102607,410
-0.0217037269139,7.35765699928e-16,0.0,448689196.576,-156967.825265,0.0,8.12192098154e-06,0.0,-178989.130069,-235137.742571,30.2952838255,588,0.00999906567098,448689196.576,0.0217037269139,0.915827197946,1.43573600983e+13,-36030.5828458,10719.9699877,409
-0.0168269477093,3.80638598953e-18,0.0,452571261.753,-138480.812069,0.0,8.45286998274e-06,0.0,-179229.386313,-311183.661756,30.2763462712,589,0.00640669934012,452571261.753,0.0168269477093,0.915041058352,1.40880251342e+13,-35877.6332706,12437.3832446,410
-0.0212154212001,3.81881975105e-16,0.0,453282936.511,-154268.212473,0.0,7.71286560908e-06,0.0,-179652.500752,-238179.934522,30.2657984232,590,0.00997087779753,453282936.511,0.0212154212002,0.914714933334,1.39402077349e+13,-36023.4661966,11471.8627117,409
-0.0168392950571,9.4409122469e-16,0.0,450326420.352,-55358.5289264,0.0,1.1592913116e-05,0.0,-178729.303909,-234981.58297,30.2753059645,591,0.00641343554352,450326420.352,0.0168392950571,0.915043118897,1.4073376888e+13,-35935.5928349,12161.5935405,411
-0.0168403764915,-2.25365946943e-16,0.0,459822564.314,-156104.858194,0.0,7.34714297257e-06,0.0,-179697.41264,-434208.568567,30.2570193881,592,0.00640962220444,459822564.314,0.0168403764915,0.914295201375,1.38183617896e+13,-35987.9450889,16535.6522726,410
-0.0211281823119,-2.34589853655e-16,0.0,451541202.427,-155704.871044,0.0,1.03519879543e-05,0.0,-179380.406252,-293345.110907,30.2363673552,593,0.00997560840793,451541202.427,0.0211281823119,0.913506766867,1.35359111554e+13,-36070.0813833,13653.1199952,409
-0.0170003680223,5.48672822278e-16,0.0,448400538.59,-157477.399175,0.0,7.01982183138e-06,0.0,-178737.162076,-266407.784062,30.2517297142,594,0.00640488332929,448400538.59,0.0170003680223,0.914245268531,1.37454601443e+13,-36324.8231058,11562.3513211,411
-0.0213423710437,5.98328232925e-16,0.0,448441024.218,-155222.246599,0.0,4.20749076335e-06,0.0,-178820.40017,-248180.55253,30.2440729545,595,0.0099972699245,448441024.218,0.0213423710437,0.914026074991,1.36406163528e+13,-35901.4803416,11173.4882906,409
-0.0215077652478,-9.59762560108e-16,0.0,451509429.158,-156011.194915,0.0,1.16572215738e-05,0.0,-179404.213278,-230924.123849,30.2433192653,596,0.00999941550792,451509429.158,0.0215077652478,0.914128964639,1.36303394409e+13,-36093.439787,12036.6997017,409
-0.0213210289094,-9.66764614916e-16,0.0,449276996.028,-143447.726886,0.0,7.67896083642e-06,0.0,-178396.306105,-322542.033979,30.225033766,597,0.00999222464018,449276996.028,0.0213210289094,0.913424880736,1.33833667695e+13,-35585.646699,12613.329759,410
-0.0212509650705,5.43560849686e-16,0.0,448691063.164,-157940.268783,0.0,7.14119091771e-06,0.0,-178183.038075,-383550.703726,30.2291950588,598,0.00999914000564,448691063.164,0.0212509650705,0.913731345106,1.3439174914e+13,-35650.6372701,13924.7063022,409
-0.0212882662568,6.18719351226e-16,0.0,448397196.911,-152489.84974,0.0,9.54815176268e-06,0.0,-178053.418392,-264981.810688,30.2241688612,599,0.00997885563874,448397196.911,0.0212882662568,0.913687844956,1.33717964358e+13,-35683.0770122,11336.5046781,410
-0.0165876382681,7.25210578542e-16,0.0,439095310.51,-155899.727564,0.0,1.00702495932e-05,0.0,-176854.333571,-225070.796973,30.2282116351,600,0.00641429035865,439095310.51,0.0165876382681,0.913971118856,1.34259650066e+13,-35516.7790008,9881.43793495,410
-0.0168522971677,2.17269522115e-16,0.0,448857276.541,-153841.113312,0.0,8.98603930943e-06,0.0,-177916.567817,-304778.597368,30.2191333718,601,0.00640518809244,448857276.541,0.0168522971677,0.913710237423,1.33046321414e+13,-35826.3020501,13366.5526296,410
-0.0213352484764,1.82876485582e-16,0.0,442902391.076,-88608.923913,0.0,8.34866785437e-06,0.0,-177040.189431,-216861.761742,30.2075496806,602,0.0099957293961,442902391.076,0.0213352484764,0.913315858151,1.31514045751e+13,-35395.8337618,11499.7625771,410
-0.0167427759512,-2.78127968903e-16,0.0,437761398.313,-150446.707186,0.0,8.7366794419e-06,0.0,-176613.863746,-231763.801765,30.204126084,603,0.00640423319249,437761398.313,0.0167427759512,0.913329815998,1.31064564571e+13,-35342.389619,11055.5690748,409
-0.0169687940345,-3.16980901325e-16,0.0,437387166.164,-131845.562785,0.0,1.07500420045e-05,0.0,-176515.389309,-221460.169919,30.1849406922,604,0.0064162345649,437387166.164,0.0169687940345,0.912622899162,1.28574007101e+13,-35451.2447042,10376.8010547,410
-0.0211366688003,5.74881625596e-16,0.0,442107343.963,-154996.598908,0.0,9.43305920986e-06,0.0,-177613.504331,-281835.77238,30.1681681359,605,0.00997240639494,442107343.963,0.0211366688003,0.912017115581,1.26435476767e+13,-35647.5359307,11719.5555287,409
-0.0212074518267,-2.37194940785e-16,0.0,435360842.137,-150778.776393,0.0,6.33074802003e-06,0.0,-176300.995457,-225338.574273,30.1805011688,606,0.00999687598406,435360842.137,0.0212074518267,0.912425758001,1.28004464972e+13,-35460.6522336,10707.2588849,410
-0.016822932331,-4.44560443877e-16,0.0,438352697.952,-151756.390058,0.0,1.06555863665e-05,0.0,-176865.819208,-253431.880545,30.1798112635,607,0.00640533149552,438352697.952,0.016822932331,0.912437507523,1.27916184462e+13,-35530.7867388,11389.4461467,409
-0.0210589257157,2.66420952129e-16,0.0,438181084.1,-153872.383588,0.0,9.49524290195e-06,0.0,-176785.272326,-217724.978053,30.1730167964,608,0.0099749443086,438181084.1,0.0210589257157,0.912193861432,1.27050008089e+13,-35383.1796121,10833.3369164,409
-0.0211262586205,-4.34687446135e-16,0.0,434504072.7,-119276.138934,0.0,5.47170577392e-06,0.0,-175601.441373,-314280.935632,30.1712688324,609,0.00998245029884,434504072.7,0.0211262586205,0.912167553083,1.26828123232e+13,-35456.9720379,12251.1080773,411
-0.0208681989584,-2.17644972949e-16,0.0,434603942.481,-152020.76694,0.0,5.52699402478e-06,0.0,-176102.073759,-239069.473974,30.1828105591,610,0.00999690131417,434603942.481,0.0208681989584,0.912681986284,1.28300418837e+13,-35356.9138186,10900.9742673,409
-0.0170672729935,-1.3963564953e-16,0.0,433851357.063,-153721.116564,0.0,4.7174624227e-06,0.0,-175516.941018,-253004.642407,30.187689748,611,0.00640310123313,433851357.063,0.0170672729935,0.912845779885,1.28927950493e+13,-35168.0178938,11044.3582637,410
-0.0214207939102,7.7763234708e-17,0.0,438164771.16,-151590.941925,0.0,1.00685406998e-05,0.0,-176525.274903,-246531.44669,30.1829455227,612,0.0099756167194,438164771.16,0.0214207939102,0.912728468888,1.28317735901e+13,-35628.7829768,11916.3394944,410
-0.0168662218347,-1.44943261609e-15,0.0,432414957.587,-132703.31928,0.0,4.54866216604e-06,0.0,-175547.470675,-213047.477152,30.1849313722,613,0.00640140760792,432414957.587,0.0168662218347,0.912739042592,1.28572808799e+13,-35273.8605629,10564.5747329,410
-0.0208080772147,-1.55835268113e-16,0.0,433155843.941,-154145.446522,0.0,6.91719438772e-06,0.0,-175672.39297,-238329.991169,30.1724517285,614,0.00999318738897,433155843.941,0.0208080772147,0.912198347365,1.26978236497e+13,-35402.3224965,10609.5838839,410
-0.0208034038175,-2.5299186815e-16,0.0,426291939.144,-154105.147191,0.0,8.83862537104e-06,0.0,-174754.686712,-276085.488857,30.1653875683,615,0.00997186122792,426291939.144,0.0208034038175,0.912026165948,1.26084402691e+13,-35354.7299694,11875.6279007,409
-0.0206841741629,2.10730645104e-16,0.0,429227252.783,-152506.193699,0.0,8.14214058631e-06,0.0,-175123.424454,-266397.452599,30.179188967,616,0.00997545745374,429227252.783,0.0206841741629,0.912567918931,1.27836607432e+13,-35291.8555174,12211.233096,409
-0.0204408866204,2.55598599506e-16,0.0,431480174.414,-153908.589995,0.0,5.74686017152e-06,0.0,-175344.617344,-237906.44235,30.1758866931,617,0.00998416214683,431480174.414,0.0204408866204,0.912453480162,1.27415152203e+13,-35157.9482497,10615.8634267,410
-0.0166045398013,-7.39073024459e-16,0.0,425338582.185,-155643.040607,0.0,5.50264171895e-06,0.0,-174366.208564,-220733.272805,30.1790191552,618,0.0064044605911,425338582.185,0.0166045398013,0.912544209792,1.27814901114e+13,-35042.4004882,10361.9034456,409
-0.020526103614,-1.21647726544e-15,0.0,431171346.351,-148059.393627,0.0,7.45692714987e-06,0.0,-174815.407082,-374284.953821,30.1642625456,619,0.00999315549992,431171346.351,0.020526103614,0.911929533566,1.25942634642e+13,-35267.6491048,14887.5278506,410
-0.0208060920639,-5.47857104804e-16,0.0,431726659.039,-122684.079816,0.0,8.29335918262e-06,0.0,-174761.897611,-342418.92465,30.1747802138,620,0.00999805329667,431726659.039,0.0208060920639,0.912453756091,1.2727424795e+13,-34887.4211768,14199.9037948,410
-0.0165530289316,-1.98822922966e-16,0.0,427420876.406,-148071.860257,0.0,8.86207061812e-06,0.0,-174644.734794,-217063.606808,30.145889579,621,0.0064025810994,427420876.406,0.0165530289316,0.911346749859,1.2364982221e+13,-34997.8162825,10262.1199828,410
-0.01675786771,7.72736528544e-16,0.0,428230410.034,-128541.241794,0.0,9.21311158142e-06,0.0,-174694.09931,-260656.877438,30.1342916076,622,0.00640565529023,428230410.034,0.01675786771,0.91099882041,1.222240193e+13,-35283.3513292,12667.1862809,410
-0.0209826951616,4.6036536716e-16,0.0,432135762.698,-132175.025114,0.0,6.07349729187e-06,0.0,-175162.707219,-396154.534256,30.1241378954,623,0.00999277441849,432135762.698,0.0209826951616,0.91074405271,1.20989271032e+13,-35535.5157322,15890.3995752,410
-0.0193033356478,1.58218588893e-16,0.0,450038552.744,-150528.796247,0.0,1.01201199934e-05,0.0,-175267.697355,-446664.515295,30.1263651202,624,0.00995343864706,450038552.744,0.0193033356478,0.910982524566,1.21259041639e+13,-35196.0009476,20441.3936417,410
-0.01652022037,-4.28964117691e-16,0.0,428394635.468,-153169.491603,0.0,8.64152727098e-06,0.0,-174713.358478,-279907.340119,30.1168990849,625,0.00641680926436,428394635.468,0.01652022037,0.910612337118,1.20116614923e+13,-35122.6448548,12400.5771846,409
-0.0163550390316,-7.36939789358e-17,0.0,427262040.922,-148151.243012,0.0,1.3500812617e-05,0.0,-174526.459347,-240908.084191,30.1013852048,626,0.00641721379266,427262040.922,0.0163550390316,0.91014733427,1.18267520568e+13,-35178.6553543,11203.4203234,410
-0.0200685185162,-2.31756760549e-17,0.0,430392294.565,-150423.23991,0.0,1.03861099704e-05,0.0,-174815.253441,-302132.650375,30.0859765026,627,0.00999049935482,430392294.565,0.0200685185162,0.909724740727,1.16459139737e+13,-35189.9575018,13498.0528031,410
-0.016167609079,2.03881464821e-16,0.0,420337751.026,-153456.994549,0.0,9.17549993829e-06,0.0,-173857.130956,-471958.037503,30.0841166122,628,0.00641061502965,420337751.026,0.016167609079,0.909802894633,1.16242739809e+13,-35721.9179047,18185.4288952,409
-0.0160706551075,3.8459675382e-16,0.0,419308162.035,-150776.613372,0.0,1.00234632773e-05,0.0,-172864.269552,-261436.375632,30.0710493251,629,0.00641742011573,419308162.035,0.0160706551075,0.909345838359,1.14733643924e+13,-34859.9227196,10916.9083984,410
-0.0206964335056,8.488389251e-16,0.0,422543175.091,-148327.616406,0.0,1.09827710532e-05,0.0,-173276.326987,-258692.185751,30.0556321094,630,0.0099984594735,422543175.091,0.0206964335056,0.9087773624,1.12978336332e+13,-34911.8989959,11769.4901287,410
-0.0201738120729,-1.89771166108e-16,0.0,431526919.471,-148199.334957,0.0,1.3602891104e-05,0.0,-174473.058917,-620921.474351,30.0446644948,631,0.00999232022951,431526919.471,0.0201738120729,0.908478343978,1.11746003706e+13,-35582.8703829,26442.4316581,409
-0.0163963011146,2.91207637827e-16,0.0,417908003.473,-151762.282535,0.0,9.97993096108e-06,0.0,-172748.182119,-288055.71139,30.0444687821,632,0.00640678698788,417908003.473,0.0163963011146,0.908569160097,1.11724135742e+13,-34890.735696,11969.8026487,410
-0.0203068533949,4.85499687816e-16,0.0,421117886.809,-151405.043979,0.0,9.61840841163e-06,0.0,-172797.922248,-287933.439025,30.0357601729,633,0.00998877188906,421117886.809,0.0203068533949,0.908269909063,1.10755398198e+13,-34889.1457822,12148.3310864,410
-0.0162919924228,-2.0369660594e-16,0.0,423846677.87,-152031.157733,0.0,5.84787397628e-06,0.0,-173649.402741,-289308.86804,30.0198521578,634,0.00641950266841,423846677.87,0.0162919924228,0.907680457766,1.09007439788e+13,-35378.6835885,12611.8199693,411
-0.0164876407533,-1.34628157832e-15,0.0,414820581.498,-148421.808258,0.0,1.05426363607e-05,0.0,-172028.672599,-296063.799448,30.0053200636,635,0.00641303825394,414820581.498,0.0164876407533,0.907267786897,1.07434788048e+13,-34781.3688207,11460.0498694,410
-0.0163815327346,-4.9946246541e-16,0.0,413514153.719,-148759.319838,0.0,5.18634132163e-06,0.0,-172016.718066,-242976.345273,29.9886080524,636,0.00640552332707,413514153.719,0.0163815327346,0.906674144506,1.05654256235e+13,-34669.7536424,10886.9382426,409
-0.0203379460323,9.70229601632e-16,0.0,406595770.032,-146415.045414,0.0,9.85397296205e-06,0.0,-170917.818886,-211529.753311,29.9697354499,637,0.00999554642724,406595770.032,0.0203379460323,0.90598495096,1.0367898336e+13,-34704.9318965,9955.82507986,409
-0.020253566215,2.00377093169e-16,0.0,411358311.582,-151461.15141,0.0,1.28141076228e-05,0.0,-171707.217702,-228318.88075,29.9600023294,638,0.00998924761926,411358311.582,0.020253566215,0.905640461567,1.02674758368e+13,-34858.4566167,10943.6841148,410
-0.016459042252,-2.07801176429e-16,0.0,408911484.133,-145597.204592,0.0,5.78051895417e-06,0.0,-171333.140486,-282377.815564,29.958418883,639,0.00640588050261,408911484.133,0.016459042252,0.905641611395,1.02512307044e+13,-34829.9904013,10759.1355917,409
-0.0202090854091,-6.70282541209e-16,0.0,413727443.704,-149517.569024,0.0,7.12045027518e-06,0.0,-171898.196444,-252051.491383,29.9563616984,640,0.00998113735964,413727443.704,0.0202090854091,0.905668624619,1.02301637067e+13,-34688.8093658,11813.5306683,410
-0.0162533805627,2.31469285467e-17,0.0,413183975.056,-149136.157274,0.0,1.30181889657e-05,0.0,-171131.67052,-359740.459487,29.9753462132,641,0.00641340516053,413183975.056,0.0162533805627,0.906535284427,1.04262336586e+13,-34349.2914085,14083.5090665,409
-0.0165550869484,-2.30542805016e-16,0.0,406611445.695,-149142.720667,0.0,4.70793133356e-06,0.0,-170263.355482,-241701.418305,29.9644870792,642,0.00640583547151,406611445.695,0.0165550869484,0.906197061704,1.03136263059e+13,-34375.527114,11538.7078407,410
-0.0160624190105,1.35200434889e-16,0.0,413251627.29,-146014.183944,0.0,1.1684899343e-05,0.0,-171106.520621,-361168.656684,29.9576081538,643,0.00641208096025,413251627.29,0.0160624190105,0.906040134116,1.02429231e+13,-34943.4568277,14742.7991627,410
-0.020367139389,-2.16774167212e-16,0.0,407018594.901,-142445.66012,0.0,1.01332004708e-05,0.0,-170772.272538,-264764.19994,29.942277959,644,0.00998100772638,407018594.901,0.020367139389,0.905558633235,1.00870945861e+13,-34712.5842311,12703.6686621,409
-0.016131234488,2.17455254881e-16,0.0,412167102.129,-148424.00401,0.0,1.13685744044e-05,0.0,-171412.847529,-293471.765598,29.9420270287,645,0.00641057514216,412167102.129,0.016131234488,0.905462322706,1.00845637457e+13,-34640.0973371,14483.7209107,410
-0.0162378843289,6.83494132463e-17,0.0,406620383.186,-146899.824706,0.0,9.31907583612e-06,0.0,-170632.620419,-248938.441036,29.93181019,646,0.00640237455747,406620383.186,0.0162378843289,0.905232858836,9.98205592978e+12,-34604.6203956,10921.0328685,410
-0.0198498941606,1.17558774451e-16,0.0,397488039.953,-149924.703316,0.0,9.45856715773e-06,0.0,-168835.649948,-204646.684662,29.9281484752,647,0.00999147906726,397488039.953,0.0198498941606,0.905137316104,9.94557132694e+12,-34124.9708386,9120.36145594,409
-0.0161230038867,8.18144791252e-16,0.0,404585825.362,-150212.726424,0.0,1.03434609618e-05,0.0,-170282.306215,-310325.720378,29.9205301599,648,0.00640757552651,404585825.362,0.0161230038867,0.904998950817,9.87009071083e+12,-34577.0508571,13514.538606,409
-0.0164429749038,-8.39621770643e-16,0.0,404188533.368,-147938.931335,0.0,5.44727806273e-06,0.0,-170185.810207,-238491.528484,29.9118557594,649,0.00640273788807,404188533.368,0.0164429749038,0.904708249373,9.78484385791e+12,-34512.3003786,11329.8126368,409
-0.0162608731898,4.1423418116e-16,0.0,414155606.964,-144594.436709,0.0,1.10618990768e-05,0.0,-170879.141107,-305685.899605,29.9151572682,650,0.00641409235645,414155606.964,0.0162608731898,0.904907722807,9.81720199276e+12,-34568.9912787,14753.2302475,410
-0.0158388436345,2.2548656775e-16,0.0,399922287.543,-146059.683939,0.0,1.18818956515e-05,0.0,-169167.967281,-230494.130676,29.8963496149,651,0.00641625379787,399922287.543,0.0158388436345,0.904243085005,9.63428893558e+12,-34240.7395489,11529.8977361,409
-0.0161990795557,-1.41784980931e-16,0.0,398604525.701,-144884.57303,0.0,5.26109661403e-06,0.0,-168963.326742,-211141.298197,29.8823397581,652,0.00641162201617,398604525.701,0.0161990795557,0.9037848862,9.50025501702e+12,-34196.010553,10284.4336257,409
-0.0163655179636,-1.93240696468e-16,0.0,405630893.034,-149410.32029,0.0,1.1396316088e-05,0.0,-170154.80805,-251657.799993,29.8704812909,653,0.00642028038748,405630893.034,0.0163655179636,0.903389414367,9.38826190089e+12,-34363.6194153,12495.6049869,409
-0.0159008458406,-2.35569238661e-16,0.0,396518981.815,-148491.461003,0.0,1.28425196884e-05,0.0,-168797.453729,-224083.23754,29.8530727927,654,0.00640227338415,396518981.815,0.0159008458406,0.902791228326,9.22624072461e+12,-34330.4463881,10352.77293,409
-0.0158322946283,-2.22872914881e-16,0.0,393232971.747,-128142.640713,0.0,6.91043582468e-06,0.0,-167457.866894,-217343.820748,29.8432590512,655,0.00640482323433,393232971.747,0.0158322946283,0.902470219211,9.13613962025e+12,-33946.7520368,10360.9180866,410
-0.0201225286608,1.08430635156e-16,0.0,395349904.377,-65093.1132633,0.0,1.02747464721e-05,0.0,-168170.707832,-289863.933487,29.8323810643,656,0.00998298100568,395349904.377,0.0201225286608,0.902171542595,9.03729540164e+12,-34444.8098135,13789.8552603,411
-0.0162995653198,-6.05350181689e-16,0.0,395175777.899,-144504.117177,0.0,8.08601641811e-06,0.0,-168459.304624,-219901.609301,29.8179010511,657,0.00640532329957,395175777.899,0.0162995653198,0.901673427997,8.90737811647e+12,-34682.7108588,11132.7401761,410
-0.015843527263,-6.47819282486e-16,0.0,390109849.688,-140932.752302,0.0,8.90659584107e-06,0.0,-167645.028826,-244180.230125,29.8038313346,658,0.00640661883778,390109849.688,0.015843527263,0.901223056413,8.78293134986e+12,-34362.8300066,11290.2535709,410
-0.015728441196,-3.17747571123e-16,0.0,390137615.182,-72554.7076869,0.0,6.78893671668e-06,0.0,-167031.134085,-222382.136728,29.7882421119,659,0.00640664509442,390137615.182,0.015728441196,0.900634510273,8.64707398361e+12,-34014.8573211,11775.4272096,410
-0.0159253371859,-7.66135321443e-16,0.0,388428455.513,-147499.131388,0.0,6.32028891367e-06,0.0,-167170.271706,-219983.144059,29.7906486275,660,0.00641329303783,388428455.513,0.0159253371859,0.900792950432,8.66790836125e+12,-34149.2749863,10784.440969,409
-0.0156860381144,3.11060061164e-16,0.0,387673683.687,-142196.674797,0.0,5.6683303824e-06,0.0,-166715.939047,-225584.976481,29.7721090103,661,0.00641392123953,387673683.687,0.0156860381144,0.900197583718,8.50868915057e+12,-33789.2893448,10620.2574224,409
-0.0166458192244,-2.97290038281e-18,0.0,391988662.646,-140877.717407,0.0,8.1286452317e-06,0.0,-167654.130948,-388012.138685,29.7477636466,662,0.00641177551935,391988662.646,0.0166458192244,0.899341957805,8.30404321653e+12,-34319.0998952,15005.4746642,409
-0.0163107334719,8.56277830494e-17,0.0,394495302.199,-147440.93253,0.0,1.20885352008e-05,0.0,-168187.652936,-295271.947193,29.7295427363,663,0.00640393945044,394495302.199,0.0163107334719,0.898780111281,8.15410613258e+12,-34301.6410463,14495.3369969,409
-0.0160434856032,3.85649675736e-16,0.0,389190664.399,-145849.191519,0.0,6.75463662114e-06,0.0,-166931.203658,-271096.501459,29.7203107761,664,0.00640317001294,389190664.399,0.0160434856032,0.898390635387,8.07917416599e+12,-33721.3047759,11656.4109724,409
-0.0197111240533,1.78623762813e-16,0.0,383629008.446,-136273.984847,0.0,1.17591574229e-05,0.0,-165874.440795,-231967.044123,29.7188719774,665,0.00998771626663,383629008.446,0.0197111240533,0.898360117629,8.06755821914e+12,-33695.7163393,10952.0970056,410
-0.0164121811112,-5.57293050296e-16,0.0,395473985.638,-143897.853201,0.0,1.33995147223e-05,0.0,-166865.968942,-482986.486574,29.7075403243,666,0.00640981087984,395473985.638,0.0164121811112,0.897936254638,7.97665546009e+12,-33868.4608619,18745.6951122,410
-0.0159641609795,2.78190944879e-16,0.0,384624135.923,-143093.175965,0.0,9.34067979008e-06,0.0,-166449.500204,-291895.793403,29.6952002276,667,0.00640965129849,384624135.923,0.0159641609795,0.897513794549,7.8788276044e+12,-34153.9751261,13861.0492093,409
-0.0160642370462,-4.00624928505e-16,0.0,385011148.357,-146054.110947,0.0,6.08390621581e-06,0.0,-166139.241619,-235455.441912,29.672747986,668,0.00640157974869,385011148.357,0.0160642370462,0.896715302586,7.70390135534e+12,-33661.4205918,11064.7754905,409
-0.0156808737213,-2.55181500353e-16,0.0,387462078.179,-147086.308007,0.0,5.62969643592e-06,0.0,-166605.696939,-242876.125923,29.675881496,669,0.00642092099437,387462078.179,0.0156808737213,0.896854555037,7.72807946831e+12,-33797.2644957,10897.2801918,410
-0.0156570049094,7.14017272365e-16,0.0,389118495.385,-142788.849737,0.0,1.1321475167e-05,0.0,-166930.892639,-249374.756178,29.6579876383,670,0.00640780122041,389118495.385,0.0156570049094,0.896234363907,7.59102419531e+12,-33956.2167979,12410.093746,409
-0.019824741471,-1.35462339738e-15,0.0,389710566.719,-141332.334935,0.0,9.87840259181e-06,0.0,-166964.441009,-368548.394317,29.6571355651,671,0.00998481392598,389710566.719,0.019824741471,0.896216041911,7.58455884165e+12,-34564.0039098,16340.8528777,411
-0.0157908872839,-5.90241248976e-16,0.0,380323209.346,-143407.040436,0.0,7.40818361356e-06,0.0,-165465.919438,-220491.390335,29.6802051484,672,0.00640306740481,380323209.346,0.0157908872839,0.897221161946,7.76156533618e+12,-33821.6933356,10646.4252975,409
-0.0160521242774,8.15883263978e-16,0.0,379881264.809,-119751.315379,0.0,8.86061390137e-06,0.0,-165010.143284,-211904.602476,29.6768440283,673,0.00641809242904,379881264.809,0.0160521242774,0.897092876697,7.73552157575e+12,-33442.8762418,10737.4693828,410
-0.016087278565,5.5591021832e-16,0.0,378471566.59,-142154.6936,0.0,6.79683589477e-06,0.0,-164852.263071,-226583.945336,29.6538843096,674,0.0064155176056,378471566.59,0.016087278565,0.896268056303,7.55993954621e+12,-33697.1641348,11721.0195959,410
-0.0197740284469,3.07624590438e-16,0.0,381772653.003,-139651.803923,0.0,1.03318075665e-05,0.0,-165609.926083,-276548.350318,29.6402097041,675,0.009989276072,381772653.003,0.0197740284469,0.895818617248,7.45726397967e+12,-34081.6176326,11295.7286716,410
-0.019776760262,6.07941841394e-16,0.0,376173823.222,-144139.446167,0.0,7.229190916e-06,0.0,-164509.001097,-211793.050565,29.6481870995,676,0.00997873014303,376173823.222,0.019776760262,0.896277357642,7.51699144118e+12,-33551.8579826,10604.4932013,409
-0.0199566297475,-1.08884122443e-16,0.0,381198301.659,-143482.118738,0.0,1.25328494625e-05,0.0,-164990.648733,-249534.426604,29.671578867,677,0.00999938594875,381198301.659,0.0199566297475,0.897338701125,7.69489984083e+12,-33433.5815375,12352.6269905,410
-0.0152809460194,2.33864544139e-16,0.0,374701998.143,-143679.020789,0.0,8.26013216659e-06,0.0,-164029.446655,-213995.522497,29.6589894984,678,0.00641224849891,374701998.143,0.0152809460194,0.897033801554,7.59863314995e+12,-33328.3525423,9999.77703418,409
-0.0157496692315,-8.56482421121e-16,0.0,370734631.101,-142604.759223,0.0,5.44405348646e-06,0.0,-163454.935238,-226251.388574,29.6615397385,679,0.00640799125574,370734631.101,0.0157496692315,0.897315070138,7.61803622e+12,-33666.0132315,10024.671495,410
-0.0155115723724,1.17969204088e-16,0.0,373271146.562,-142240.083995,0.0,1.15220396448e-05,0.0,-163916.751735,-221038.609287,29.6544858515,680,0.00640665197022,373271146.562,0.0155115723724,0.89717374613,7.56448853538e+12,-33466.9453804,10747.8190487,409
-0.0201507547749,-6.1647578248e-16,0.0,381541915.775,-141962.395794,0.0,1.00698098967e-05,0.0,-164722.743638,-260359.411138,29.6377747606,681,0.0099996728351,381541915.775,0.0201507547749,0.896554650835,7.43912805198e+12,-33323.4395389,12928.7657584,410
-0.0187472572046,-1.78943498855e-16,0.0,387401963.199,-98312.880852,0.0,1.01041230466e-05,0.0,-164136.492621,-453585.263806,29.627403268,682,0.00997794018428,387401963.199,0.0187472572046,0.896207339664,7.36237191676e+12,-33309.5987409,18294.5811092,411
-0.0180156572897,9.41583815799e-17,0.0,397760154.034,-143439.391276,0.0,6.20683258623e-06,0.0,-164354.946882,-579559.564003,29.624003632,683,0.00999087732861,397760154.034,0.0180156572897,0.896099635209,7.33738502885e+12,-33197.0091722,23028.0746693,410
-0.0188366765405,1.12224968229e-16,0.0,381480494.847,-144431.413823,0.0,9.97611475395e-06,0.0,-163953.253629,-399424.089896,29.6173007845,684,0.00998978579758,381480494.847,0.0188366765405,0.895751509498,7.28836811572e+12,-33329.1426499,16212.6122696,410
-0.0200165601163,-2.62555801051e-16,0.0,379784608.721,-131360.827318,0.0,1.31286182085e-05,0.0,-163952.645098,-299802.759675,29.6093877027,685,0.00998275580129,379784608.721,0.0200165601163,0.89548126103,7.23092224993e+12,-33152.318718,12970.5944322,410
-0.0156004995367,-6.34704459596e-16,0.0,370012285.933,-142952.056123,0.0,7.11445015911e-06,0.0,-163009.618858,-277778.803479,29.6186901311,686,0.00640549950486,370012285.933,0.0156004995367,0.895855294536,7.29850122304e+12,-33375.5622046,11988.5691268,409
