ExplainedVariance,AverageDiscountedReturn,vf_dLoss,NumTrajs,vf_LossAfter,Iteration,StdReturn,MaxReturn,MinReturn,Entropy,vf_MeanKL,vf_LossBefore,AveragePolicyStd,dLoss,LossBefore,LossAfter,MeanKLBefore,AverageReturn,MeanKL,Perplexity
0.261561796779,220.285255135,0.00261103219205,409,5.33289565946,252,30.2072781828,1259.9871754,1048.55392249,30.7649591391,0.00265113604072,5.33550669165,0.922024881705,0.0245581369487,1.73676883795e-16,-0.0245581369487,0.0,1175.05468101,0.00998254394375,2.29642354022e+13
0.248557172484,220.715180903,0.00421559926082,409,5.34049741406,253,31.516101598,1259.46858499,1059.41306501,30.7568214469,0.00404400257998,5.34471301332,0.921698964622,0.0246373958202,-2.00474247363e-16,-0.0246373958202,0.0,1178.13120635,0.00999006543872,2.27781178333e+13
0.237412176144,220.627503982,0.00349702496301,409,5.35256641753,254,28.9674606291,1257.53995377,1099.64345929,30.7449477753,0.00311633479963,5.35606344249,0.921219857414,0.024574711674,-1.0259437961e-16,-0.024574711674,0.0,1179.5701946,0.0099848199121,2.25092572815e+13
0.263411890426,220.487437543,0.00262546751164,409,5.33273226971,255,32.1132212806,1334.15835272,1095.18326034,30.7327048366,0.00265016263184,5.33535773723,0.920726739108,0.024624985066,-2.36420500129e-16,-0.024624985066,0.0,1181.75775194,0.00999114274472,2.22353579132e+13
0.23722140436,220.686233134,0.00316849241026,409,5.35247571569,256,32.2540679186,1285.47787242,1087.32117955,30.7227835415,0.00289275702754,5.3556442081,0.920324841924,0.0248923555812,1.39003180061e-16,-0.0248923555812,0.0,1183.83741903,0.00997296552101,2.20158450926e+13
0.252031598224,221.227283395,0.00257802181537,409,5.34214694625,257,31.7413469966,1290.95519606,1092.92352371,30.7200566916,0.00256864714166,5.34472496807,0.920215520864,0.0246431821259,3.58876199608e-17,-0.0246431821259,0.0,1186.49176378,0.00999107168895,2.19558929652e+13
0.23824132847,221.493257878,0.00198411914838,409,5.35824308644,258,33.1719132906,1279.88488718,1104.64168394,30.7118625179,0.00190266088059,5.36022720559,0.919888482132,0.019928146701,9.36539626074e-17,-0.019928146701,0.0,1187.45525553,0.00640670620097,2.17767176625e+13
0.237916399002,221.782343267,0.00238335217926,409,5.36263303331,259,33.7365009609,1291.34822134,1098.53316557,30.7016921428,0.00226442279533,5.36501638549,0.919483117062,0.0201375356261,-1.18258024943e-16,-0.0201375356261,0.0,1191.85475157,0.00640730721398,2.15563627205e+13
0.24712482179,222.335565571,0.00308200418303,409,5.35782885604,260,31.7043661225,1276.20077216,1104.0301101,30.6943174802,0.00290362136318,5.36091086023,0.919188740525,0.0246790822342,1.16410005786e-16,-0.0246790822342,0.0,1196.30218531,0.00997814693715,2.13979765596e+13
0.234122893691,222.748432525,0.00262665669598,409,5.37280160997,261,33.2601348457,1294.31144632,1104.02795139,30.6839984279,0.00246759924755,5.37542826667,0.918777962563,0.0243346499415,-3.42415582441e-17,-0.0243346499415,0.0,1201.23340291,0.00998766172439,2.11783050703e+13
0.251808661564,223.034637483,0.00268304926325,409,5.36280171845,262,34.148094138,1284.21655365,1097.18104364,30.6733330153,0.00270479493153,5.36548476771,0.918351058399,0.0242900546803,3.2691046284e-17,-0.0242900546803,0.0,1201.81180866,0.00997540158217,2.09536299648e+13
0.217510664841,223.245181747,0.00269967318175,409,5.38320307972,263,35.9174274609,1305.97119432,950.35318644,30.661888358,0.00255044510202,5.3859027529,0.91789325776,0.024388429292,1.59880801888e-16,-0.024388429292,0.0,1204.97367969,0.00997467699686,2.07151898853e+13
0.214259359399,223.050503725,0.00321936782012,409,5.38805793083,264,35.8951747741,1311.37787996,1082.61861044,30.6542104395,0.0028398371887,5.39127729865,0.917583893055,0.0200376318407,-4.90691432067e-17,-0.0200376318407,0.0,1205.04517761,0.00640865293706,2.05567493716e+13
0.211793079512,224.180085795,0.00343358630717,409,5.39363601738,265,37.2751254271,1331.70012402,988.768510792,30.642153544,0.00327363109731,5.39706960369,0.917104845794,0.0246779732174,1.28677291588e-17,-0.0246779732174,0.0,1213.41589554,0.00997219623314,2.03103869585e+13
0.214821927246,223.911061316,0.00294096332142,409,5.39533400468,266,37.833045994,1324.411491,1049.37775962,30.6295933301,0.00265183820219,5.398274968,0.916605994308,0.0247879952568,2.03247361891e-16,-0.0247879952568,0.0,1214.39465384,0.00995672112636,2.00568795417e+13
0.213390525353,224.17912271,0.00332461696381,409,5.39927767057,267,37.490500937,1333.2480667,995.876840451,30.6158283404,0.00308687018613,5.40260228753,0.916062311673,0.0247078077707,-7.44853784736e-17,-0.0247078077707,0.0,1218.10606633,0.00996621582861,1.97826882506e+13
0.191247206886,224.755634486,0.00319977428606,409,5.41160642648,268,36.3244817146,1324.06995407,1111.17503534,30.6072138873,0.00309682692106,5.41480620076,0.915720332027,0.0242890234076,-1.70182802922e-16,-0.0242890234076,0.0,1222.73813322,0.00997870471084,1.96130031324e+13
0.176553876641,224.571334304,0.003708794928,409,5.4229664278,269,40.1525936575,1328.91422988,1020.98966993,30.6069232773,0.00354852187033,5.42667522273,0.915710796907,0.0246129642549,1.86133097525e-16,-0.0246129642549,0.0,1224.14870357,0.00998187762418,1.96073042253e+13
0.188855599051,226.012315771,0.00298388552447,409,5.42222746691,270,38.738586762,1324.94328225,958.777300654,30.599440681,0.00275065399844,5.42521135244,0.915415093244,0.0244144885472,-3.93541217001e-16,-0.0244144885472,0.0,1233.28921542,0.00996282416909,1.9461138216e+13
0.229022785865,226.123355735,0.00276652420185,409,5.39838288143,271,36.0747091137,1341.46100509,1097.47293655,30.5963242196,0.00257610256395,5.40114940563,0.915292026144,0.0247080517449,1.40216010495e-16,-0.0247080517449,0.0,1232.00493828,0.00999074137269,1.94005827384e+13
0.18795204995,226.858962863,0.00342188525425,409,5.43038443097,272,35.9301979122,1358.28083061,1129.39387139,30.5864370729,0.00307287101594,5.43380631623,0.914900538827,0.0246975322049,-1.16646708592e-16,-0.0246975322049,0.0,1236.41337561,0.00997450657198,1.92097114709e+13
0.184232639659,226.929684154,0.00316988877345,409,5.43034655181,273,36.4419862507,1333.324302,1131.58501229,30.5787627466,0.00317457641314,5.43351644059,0.914596490633,0.0199049875258,-2.35182696463e-17,-0.0199049875258,0.0,1239.22190266,0.00640988522943,1.9062854115e+13
0.194858245949,227.47786361,0.00202771533921,409,5.43266808284,274,37.846324837,1338.38096672,1048.15082933,30.5702399075,0.00245557427029,5.43469579818,0.914255848664,0.0196354863265,-4.59833203842e-17,-0.0196354863265,0.0,1243.70914174,0.00640471224922,1.89010748651e+13
0.182403599655,228.112979789,0.00375463731547,409,5.43646214708,275,36.6404275056,1362.10003358,1110.7455162,30.5595565385,0.00342391103633,5.4402167844,0.913831292297,0.0244195809119,1.41476615807e-16,-0.0244195809119,0.0,1247.80542861,0.00997642004153,1.87002225066e+13
0.172851083421,227.4605412,0.00260846394549,409,5.44458490438,276,34.298197194,1338.73370061,1138.60538679,30.5507473028,0.00238797179111,5.44719336833,0.91348355459,0.0240269614368,-2.28320486668e-17,-0.0240269614368,0.0,1248.98221421,0.00999352214207,1.85362113063e+13
0.166367777367,228.625340296,0.00496892018771,409,5.44775183603,277,41.3244280288,1339.72341896,918.778981197,30.5439595976,0.0048688981258,5.45272075622,0.913212231313,0.0243142194626,-8.87526944087e-17,-0.0243142194626,0.0,1251.79144292,0.00999110358279,1.84108190131e+13
0.156117886402,229.02519809,0.00566959002933,409,5.46118340679,278,37.2711401055,1356.89941073,1142.10504722,30.5385751866,0.00551464290682,5.46685299682,0.912997160351,0.0244385702214,-6.82876738041e-17,-0.0244385702214,0.0,1257.51769507,0.00998960932275,1.83119540015e+13
0.142128878677,229.908449278,0.00346590870855,409,5.47051241015,279,40.9217413917,1363.7859115,943.668280372,30.5307113022,0.00337551653128,5.47397831885,0.912684921369,0.0243352364086,-1.02142689851e-16,-0.0243352364086,0.0,1261.66750227,0.0099751809156,1.81685156412e+13
0.178153633572,229.786946666,0.00222727894689,409,5.45225607236,280,37.89104522,1346.08462644,1078.34440274,30.5219461372,0.00209013291256,5.45448335131,0.912334808435,0.0243322664613,6.62333540363e-17,-0.0243322664613,0.0,1259.29743981,0.00997347664174,1.80099614954e+13
0.176231147052,230.254605091,0.0047255211538,409,5.45210526032,281,36.7869455111,1353.57518177,1122.795694,30.5181473877,0.00450780045813,5.45683078147,0.912181071907,0.0243328888567,-1.14794346265e-16,-0.0243328888567,0.0,1267.84144582,0.00998080947829,1.79416759462e+13
0.162757507596,229.860559108,0.00427578482015,409,5.4626065695,282,42.2586651997,1378.44539337,936.159337165,30.5139859134,0.00402403931823,5.46688235432,0.912016228181,0.0240846339036,-1.84764998737e-16,-0.0240846339036,0.0,1264.2053127,0.00995273112596,1.78671672622e+13
0.177343892932,230.246289852,0.00191576198198,409,5.45757461152,283,40.4673801814,1356.48738077,928.029986248,30.5041774067,0.00197666042845,5.4594903735,0.911629185454,0.0244053942084,7.28414883423e-17,-0.0244053942084,0.0,1266.88709664,0.00996528689859,1.7692773702e+13
0.144382153131,230.659898771,0.00343411037046,409,5.47932936932,284,39.4412106146,1363.91709628,1053.1748574,30.4966656113,0.00314248509276,5.48276347969,0.911331255876,0.0244754174548,1.85264463374e-16,-0.0244754174548,0.0,1271.77771305,0.00998116167373,1.75603671338e+13
0.140213686016,231.011477871,0.00381556569622,409,5.486128704,285,37.8209842084,1368.7984866,1154.41555624,30.4911911222,0.00391262110664,5.48994426969,0.911116888146,0.0244416482136,-1.3135919953e-17,-0.0244416482136,0.0,1278.91257344,0.00997121281366,1.74644957578e+13
0.13749242132,231.739322902,0.0034970379179,409,5.48935296414,286,34.602980867,1371.591667,1155.08566706,30.4875134129,0.00332368238484,5.49285000206,0.910972638032,0.0195634623591,4.90582852798e-17,-0.0195634623591,0.0,1281.77961429,0.0064144825692,1.74003843829e+13
0.143975342565,232.289472549,0.0042077077921,409,5.48853422847,287,41.0416252484,1389.6175921,958.146828654,30.4814299403,0.00401712492657,5.49274193626,0.910735056418,0.0243650798914,-7.11107347958e-17,-0.0243650798914,0.0,1285.15716897,0.00995522405923,1.72948509528e+13
0.135341720979,232.501354993,0.00351536266321,409,5.49035812868,288,39.081674424,1372.21121775,1009.12138029,30.4817986433,0.0031666399443,5.49387349134,0.91075141107,0.019206214865,8.22466246155e-17,-0.019206214865,0.0,1284.41672481,0.00640238235846,1.73012287907e+13
0.154679473613,232.708829184,0.00215418907538,409,5.48216858064,289,39.1391259148,1383.43552744,1120.57966905,30.4794946385,0.00211849795885,5.48432276972,0.910660246924,0.0244412963671,-3.02371548066e-17,-0.0244412963671,0.0,1287.41257272,0.00997288282357,1.72614125633e+13
0.145814893099,233.619086116,0.002474842059,409,5.49291280806,290,36.1242945886,1375.33626293,1068.32489362,30.4761658654,0.00229372363414,5.49538765011,0.910528891258,0.0246976411395,1.30295122694e-20,-0.0246976411395,0.0,1290.72990304,0.00999617727168,1.7204048765e+13
0.155172812135,232.891679778,0.00371942649773,409,5.48859486798,291,42.5102193578,1385.88566507,935.80435973,30.4674665508,0.00360660560348,5.49231429448,0.910187067832,0.0247030315695,-2.54726964868e-18,-0.0247030315695,0.0,1290.06014859,0.00998386372285,1.70550344349e+13
0.163480619876,233.899226121,0.00350051147412,409,5.48081876506,292,38.0031893016,1376.72484838,1077.90051502,30.4595280396,0.00334651103866,5.48431927653,0.909876276337,0.0240607862117,4.15098545051e-17,-0.0240607862117,0.0,1294.15976287,0.00998112719355,1.69201788374e+13
0.15139543431,232.476298461,0.00246904867623,409,5.48751013302,293,44.514215315,1387.07219508,838.982976152,30.4529082961,0.00234582087033,5.4899791817,0.909613838425,0.0240630004748,-2.61697753932e-16,-0.0240630004748,0.0,1288.64874224,0.00999327064238,1.68085415066e+13
0.159190992516,234.004883097,0.00183049363577,408,5.49063708992,294,41.9484977083,1385.98456914,952.695415038,30.4475915127,0.00156694898896,5.49246758356,0.909402576983,0.0239690836539,7.68796790935e-17,-0.0239690836539,0.0,1295.09405252,0.00997401037931,1.67194112845e+13
0.135291891705,234.378024459,0.00275251661663,409,5.50734746017,295,43.4149083783,1406.09336232,910.663606887,30.4432041446,0.00263916456311,5.51009997679,0.909227385843,0.0241672120929,6.41052003656e-17,-0.0241672120929,0.0,1298.92387696,0.00996406955921,1.66462177529e+13
0.141086760093,234.824774099,0.00301688706766,409,5.5029699044,296,35.4257861794,1391.19737637,1145.2952171,30.4403804652,0.00294358792892,5.50598679147,0.909116513421,0.0237962402007,1.98721777963e-17,-0.0237962402007,0.0,1302.45524589,0.00998043627676,1.65992804709e+13
0.142077400264,234.992724353,0.00200091833205,409,5.50169620682,297,35.0253232019,1383.80309464,1185.54056793,30.4354186488,0.00183016642131,5.50369712516,0.908919805029,0.0241939684754,2.06313640445e-16,-0.0241939684754,0.0,1301.17095337,0.00997314484756,1.65171218849e+13
0.160270667075,234.668643621,0.00343365130478,409,5.49158669084,298,46.6946250901,1372.81872683,917.808694283,30.4277626464,0.00338143551643,5.49502034215,0.908616664658,0.0241340719968,1.91533830361e-17,-0.0241340719968,0.0,1301.16370831,0.00999574581987,1.63911495978e+13
0.13672823131,234.695916697,0.00240674860463,409,5.50901579223,299,43.9039796453,1389.53950445,941.942212321,30.4179680467,0.00266991188002,5.51142254084,0.908226785777,0.0242026746808,1.0968894904e-16,-0.0242026746808,0.0,1302.12560123,0.00999664264061,1.62313885237e+13
0.145979873995,235.73172606,0.0035788979312,409,5.51076895599,300,42.6464772423,1393.2708159,942.327249723,30.4104754089,0.00344430803857,5.51434785392,0.907932467405,0.0240883134475,-2.20394200038e-17,-0.0240883134475,0.0,1309.20844464,0.00999475814618,1.61102270839e+13
0.160896920517,236.589358567,0.00205536206077,409,5.50006487499,301,37.4966112949,1385.73168921,980.226515118,30.4054370068,0.00218329794068,5.50212023705,0.907734319346,0.0242125589209,5.06066256545e-17,-0.0242125589209,0.0,1309.7760013,0.00998506196246,1.60292614227e+13
0.133664558112,236.095367645,0.0036420267356,409,5.5155140009,302,42.2588264244,1395.23234995,897.058815344,30.3958526493,0.0033935268976,5.51915602764,0.907354810931,0.0236855500833,-1.62923193002e-16,-0.0236855500833,0.0,1311.7322924,0.00998624588968,1.58763651273e+13
0.134954604667,236.845441062,0.00435181215282,409,5.52117779365,303,43.8350474217,1399.74387791,865.247698827,30.3929688889,0.00424346011815,5.5255296058,0.907239764419,0.0239381011812,1.65650704238e-16,-0.0239381011812,0.0,1315.68680933,0.00997058973871,1.58306474452e+13
0.150119688046,237.353585627,0.00270173891504,409,5.5113626005,304,40.0724484065,1399.24675656,993.480085886,30.3882975711,0.00256567995751,5.51406433941,0.907055147941,0.023838083269,-8.85572517246e-18,-0.023838083269,0.0,1318.50834618,0.00999775674695,1.57568699135e+13
0.153103353885,238.015798352,0.00277694293931,409,5.51405357164,305,42.0547265584,1409.86535717,929.899898434,30.3847971696,0.00271411990956,5.51683051458,0.906917488278,0.0237829198949,5.69172527637e-18,-0.0237829198949,0.0,1319.02870605,0.00997766794556,1.57018109633e+13
0.138391545239,237.642352417,0.00308398979001,409,5.52282375365,306,39.9779539139,1401.60753284,974.494322413,30.3799571203,0.00274798107467,5.52590774344,0.906725124725,0.0242534195433,-2.48689957516e-17,-0.0242534195433,0.0,1321.20359789,0.00996908378495,1.5625997044e+13
0.129303690131,237.841301741,0.00277186781855,409,5.52956655525,307,35.5782997781,1398.48386521,1194.46473043,30.3723302955,0.00253265383511,5.53233842307,0.906430285892,0.0240345687775,4.16618654815e-17,-0.0240345687775,0.0,1324.80948545,0.0099716574005,1.55072736182e+13
0.143265443804,238.954439569,0.00149396173125,409,5.52421286996,308,37.2359100665,1398.87879342,1104.48426978,30.3677059192,0.00151741636639,5.52570683169,0.906250961261,0.0236722765196,-3.27019042109e-17,-0.0236722765196,0.0,1326.71775285,0.00997359815221,1.54357277054e+13
0.154239063491,238.66135862,0.00233195623286,409,5.51372257376,309,31.9568376426,1409.12827519,1182.92435058,30.3635600258,0.0021033552655,5.51605452999,0.906084849898,0.0244051991343,8.10001346083e-18,-0.0244051991343,0.0,1328.26054568,0.00998353645863,1.53718652987e+13
0.1320879727,239.381371107,0.00373833623511,409,5.53112391153,310,40.9696704218,1409.75780178,942.40635177,30.3577906083,0.00349402750641,5.53486224776,0.905855193943,0.0238873993777,8.58427700018e-17,-0.0238873993777,0.0,1328.58688831,0.00999422464572,1.52834339334e+13
0.139243812097,239.734688396,0.00299419031521,409,5.53037151662,311,34.4491208036,1415.3348093,1215.00314963,30.351591795,0.00291458582175,5.53336570694,0.905606771932,0.0240438473681,5.37489096968e-17,-0.0240438473681,0.0,1332.55713835,0.00999568322075,1.51889878091e+13
0.132743058819,238.341511738,0.0023387116111,409,5.53177402056,312,39.5646569204,1408.94791361,924.602566436,30.3458088642,0.00214220533812,5.53411273218,0.905378183929,0.0238884003035,-8.25093864462e-17,-0.0238884003035,0.0,1328.95539712,0.00999698924026,1.51014044321e+13
0.14437414434,239.817750042,0.00260655803933,409,5.53165573725,313,46.7554970041,1443.94800277,898.944589042,30.3355094119,0.0020886222249,5.53426229529,0.904974877578,0.0240395092063,3.21220909149e-17,-0.0240395092063,0.0,1332.65538255,0.00997884013842,1.49466664642e+13
0.158936029931,239.625357944,0.0033240409394,409,5.51759808308,314,34.1326636553,1414.82098881,1197.71729675,30.3275778785,0.00325290146446,5.52092212402,0.904664368904,0.0239480271086,-1.78460886384e-17,-0.0239480271086,0.0,1332.85926144,0.00996764839146,1.48285853813e+13
0.145099088603,239.241708411,0.00288600665663,409,5.52654789512,315,42.5635426322,1406.79846483,970.255984958,30.3185538171,0.00285906618826,5.52943390178,0.904308525314,0.0242349395667,1.11434903684e-16,-0.0242349395667,0.0,1331.38667404,0.00999744195362,1.46953732775e+13
0.139914022444,240.365312976,0.00250196899384,409,5.53492807548,316,42.6857678646,1414.66286327,966.085608684,30.3139428658,0.00224166877291,5.53743004447,0.904127155497,0.0241128782579,2.47343574582e-17,-0.0241128782579,0.0,1335.3685417,0.0099808164856,1.46277696053e+13
0.156165605824,241.19240794,0.0020506998651,409,5.5259490379,317,36.6874000731,1420.72753897,978.869952914,30.3057843352,0.00202511393153,5.52799973776,0.903804355903,0.0239489166677,-1.20870442153e-16,-0.0239489166677,0.0,1337.31020034,0.00996333525238,1.45089140012e+13
0.14902752449,241.493456998,0.00194097992215,409,5.53073257878,318,37.1100824477,1417.56181491,928.265090996,30.3007390763,0.00187564233431,5.53267355871,0.903607183583,0.0234268244058,5.23113201764e-17,-0.0234268244058,0.0,1339.97835878,0.00997826677483,1.4435897123e+13
0.147945023184,242.782441515,0.00146898601859,409,5.53464191922,319,30.927388211,1427.69321937,1190.41756138,30.2951419152,0.00129702699239,5.53611090524,0.903387770421,0.0240062598928,1.01065583503e-17,-0.0240062598928,0.0,1344.26271012,0.00996422568731,1.43553227855e+13
0.139219041849,241.971909844,0.00197440606988,409,5.53812684429,320,39.6484081094,1411.6066788,1126.85842335,30.2858365884,0.00177922657697,5.54010125036,0.903021978009,0.0238042496746,-7.16905480918e-17,-0.0238042496746,0.0,1343.47914634,0.00995257974803,1.42223614001e+13
0.155475886477,241.656603255,0.00188451483642,409,5.52914479405,321,41.3931017343,1424.40122008,943.674850403,30.2823900453,0.00184306592424,5.53102930889,0.902891554386,0.0238765412107,1.72745273668e-16,-0.0238765412107,0.0,1342.59537504,0.00999527097693,1.41734277932e+13
0.148470836912,242.422760314,0.00195825143904,409,5.53947491196,322,45.0363959052,1426.47622778,973.471394158,30.2791142327,0.00193530612812,5.5414331634,0.902761587716,0.0237489069415,-7.9677639113e-17,-0.0237489069415,0.0,1343.61852068,0.00996665958028,1.41270742632e+13
0.13924937827,241.850010574,0.00282259010757,409,5.54341853221,323,39.1498593491,1428.16434296,1005.79041108,30.2684773065,0.00285675612591,5.54624112232,0.902342566684,0.0239575428032,-1.50306281955e-16,-0.0239575428032,0.0,1344.46370398,0.00998151552475,1.39776019896e+13
0.154107781283,241.888783502,0.00248027266393,409,5.52735369753,324,34.8454477555,1416.82630469,1203.31069919,30.262354741,0.00253288310366,5.52983397019,0.902101618152,0.0237311356896,-3.28213414067e-17,-0.0237311356896,0.0,1344.7795183,0.00999319752188,1.38922846528e+13
0.142389147028,242.02968674,0.00231913651562,409,5.53911140256,325,38.5471320347,1420.87340767,903.881784815,30.2593665357,0.00219650340143,5.54143053908,0.901983164354,0.0238084384567,6.76883162397e-18,-0.0238084384567,0.0,1345.7006078,0.00999287625063,1.38508336167e+13
0.14014243836,242.513186794,0.00297657813857,409,5.54209091087,326,39.7711969275,1416.14260509,974.889036084,30.254195289,0.00270371838207,5.545067489,0.90177973819,0.0236955354242,2.29321587528e-16,-0.0236955354242,0.0,1346.61506522,0.00997359177058,1.37793924183e+13
0.149516896407,242.276482673,0.00209317189678,409,5.53684217247,327,45.1539165334,1424.24890522,954.370904519,30.2432052375,0.00202270700415,5.53893534437,0.901350353601,0.0238660150572,8.48329828009e-17,-0.0238660150572,0.0,1345.67706841,0.00995536554724,1.36287852918e+13
0.131158657954,243.817035835,0.00221802603947,409,5.55060377433,328,36.0180999183,1432.45243821,1136.75245143,30.2388812035,0.00217044781616,5.55282180037,0.901180846019,0.0238805937161,-2.51067843505e-16,-0.0238805937161,0.0,1351.86566343,0.00997612899999,1.35699811886e+13
0.143819897886,243.483199092,0.00213977736026,409,5.54376206513,329,45.0440809261,1415.3578428,922.678690717,30.2351789741,0.00196480154184,5.54590184249,0.901036029709,0.0239770036985,5.06478857767e-17,-0.0239770036985,0.0,1349.09773941,0.00999094036143,1.35198348887e+13
0.129565896176,244.023491529,0.00200697772481,409,5.54965737189,330,41.5213326162,1418.84933405,952.706006247,30.2266498755,0.00169676328265,5.55166434962,0.900700366347,0.0239414962755,-1.77787694917e-17,-0.0239414962755,0.0,1351.99980767,0.00996516876719,1.3405013243e+13
0.163796985865,243.373572165,0.00283552095697,409,5.53037110462,331,37.4232001734,1432.29960628,972.563808144,30.2211647796,0.00269535116037,5.53320662558,0.900485413333,0.0238565177501,-1.79518448463e-16,-0.0238565177501,0.0,1351.29527432,0.00996283047449,1.33316867449e+13
0.145480232637,244.630681503,0.00206717877939,409,5.54362737132,332,32.9696829265,1426.15047919,1225.34780755,30.2146566441,0.00185683223259,5.5456945501,0.900230936393,0.0238826422911,-1.0523502743e-17,-0.0238826422911,0.0,1355.44387514,0.00998123357931,1.32452040472e+13
0.153980286277,245.048038541,0.00205106273384,409,5.54243575144,333,34.383571494,1427.26907229,1169.67245828,30.2083231011,0.00212962405605,5.54448681418,0.899984938888,0.0237848151748,-8.14083926595e-17,-0.0237848151748,0.0,1357.65755702,0.00994483568981,1.31615800745e+13
0.131400141582,243.679865372,0.00464188776486,409,5.54796058508,334,44.7125289511,1422.74445006,969.152963742,30.206173966,0.0044288735411,5.55260247285,0.899901865629,0.0239123418605,-1.07676975187e-16,-0.0239123418605,0.0,1350.8411172,0.00993483796617,1.3133324435e+13
0.1403867871,245.439015173,0.00453073943501,409,5.54759704494,335,38.2283089023,1423.46714314,947.316557045,30.2015082842,0.00437316067496,5.55212778438,0.899720053462,0.024071888964,3.95054812009e-17,-0.024071888964,0.0,1359.4019808,0.00997319030498,1.30721912463e+13
0.136907343035,245.369582023,0.00179918217911,409,5.55146801968,336,35.3251177526,1435.94871855,979.591514057,30.1956742565,0.00169572873196,5.55326720186,0.899493563721,0.0238425944524,1.95053970259e-16,-0.0238425944524,0.0,1359.92552439,0.00997343369935,1.29961497507e+13
0.146866689987,245.201870023,0.00461966041023,409,5.54502686853,337,51.5549586908,1430.95698673,933.272832384,30.1946826939,0.00447747091494,5.54964652894,0.899453745321,0.0237581024734,7.67373125109e-17,-0.0237581024734,0.0,1355.776978,0.00998083656497,1.29832696411e+13
0.138575510821,246.323079459,0.00470422656778,409,5.54817949601,338,33.9707688243,1428.50534595,1012.60706817,30.1907076852,0.0046637796044,5.55288372258,0.89930082623,0.0240818660495,-4.21113836548e-17,-0.0240818660495,0.0,1360.52518697,0.00997337448677,1.29317634679e+13
0.144742542475,245.677161104,0.00252559721948,409,5.55030798821,339,39.2046742433,1439.3274612,898.992183228,30.1804175654,0.00253271694242,5.55283358543,0.89889806494,0.0237581680297,6.07587872978e-17,-0.0237581680297,0.0,1360.40037952,0.00997153270777,1.27993763807e+13
0.152455439655,246.07616114,0.00316997925648,409,5.54539471,340,41.1340579168,1434.97895237,949.891804913,30.1731548987,0.00304524031404,5.54856468926,0.898616051224,0.023899551193,8.61207329302e-17,-0.023899551193,0.0,1360.00855663,0.00998907779683,1.27067555197e+13
0.170384481383,246.506377858,0.00429329501725,409,5.53565590984,341,34.4991822737,1431.56923869,1003.70856766,30.1669806709,0.00380813509454,5.53994920486,0.898372776689,0.0237239591026,2.16363737576e-16,-0.0237239591026,0.0,1365.07535522,0.00995769497852,1.26285428169e+13
0.153512121862,246.444140121,0.00220271036039,409,5.54139010132,342,31.4311208197,1434.80546636,1242.53488074,30.1622051199,0.00215920463186,5.54359281168,0.898188606364,0.024007516315,-4.20114907274e-17,-0.024007516315,0.0,1363.85165324,0.00996044105969,1.25683783409e+13
0.150931071911,247.524351811,0.00167562433772,409,5.55270480141,343,38.3955883321,1451.09090722,978.323045497,30.1604644714,0.00161153089362,5.55438042575,0.898120243107,0.0239057532095,6.16947405958e-17,-0.0239057532095,0.0,1366.39356103,0.00999416625619,1.25465202401e+13
0.148694734637,246.410592864,0.00249148253508,409,5.55008703261,344,37.5376810824,1433.56118881,979.806747357,30.1521692791,0.00257945976844,5.55257851514,0.897797022553,0.0236019937242,-7.80880386161e-17,-0.0236019937242,0.0,1365.58779498,0.00997076243405,1.24428749154e+13
0.145215830878,246.535380937,0.00262267110578,409,5.55147381846,345,38.4621298752,1446.40649838,972.058712718,30.1519870389,0.0026201763359,5.55409648957,0.897789650488,0.0194042161006,-6.64830863548e-17,-0.0194042161006,0.0,1365.25130557,0.00640269386055,1.24406075302e+13
0.160755153369,247.572698827,0.00228634089084,409,5.54597271183,346,43.0726842394,1460.32460909,907.414518955,30.1464658855,0.00230158353498,5.54825905272,0.897576365588,0.0239549329369,2.89906647995e-18,-0.0239549329369,0.0,1366.83055298,0.00996821226143,1.23721102943e+13
0.148573196184,247.885654838,0.00201397790778,409,5.55449215378,347,39.4970047503,1444.87823838,964.695518868,30.1423562205,0.0018643452088,5.55650613169,0.897414423971,0.0193009912734,9.10828055195e-17,-0.0193009912734,0.0,1369.32784852,0.00640371139851,1.23213694004e+13
0.154735849,248.544253034,0.0027497245575,409,5.55399349343,348,46.669689293,1452.23466518,940.255157775,30.1394051544,0.00276389551402,5.55674321799,0.897301219007,0.0237471520096,-6.00030755861e-17,-0.0237471520096,0.0,1371.70077889,0.00997083485817,1.22850618239e+13
0.161916453544,249.199860217,0.00424506445237,409,5.54863552755,349,33.5695966925,1449.06149111,978.447103409,30.1345311458,0.00431607204695,5.552880592,0.897110483783,0.0237712604129,2.49311030934e-16,-0.0237712604129,0.0,1376.63189771,0.00996464715296,1.22253300129e+13
0.165286029621,247.761185105,0.00137244329763,409,5.54434450488,350,38.1109291742,1447.72055092,987.331244516,30.1294783903,0.00128303591507,5.54571694818,0.89690918476,0.0239054117714,-2.23456135421e-18,-0.0239054117714,0.0,1371.30134435,0.00996712299625,1.21637142045e+13
0.146513990578,248.910083848,0.00307461324337,409,5.55726721751,351,31.8619433666,1445.37306435,1200.27513529,30.1276695772,0.00265888715444,5.56034183075,0.896837732726,0.0239086172516,-7.05743532074e-17,-0.0239086172516,0.0,1376.51074575,0.00997658848423,1.21417322063e+13
